regime_id,feed,kill,sample_index,initial_condition_seed,component_count,background_component_count,minority_component_count,phase_component_max,euler_characteristic,absolute_euler_characteristic,interface_length,area_fraction,minkowski_area,minkowski_perimeter,minkowski_euler,anisotropy,heldout_spectrum_1,heldout_spectrum_2,phi_mean,phi_second_moment,phi_shell_1,phi_shell_2
grid_F0300_k0600,0.03,0.06,16,31016,4.0,1.0,4.0,4.0,4.0,4.0,0.2109375,0.390625,0.390625,0.2109375,4.0,0.4356024871400113,6.083339149200086e-05,3.1894476248270297e-06,0.1370384246110916,0.03025994822382927,0.01642216369509697,0.009449449367821217
grid_F0300_k0600,0.03,0.06,17,31017,7.0,1.0,7.0,7.0,7.0,7.0,0.23046875,0.357421875,0.357421875,0.23046875,7.0,0.11582446420172564,9.06369431096997e-05,2.182659524310249e-06,0.13404013216495514,0.030037835240364075,0.016271915286779404,0.010341653600335121
grid_F0300_k0600,0.03,0.06,18,31018,6.0,1.0,6.0,6.0,6.0,6.0,0.224609375,0.3662109375,0.3662109375,0.224609375,6.0,0.10210715699263526,8.44816406569118e-05,2.302576758232348e-06,0.1337248980998993,0.029720496386289597,0.01632177084684372,0.009736585430800915
grid_F0300_k0600,0.03,0.06,19,31019,5.0,1.0,5.0,5.0,5.0,5.0,0.234375,0.392578125,0.392578125,0.234375,5.0,0.36205333662869316,6.532042560187661e-05,2.2964977174677325e-06,0.13836228847503662,0.030785832554101944,0.016516614705324173,0.009947712533175945
grid_F0300_k0600,0.03,0.06,20,31020,8.0,1.0,8.0,8.0,8.0,8.0,0.234375,0.3515625,0.3515625,0.234375,8.0,0.0002837649573450665,5.504503171736067e-05,1.4096303078509394e-06,0.1346336305141449,0.030156157910823822,0.016410233452916145,0.010212543420493603
grid_F0300_k0600,0.03,0.06,21,31021,4.0,1.0,4.0,4.0,4.0,4.0,0.236328125,0.3916015625,0.3916015625,0.236328125,4.0,0.4890925632415487,4.971090135057371e-05,2.099580534794463e-06,0.13879665732383728,0.030682619661092758,0.016543181613087654,0.009663536213338375
grid_F0300_k0600,0.03,0.06,22,31022,2.0,1.0,2.0,2.0,2.0,2.0,0.2265625,0.4130859375,0.4130859375,0.2265625,2.0,0.5596835633058476,3.638102802304256e-05,2.0629117208432945e-06,0.1387660950422287,0.03039565309882164,0.016635023057460785,0.008963963948190212
grid_F0300_k0600,0.03,0.06,23,31023,4.0,1.0,4.0,4.0,4.0,4.0,0.203125,0.369140625,0.369140625,0.203125,4.0,0.09730935334985036,6.09926231805798e-05,2.534475366785477e-06,0.13204361498355865,0.029245102778077126,0.01660671830177307,0.008802339434623718
grid_F0300_k0600,0.03,0.06,24,31024,4.0,1.0,4.0,4.0,4.0,4.0,0.236328125,0.39453125,0.39453125,0.236328125,4.0,0.4671909496958351,4.771425661623813e-05,1.7948903263550311e-06,0.13755810260772705,0.030026312917470932,0.016149450093507767,0.009400920011103153
grid_F0300_k0600,0.03,0.06,25,31025,6.0,1.0,6.0,6.0,6.0,6.0,0.236328125,0.3701171875,0.3701171875,0.236328125,6.0,0.23306003428819766,8.08438652706257e-05,1.8387870390561267e-06,0.13584043085575104,0.030308933928608894,0.01638813689351082,0.010185837745666504
grid_F0300_k0600,0.03,0.06,26,31026,4.0,1.0,4.0,4.0,4.0,4.0,0.2265625,0.390625,0.390625,0.2265625,4.0,0.4065761643547882,5.266550814059378e-05,2.6283378922359844e-06,0.13652001321315765,0.03011414036154747,0.016499413177371025,0.009260748513042927
grid_F0300_k0600,0.03,0.06,27,31027,4.0,1.0,4.0,4.0,4.0,4.0,0.228515625,0.392578125,0.392578125,0.228515625,4.0,0.407267507352157,5.533017998431387e-05,2.1801093977199333e-06,0.13818511366844177,0.030617719516158104,0.01672612875699997,0.009370258077979088
grid_F0300_k0600,0.03,0.06,28,31028,2.0,1.0,2.0,2.0,2.0,2.0,0.205078125,0.396484375,0.396484375,0.205078125,2.0,0.47885235103243434,3.437063777170399e-05,2.1607746837637475e-06,0.1341727375984192,0.029685210436582565,0.016943752765655518,0.00855962187051773
grid_F0300_k0600,0.03,0.06,29,31029,6.0,1.0,6.0,6.0,6.0,6.0,0.234375,0.3623046875,0.3623046875,0.234375,6.0,0.215127722177159,7.853403266149902e-05,1.958282534727382e-06,0.1336207091808319,0.029478635638952255,0.01597505807876587,0.009992239996790886
grid_F0300_k0600,0.03,0.06,30,31030,8.0,1.0,8.0,8.0,8.0,8.0,0.232421875,0.3388671875,0.3388671875,0.232421875,8.0,0.07421150525161328,8.982518865372563e-05,1.668486173029389e-06,0.13251639902591705,0.029691103845834732,0.016058025881648064,0.010640539228916168
grid_F0300_k0600,0.03,0.06,31,31031,3.0,1.0,3.0,3.0,3.0,3.0,0.21875,0.3994140625,0.3994140625,0.21875,3.0,0.29472993754041926,4.4467573047810104e-05,2.692551869619499e-06,0.13596174120903015,0.030068062245845795,0.01673267036676407,0.008976948447525501
grid_F0300_k0600,0.03,0.06,32,31032,4.0,1.0,4.0,4.0,4.0,4.0,0.2265625,0.3916015625,0.3916015625,0.2265625,4.0,0.3622367825371095,6.610660410864277e-05,2.1300810954300724e-06,0.13692502677440643,0.03021451085805893,0.01646951027214527,0.009324556216597557
grid_F0300_k0600,0.03,0.06,33,31033,5.0,1.0,5.0,5.0,5.0,5.0,0.23046875,0.3818359375,0.3818359375,0.23046875,5.0,0.34746912872878283,6.930998996980997e-05,2.147915766118438e-06,0.13780853152275085,0.030754636973142624,0.016558781266212463,0.010105629451572895
grid_F0300_k0600,0.03,0.06,34,31034,8.0,1.0,8.0,8.0,8.0,8.0,0.236328125,0.3486328125,0.3486328125,0.236328125,8.0,0.044891202046890864,9.254213438778382e-05,1.3802199483921655e-06,0.1344776749610901,0.030022945255041122,0.01609649509191513,0.010511714033782482
grid_F0300_k0600,0.03,0.06,35,31035,4.0,1.0,4.0,4.0,4.0,4.0,0.23046875,0.3984375,0.3984375,0.23046875,4.0,0.25564403678796827,6.695385634254521e-05,2.763155121303728e-06,0.1367281675338745,0.030236463993787766,0.01652500219643116,0.009357365779578686
grid_F0300_k0600,0.03,0.06,36,31036,4.0,1.0,4.0,4.0,4.0,4.0,0.2109375,0.38671875,0.38671875,0.2109375,4.0,0.3563032615774434,6.236094772162773e-05,2.2415451786569806e-06,0.1371559500694275,0.030311906710267067,0.016396984457969666,0.009405401535332203
grid_F0300_k0600,0.03,0.06,37,31037,6.0,1.0,6.0,6.0,6.0,6.0,0.224609375,0.37109375,0.37109375,0.224609375,6.0,0.20233695634257862,8.44836374848934e-05,2.232012076437929e-06,0.13553760945796967,0.03014349564909935,0.016270555555820465,0.00998652819544077
grid_F0300_k0600,0.03,0.06,38,31038,2.0,1.0,2.0,2.0,2.0,2.0,0.208984375,0.3974609375,0.3974609375,0.208984375,2.0,0.24724491283101377,4.2468126876994446e-05,2.390631249210518e-06,0.13392320275306702,0.02971806563436985,0.01707814633846283,0.008570726029574871
grid_F0300_k0600,0.03,0.06,39,31039,2.0,2.0,2.0,2.0,0.0,0.0,0.142578125,0.3740234375,0.3740234375,0.142578125,0.0,0.9284607922010244,2.688535014422283e-05,8.433915678590328e-07,0.11867506802082062,0.02667410299181938,0.017310312017798424,0.006919354200363159
grid_F0300_k0600,0.03,0.06,40,31040,3.0,1.0,3.0,3.0,3.0,3.0,0.21484375,0.3974609375,0.3974609375,0.21484375,3.0,0.11517173238980889,5.110938201837675e-05,2.2286709122727818e-06,0.135238915681839,0.029861368238925934,0.01666838489472866,0.008915242739021778
grid_F0300_k0600,0.03,0.06,41,31041,3.0,1.0,3.0,3.0,3.0,3.0,0.208984375,0.3876953125,0.3876953125,0.208984375,3.0,0.400089797058481,4.814136226580859e-05,2.388081736484345e-06,0.1325499564409256,0.02940143272280693,0.01687229983508587,0.00871654786169529
grid_F0300_k0600,0.03,0.06,42,31042,3.0,1.0,3.0,3.0,3.0,3.0,0.2265625,0.400390625,0.400390625,0.2265625,3.0,0.45466264794798555,4.982048236665731e-05,2.100258929103982e-06,0.13816715776920319,0.030431192368268967,0.01662481017410755,0.009224608540534973
grid_F0300_k0600,0.03,0.06,43,31043,2.0,1.0,2.0,2.0,2.0,2.0,0.212890625,0.40625,0.40625,0.212890625,2.0,0.4801654579057248,3.7787330756147076e-05,1.9204970619929944e-06,0.13810881972312927,0.030435917899012566,0.016780294477939606,0.008994526229798794
grid_F0300_k0600,0.03,0.06,44,31044,5.0,1.0,5.0,5.0,5.0,5.0,0.23046875,0.3759765625,0.3759765625,0.23046875,5.0,0.22454610975894979,6.854842291009623e-05,2.6850536755476196e-06,0.13673213124275208,0.030369115993380547,0.01623317040503025,0.010007213801145554
grid_F0300_k0600,0.03,0.06,45,31045,7.0,1.0,7.0,7.0,7.0,7.0,0.2265625,0.3466796875,0.3466796875,0.2265625,7.0,0.11969076595457402,9.03302191979834e-05,2.0453952666582466e-06,0.13342997431755066,0.029714584350585938,0.01619238592684269,0.010141813196241856
grid_F0300_k0600,0.03,0.06,46,31046,4.0,1.0,4.0,4.0,4.0,4.0,0.212890625,0.388671875,0.388671875,0.212890625,4.0,0.4042483013968129,5.929346426015696e-05,2.873437118429661e-06,0.13657750189304352,0.030051948502659798,0.016304755583405495,0.009405490942299366
grid_F0300_k0600,0.03,0.06,47,31047,2.0,1.0,2.0,2.0,2.0,2.0,0.224609375,0.4169921875,0.4169921875,0.224609375,2.0,0.4716090781358753,3.7903437909515215e-05,2.1297131660032236e-06,0.13850688934326172,0.030444256961345673,0.016668539494276047,0.0090355034917593
grid_F0300_k0600,0.03,0.06,48,31048,5.0,1.0,5.0,5.0,5.0,5.0,0.228515625,0.3779296875,0.3779296875,0.228515625,5.0,0.25906287435076697,6.705724972278668e-05,2.5244673738450164e-06,0.13744968175888062,0.030377790331840515,0.0162094347178936,0.009763744659721851
grid_F0300_k0600,0.03,0.06,49,31049,5.0,1.0,5.0,5.0,5.0,5.0,0.2265625,0.3740234375,0.3740234375,0.2265625,5.0,0.13925714439339712,7.21647740322392e-05,2.656804312354235e-06,0.13394783437252045,0.02970053255558014,0.01636156626045704,0.00951160117983818
grid_F0300_k0600,0.03,0.06,50,31050,6.0,1.0,6.0,6.0,6.0,6.0,0.234375,0.3671875,0.3671875,0.234375,6.0,0.23799109733829413,8.285627527069019e-05,2.2297308224493648e-06,0.13602866232395172,0.030494550243020058,0.016490407288074493,0.01031982246786356
grid_F0300_k0600,0.03,0.06,51,31051,3.0,1.0,3.0,3.0,3.0,3.0,0.216796875,0.400390625,0.400390625,0.216796875,3.0,0.43293721054020157,5.649552439083613e-05,2.198893360954212e-06,0.13772088289260864,0.03033088706433773,0.016501635313034058,0.009249859489500523
grid_F0300_k0600,0.03,0.06,52,31052,4.0,1.0,4.0,4.0,3.0,3.0,0.216796875,0.412109375,0.412109375,0.216796875,3.0,0.3963746109698719,6.0773312255175664e-05,1.9948285598917164e-06,0.14092646539211273,0.031332455575466156,0.017014354467391968,0.009275470860302448
grid_F0300_k0600,0.03,0.06,53,31053,6.0,1.0,6.0,6.0,6.0,6.0,0.236328125,0.3681640625,0.3681640625,0.236328125,6.0,0.23185423223426124,7.944238127958913e-05,2.0034551226726916e-06,0.13543593883514404,0.02996014803647995,0.016155708581209183,0.010014254599809647
grid_F0300_k0600,0.03,0.06,54,31054,6.0,1.0,6.0,6.0,6.0,6.0,0.2265625,0.3662109375,0.3662109375,0.2265625,6.0,0.21734864684917451,7.784251371672003e-05,2.3778352045642075e-06,0.13459321856498718,0.02981092780828476,0.016152646392583847,0.009919452480971813
grid_F0300_k0600,0.03,0.06,55,31055,6.0,1.0,6.0,6.0,6.0,6.0,0.228515625,0.3779296875,0.3779296875,0.228515625,6.0,0.21845075941899067,8.470218706149978e-05,2.6240971355064853e-06,0.13701151311397552,0.03077860362827778,0.01656963676214218,0.010201986879110336
grid_F0300_k0600,0.03,0.06,56,31056,8.0,1.0,8.0,8.0,8.0,8.0,0.2421875,0.3515625,0.3515625,0.2421875,8.0,0.013265297781894614,8.533347057783999e-05,1.7094709026637363e-06,0.1329113245010376,0.029466381296515465,0.015879634767770767,0.01025321427732706
grid_F0300_k0600,0.03,0.06,57,31057,4.0,1.0,4.0,4.0,4.0,4.0,0.240234375,0.3935546875,0.3935546875,0.240234375,4.0,0.47425069319104185,4.8763862542487217e-05,2.3175879877638744e-06,0.13884848356246948,0.03036508709192276,0.016202546656131744,0.009314360097050667
grid_F0300_k0600,0.03,0.06,58,31058,3.0,1.0,3.0,3.0,3.0,3.0,0.220703125,0.3974609375,0.3974609375,0.220703125,3.0,0.4279180099570536,5.579235754658595e-05,2.1956746387839617e-06,0.13768592476844788,0.030332963913679123,0.016521625220775604,0.009238461963832378
grid_F0300_k0600,0.03,0.06,59,31059,5.0,1.0,5.0,5.0,5.0,5.0,0.236328125,0.375,0.375,0.236328125,5.0,0.126291687886966,7.083735826187125e-05,2.194098397131911e-06,0.13764475286006927,0.03042476624250412,0.016054481267929077,0.010038922540843487
grid_F0300_k0600,0.03,0.06,60,31060,3.0,1.0,3.0,3.0,3.0,3.0,0.212890625,0.390625,0.390625,0.212890625,3.0,0.46108224926772046,4.722380716564562e-05,2.2542354985447643e-06,0.1338922381401062,0.029753880575299263,0.016949396580457687,0.008861265145242214
grid_F0300_k0600,0.03,0.06,61,31061,7.0,1.0,7.0,7.0,7.0,7.0,0.232421875,0.3544921875,0.3544921875,0.232421875,7.0,0.1323959618831201,8.917875868737885e-05,1.665634265842262e-06,0.13559210300445557,0.030331935733556747,0.01633533276617527,0.010374024510383606
grid_F0300_k0600,0.03,0.06,62,31062,4.0,1.0,4.0,4.0,3.0,3.0,0.2109375,0.3974609375,0.3974609375,0.2109375,3.0,0.37790088747739686,6.460230605011005e-05,2.2246481610353344e-06,0.1352316439151764,0.029964106157422066,0.016799841076135635,0.00904757622629404
grid_F0300_k0600,0.03,0.06,63,31063,2.0,1.0,2.0,2.0,1.0,1.0,0.201171875,0.408203125,0.408203125,0.201171875,1.0,0.533823653374424,3.0212330792043803e-05,2.417091402735944e-06,0.13391603529453278,0.029683392494916916,0.017232563346624374,0.008259506896138191
grid_F0300_k0605,0.03,0.0605,0,31000,4.0,1.0,4.0,4.0,4.0,4.0,0.216796875,0.36328125,0.36328125,0.216796875,4.0,0.2547064045135796,8.098619256140992e-05,2.807075676262889e-06,0.12838658690452576,0.02872294932603836,0.01652955636382103,0.009324106387794018
grid_F0300_k0605,0.03,0.0605,1,31001,5.0,1.0,5.0,5.0,5.0,5.0,0.220703125,0.3515625,0.3515625,0.220703125,5.0,0.2773854848489184,7.202805202486485e-05,2.488262050472252e-06,0.1298355609178543,0.028711017221212387,0.0160708948969841,0.009553203359246254
grid_F0300_k0605,0.03,0.0605,2,31002,5.0,1.0,5.0,5.0,5.0,5.0,0.208984375,0.361328125,0.361328125,0.208984375,5.0,0.061535198266747165,6.907675138916972e-05,3.3517876351045514e-06,0.12800225615501404,0.02842649631202221,0.0161102507263422,0.009289928711950779
grid_F0300_k0605,0.03,0.0605,3,31003,6.0,1.0,6.0,6.0,6.0,6.0,0.21875,0.349609375,0.349609375,0.21875,6.0,0.2145229449497105,7.250481191792318e-05,3.072497486804359e-06,0.12928982079029083,0.028706885874271393,0.01586412638425827,0.00996729638427496
grid_F0300_k0605,0.03,0.0605,4,31004,6.0,1.0,6.0,6.0,6.0,6.0,0.21484375,0.3388671875,0.3388671875,0.21484375,6.0,0.13645891558631973,9.491141935656126e-05,2.402930964803575e-06,0.1263802945613861,0.028150413185358047,0.016085606068372726,0.009512238204479218
grid_F0300_k0605,0.03,0.0605,5,31005,7.0,1.0,7.0,7.0,7.0,7.0,0.22265625,0.3330078125,0.3330078125,0.22265625,7.0,0.10234489618458567,9.791977569423245e-05,2.4005721237206003e-06,0.12903906404972076,0.02931489609181881,0.016182975843548775,0.010903842747211456
grid_F0300_k0605,0.03,0.0605,6,31006,5.0,1.0,5.0,5.0,5.0,5.0,0.205078125,0.3466796875,0.3466796875,0.205078125,5.0,0.04710632797301442,8.629810339955368e-05,2.9756397905732385e-06,0.12494085729122162,0.027711905539035797,0.016081733629107475,0.009035295806825161
grid_F0300_k0605,0.03,0.0605,7,31007,6.0,1.0,6.0,6.0,6.0,6.0,0.234375,0.369140625,0.369140625,0.234375,6.0,0.22198536017065343,8.716419894441715e-05,2.155360329464998e-06,0.13417871296405792,0.03004496730864048,0.01633831113576889,0.010319589637219906
grid_F0300_k0605,0.03,0.0605,8,31008,7.0,1.0,7.0,7.0,7.0,7.0,0.22265625,0.3369140625,0.3369140625,0.22265625,7.0,0.09352970546842632,9.141172511076035e-05,2.109363845951517e-06,0.12888652086257935,0.028814762830734253,0.015953853726387024,0.010201293975114822
grid_F0300_k0605,0.03,0.0605,9,31009,5.0,1.0,5.0,5.0,5.0,5.0,0.216796875,0.3642578125,0.3642578125,0.216796875,5.0,0.06845315469241962,7.257242499351157e-05,3.4138451001891572e-06,0.1300089955329895,0.028805406764149666,0.016043677926063538,0.009531385265290737
grid_F0300_k0605,0.03,0.0605,10,31010,8.0,1.0,8.0,8.0,8.0,8.0,0.232421875,0.33203125,0.33203125,0.232421875,8.0,0.019916785580807443,9.968382939781448e-05,2.0856768344651513e-06,0.128214031457901,0.028459768742322922,0.015621836297214031,0.009997991845011711
grid_F0300_k0605,0.03,0.0605,11,31011,7.0,1.0,7.0,7.0,7.0,7.0,0.22265625,0.3408203125,0.3408203125,0.22265625,7.0,0.12670640319398563,7.98664991971896e-05,2.588720016202397e-06,0.12676650285720825,0.02809102088212967,0.015680333599448204,0.009802759625017643
grid_F0300_k0605,0.03,0.0605,12,31012,7.0,1.0,7.0,7.0,7.0,7.0,0.23046875,0.34765625,0.34765625,0.23046875,7.0,0.11028741482034309,9.493645284117558e-05,2.164334774173807e-06,0.1301073431968689,0.02904614806175232,0.015899812802672386,0.01045612245798111
grid_F0300_k0605,0.03,0.0605,13,31013,6.0,1.0,6.0,6.0,6.0,6.0,0.22265625,0.3486328125,0.3486328125,0.22265625,6.0,0.18998801050213912,8.505060541642222e-05,2.1133569393133684e-06,0.1302531659603119,0.028953805565834045,0.01592513918876648,0.01010405458509922
grid_F0300_k0605,0.03,0.0605,14,31014,6.0,1.0,6.0,6.0,6.0,6.0,0.224609375,0.35546875,0.35546875,0.224609375,6.0,0.20372763069476668,8.444886079533773e-05,2.767583530947937e-06,0.1300247311592102,0.028896600008010864,0.015969574451446533,0.010044258087873459
grid_F0300_k0605,0.03,0.0605,15,31015,4.0,1.0,4.0,4.0,4.0,4.0,0.2109375,0.3759765625,0.3759765625,0.2109375,4.0,0.3792174161999592,5.904373209655399e-05,3.069564040617052e-06,0.12948386371135712,0.028146715834736824,0.01554894633591175,0.009341279976069927
grid_F0300_k0605,0.03,0.0605,16,31016,6.0,1.0,6.0,6.0,6.0,6.0,0.21875,0.3466796875,0.3466796875,0.21875,6.0,0.14188278373054986,8.19075014680165e-05,1.9574643203618093e-06,0.12771308422088623,0.02823694795370102,0.015780625864863396,0.009510448202490807
grid_F0300_k0605,0.03,0.0605,17,31017,7.0,1.0,7.0,7.0,7.0,7.0,0.224609375,0.3388671875,0.3388671875,0.224609375,7.0,0.10667526820146385,9.966558065117299e-05,2.5191004465366355e-06,0.12999595701694489,0.02939576655626297,0.016240019351243973,0.010517503134906292
grid_F0300_k0605,0.03,0.0605,18,31018,7.0,1.0,7.0,7.0,7.0,7.0,0.216796875,0.3408203125,0.3408203125,0.216796875,7.0,0.08557378790561701,9.615698471342456e-05,2.3507839208631754e-06,0.12849271297454834,0.02860289439558983,0.015826843678951263,0.010122605599462986
grid_F0300_k0605,0.03,0.0605,19,31019,8.0,1.0,8.0,8.0,8.0,8.0,0.236328125,0.3388671875,0.3388671875,0.236328125,8.0,0.05396591157408087,9.512140841571887e-05,1.924342467201541e-06,0.1296127438545227,0.029107294976711273,0.01588214561343193,0.01075738389045
grid_F0300_k0605,0.03,0.0605,20,31020,8.0,1.0,8.0,8.0,8.0,8.0,0.21875,0.3291015625,0.3291015625,0.21875,8.0,3.703501519465176e-05,6.833187405911977e-05,1.5482075214085049e-06,0.12979504466056824,0.029185395687818527,0.01609061285853386,0.010471113957464695
grid_F0300_k0605,0.03,0.0605,21,31021,4.0,1.0,4.0,4.0,4.0,4.0,0.23046875,0.3779296875,0.3779296875,0.23046875,4.0,0.448410022850988,5.555592372249444e-05,2.292736119074069e-06,0.13465766608715057,0.029676182195544243,0.01622508279979229,0.009667886421084404
grid_F0300_k0605,0.03,0.0605,22,31022,4.0,1.0,4.0,4.0,4.0,4.0,0.21875,0.3740234375,0.3740234375,0.21875,4.0,0.10317926190529995,6.865405516074549e-05,3.1909939888346957e-06,0.1350545436143875,0.030113421380519867,0.016309430822730064,0.009861254133284092
grid_F0300_k0605,0.03,0.0605,23,31023,4.0,1.0,4.0,4.0,4.0,4.0,0.197265625,0.3564453125,0.3564453125,0.197265625,4.0,0.17760908024300068,6.800423452953239e-05,2.9807287350549837e-06,0.12631630897521973,0.02799983136355877,0.016244154423475266,0.008887340314686298
grid_F0300_k0605,0.03,0.0605,24,31024,5.0,1.0,5.0,5.0,5.0,5.0,0.22265625,0.3583984375,0.3583984375,0.22265625,5.0,0.2399061234938614,7.758998418746699e-05,2.5327294267406974e-06,0.12957410514354706,0.02859427034854889,0.01577604189515114,0.00984825100749731
grid_F0300_k0605,0.03,0.0605,25,31025,6.0,1.0,6.0,6.0,6.0,6.0,0.2265625,0.349609375,0.349609375,0.2265625,6.0,0.2034683342505593,8.871094624476405e-05,2.308046618378932e-06,0.13073419034481049,0.02909735031425953,0.016079328954219818,0.010073413141071796
grid_F0300_k0605,0.03,0.0605,26,31026,8.0,1.0,8.0,8.0,8.0,8.0,0.23046875,0.3369140625,0.3369140625,0.23046875,8.0,0.04935898154179458,9.366000455796077e-05,1.691879423642961e-06,0.13034629821777344,0.029144037514925003,0.01582934707403183,0.010640464723110199
grid_F0300_k0605,0.03,0.0605,27,31027,3.0,1.0,3.0,3.0,3.0,3.0,0.21875,0.3857421875,0.3857421875,0.21875,3.0,0.2604479458676826,5.383906912490697e-05,2.803546970644073e-06,0.1318282186985016,0.029306061565876007,0.016614768654108047,0.009144751355051994
grid_F0300_k0605,0.03,0.0605,28,31028,2.0,1.0,2.0,2.0,2.0,2.0,0.201171875,0.380859375,0.380859375,0.201171875,2.0,0.49100167233804437,3.460918640624541e-05,2.2390552657978933e-06,0.12786950170993805,0.028166580945253372,0.016566196456551552,0.008355442434549332
grid_F0300_k0605,0.03,0.0605,29,31029,7.0,1.0,7.0,7.0,7.0,7.0,0.22265625,0.3388671875,0.3388671875,0.22265625,7.0,0.10460715561128357,8.922770820306582e-05,2.0379221135097475e-06,0.12854355573654175,0.028526149690151215,0.015646934509277344,0.010350113734602928
grid_F0300_k0605,0.03,0.0605,30,31030,8.0,1.0,8.0,8.0,8.0,8.0,0.228515625,0.326171875,0.326171875,0.228515625,8.0,0.0268699413808846,9.775495577570476e-05,1.977522557751668e-06,0.12915489077568054,0.029259223490953445,0.01601051166653633,0.011016051284968853
grid_F0300_k0605,0.03,0.0605,31,31031,5.0,1.0,5.0,5.0,5.0,5.0,0.208984375,0.3515625,0.3515625,0.208984375,5.0,0.2621550265828929,8.355999986921695e-05,2.3777328385016604e-06,0.1270918846130371,0.02820984274148941,0.016084279865026474,0.0093687167391181
grid_F0300_k0605,0.03,0.0605,32,31032,7.0,1.0,7.0,7.0,7.0,7.0,0.22265625,0.337890625,0.337890625,0.22265625,7.0,0.131002386678108,7.856033945649832e-05,2.570447655055976e-06,0.1283431202173233,0.02853436768054962,0.015760071575641632,0.010081623680889606
grid_F0300_k0605,0.03,0.0605,33,31033,7.0,1.0,7.0,7.0,7.0,7.0,0.22265625,0.3388671875,0.3388671875,0.22265625,7.0,0.1571256727589691,8.171685656573456e-05,2.4431180481612346e-06,0.1298004388809204,0.028800370171666145,0.01572374254465103,0.010219319723546505
grid_F0300_k0605,0.03,0.0605,34,31034,8.0,1.0,8.0,8.0,8.0,8.0,0.228515625,0.3369140625,0.3369140625,0.228515625,8.0,0.03220363659859124,9.481666170502883e-05,1.6336210710805014e-06,0.13041777908802032,0.029277807101607323,0.015912124887108803,0.010769554413855076
grid_F0300_k0605,0.03,0.0605,35,31035,7.0,1.0,7.0,7.0,7.0,7.0,0.216796875,0.330078125,0.330078125,0.216796875,7.0,0.10351158213235662,9.945205018490314e-05,2.3551460924846397e-06,0.1269526481628418,0.02837122231721878,0.01602082885801792,0.009974938817322254
grid_F0300_k0605,0.03,0.0605,36,31036,4.0,1.0,4.0,4.0,4.0,4.0,0.2109375,0.375,0.375,0.2109375,4.0,0.3547335259204755,6.353338953166279e-05,2.5364406781159575e-06,0.13126450777053833,0.02910243161022663,0.016324792057275772,0.0093791289255023
grid_F0300_k0605,0.03,0.0605,37,31037,7.0,1.0,7.0,7.0,7.0,7.0,0.21484375,0.3349609375,0.3349609375,0.21484375,7.0,0.08315920977868646,9.147154029755808e-05,2.001461138237803e-06,0.12740033864974976,0.028383338823914528,0.015846077352762222,0.010039790533483028
grid_F0300_k0605,0.03,0.0605,38,31038,2.0,1.0,2.0,2.0,2.0,2.0,0.20703125,0.3818359375,0.3818359375,0.20703125,2.0,0.24764422499181882,4.2286258063500116e-05,2.624461829383911e-06,0.1291099488735199,0.02847132831811905,0.01660413295030594,0.008509711362421513
grid_F0300_k0605,0.03,0.0605,39,31039,8.0,1.0,8.0,8.0,8.0,8.0,0.23046875,0.3310546875,0.3310546875,0.23046875,8.0,0.013137051949249466,8.998489605095452e-05,1.8684536375084998e-06,0.12922704219818115,0.02883842960000038,0.01570313796401024,0.01045751292258501
grid_F0300_k0605,0.03,0.0605,40,31040,6.0,1.0,6.0,6.0,6.0,6.0,0.2265625,0.357421875,0.357421875,0.2265625,6.0,0.20808360808336324,8.691325889068413e-05,2.0833127143114834e-06,0.13119187951087952,0.029185067862272263,0.016033336520195007,0.010172132402658463
grid_F0300_k0605,0.03,0.0605,41,31041,8.0,1.0,8.0,8.0,8.0,8.0,0.2265625,0.328125,0.328125,0.2265625,8.0,0.042746764611412115,9.6250501552734e-05,1.7251446283988338e-06,0.13008791208267212,0.029185425490140915,0.015888802707195282,0.010729065164923668
grid_F0300_k0605,0.03,0.0605,42,31042,7.0,1.0,7.0,7.0,7.0,7.0,0.224609375,0.33984375,0.33984375,0.224609375,7.0,0.07284755007866679,9.617639069475135e-05,2.231569683164284e-06,0.12992346286773682,0.029160305857658386,0.0159988384693861,0.010536867193877697
grid_F0300_k0605,0.03,0.0605,43,31043,7.0,1.0,7.0,7.0,7.0,7.0,0.220703125,0.337890625,0.337890625,0.220703125,7.0,0.12290700860193751,0.00010471915461558554,2.6963290025806977e-06,0.12686845660209656,0.028473854064941406,0.016185179352760315,0.009993065148591995
grid_F0300_k0605,0.03,0.0605,44,31044,6.0,1.0,6.0,6.0,6.0,6.0,0.22265625,0.3388671875,0.3388671875,0.22265625,6.0,0.24157893841101352,6.967697953165391e-05,3.204687797951082e-06,0.12910842895507812,0.028490489348769188,0.015597160905599594,0.00997139886021614
grid_F0300_k0605,0.03,0.0605,45,31045,7.0,1.0,7.0,7.0,7.0,7.0,0.216796875,0.33203125,0.33203125,0.216796875,7.0,0.0329698368511663,0.00010922657914946677,2.612114286963142e-06,0.12468672543764114,0.027821369469165802,0.016007937490940094,0.009761284105479717
grid_F0300_k0605,0.03,0.0605,46,31046,6.0,1.0,6.0,6.0,6.0,6.0,0.21875,0.345703125,0.345703125,0.21875,6.0,0.18494275405444002,9.683618768434774e-05,2.9233553547032655e-06,0.1276898980140686,0.02848624438047409,0.016155285760760307,0.009797791950404644
