design_index,design_id,rank,risk,bootstrap_standard_error,bootstrap_ci_lower,bootstrap_ci_upper,bootstrap_rank_median,bootstrap_rank_ci_lower,bootstrap_rank_ci_upper,projection_valid,law_risk_valid,multiplier_dynamics_valid,tangent_action_valid,full_action_valid,maximum_projection_residual,mean_projection_kl,minimum_log10_intrinsic_ess,worst_covariance_condition
445,design_000445,263,0.02008206085771354,0.00899771523562052,0.015310511215451695,0.05061925838692145,258.0,155.47500000000002,417.0999999999999,True,True,False,False,False,0.021919478678312468,,,
446,design_000446,286,0.022063663309558567,0.014206955585157333,0.009616309521110972,0.06430784214989,291.0,40.47500000000001,344.0,True,True,False,False,False,0.030157667779862347,,,
447,design_000447,322,0.02388113343016702,0.015881515369407632,0.008993333584566419,0.07008210854747862,314.0,25.0,384.57499999999993,True,True,False,False,False,0.0445246883309345,,,
448,design_000448,368,0.02655802928501071,0.01517120037525879,0.012853511414428474,0.0718086482314784,356.0,130.95000000000002,402.525,True,True,False,False,False,0.04418776412727302,,,
449,design_000449,68,0.011538410592816958,0.006973807593776535,0.009535511498844011,0.036968800212564205,77.0,30.47500000000001,304.04999999999995,True,True,False,False,False,0.05439916275118292,,,
450,design_000450,309,0.023175401702622767,0.01004271625674031,0.017175445829315857,0.055764848516028497,309.0,234.0,424.0,True,True,False,False,False,0.03418308277900138,,,
451,design_000451,505,0.05681195607642615,0.022931285540437052,0.028536202464728946,0.11722691709987891,505.0,469.37500000000006,510.0,True,True,False,False,False,0.015244105862688352,,,
452,design_000452,198,0.016832417216028593,0.00943342928057542,0.011877759616339783,0.047525715491849384,192.5,100.47500000000001,314.04999999999995,True,True,False,False,False,0.028666917168435366,,,
453,design_000453,387,0.029291918868533894,0.012866156322435525,0.019052783590881563,0.06827922556092486,384.0,323.95000000000005,442.04999999999995,True,True,False,False,False,0.007898866593702255,,,
454,design_000454,433,0.035445251346684144,0.018735496610344425,0.015295100428572059,0.08674566532378396,431.0,203.37500000000006,468.57499999999993,True,True,False,False,False,0.03910903308802834,,,
455,design_000455,176,0.016091353514809472,0.007913693516276514,0.012269547288114357,0.04328617959730608,180.0,72.0,414.525,True,True,False,False,False,0.020145308693033735,,,
456,design_000456,205,0.017188588906244476,0.0070359451433091745,0.01410122398689524,0.04190015898512676,201.5,84.47500000000001,464.57499999999993,True,True,False,False,False,0.018417221577381508,,,
457,design_000457,382,0.028476492637307834,0.017122797683832874,0.011096125297191492,0.07724555665450746,378.0,83.7500000000001,429.525,True,True,False,False,False,0.045987861624717664,,,
458,design_000458,461,0.04097995055397561,0.019077964085068146,0.018323508327451724,0.09218603991636141,459.0,317.22500000000014,479.525,True,True,False,False,False,0.014023789144359844,,,
459,design_000459,450,0.03890661786341937,0.018516027234875904,0.018167934255039198,0.08965975095073654,449.0,295.425,464.0,True,True,False,False,False,0.019472471371008902,,,
460,design_000460,335,0.024735268599600083,0.010668332767907313,0.017684147973608896,0.05797114259012487,334.5,249.47500000000002,448.04999999999995,True,True,False,False,False,0.016747379698196486,,,
461,design_000461,355,0.026178967996083994,0.014146724367933778,0.01364949541105189,0.0686034686697928,350.5,165.80000000000007,415.525,True,True,False,False,False,0.05799541273512851,,,
462,design_000462,377,0.02779014534436826,0.015971044571819644,0.01241634587349902,0.0735326324577474,374.0,112.85000000000007,403.0,True,True,False,False,False,0.04345358700234036,,,
463,design_000463,267,0.020375402673136277,0.013477154761987126,0.009522389984388487,0.060832542188209326,262.0,53.90000000000004,310.525,True,True,False,False,False,0.02877389618849219,,,
464,design_000464,371,0.026998797792016884,0.014229547569229912,0.014447325955514663,0.0695875148165782,361.0,196.80000000000007,419.0,True,True,False,False,False,0.05282610300798339,,,
465,design_000465,441,0.036494345476599646,0.01792512602585896,0.017185615824002333,0.0871410073615923,437.0,271.37500000000006,456.525,True,True,False,False,False,0.019761348014999347,,,
466,design_000466,443,0.03717111362117308,0.014634454320936758,0.022669001119955085,0.07810588192571755,441.0,395.475,466.0,True,True,False,False,False,0.0071554237836818375,,,
467,design_000467,398,0.030638682260853745,0.013446664428933941,0.018262876902715643,0.07067205391243063,394.0,328.32500000000005,427.0,True,True,False,False,False,0.018443412997683085,,,
468,design_000468,350,0.02577318007620583,0.011735848862989022,0.016561131820563735,0.061709107450487424,339.0,250.0,400.57499999999993,True,True,False,False,False,0.02193530275851715,,,
469,design_000469,438,0.03628056010512729,0.014875462422746108,0.021242691120668376,0.07848761744510362,436.0,386.95000000000005,458.0,True,True,False,False,False,0.0075878941580530875,,,
470,design_000470,141,0.014841138811450862,0.010321740454100347,0.008797868723890805,0.04784042938433229,147.0,27.95000000000002,222.0,True,True,False,False,False,0.025895660592428274,,,
471,design_000471,287,0.02207874444733916,0.012391324800486962,0.012454243401360704,0.06087157403638806,291.0,141.0,327.0,True,True,False,False,False,0.02384535650084479,,,
472,design_000472,343,0.0250967091878523,0.0125793464442366,0.0145693234596533,0.0641927354472934,333.0,231.42500000000004,372.525,True,True,False,False,False,0.022981088207327135,,,
473,design_000473,423,0.0339072784679741,0.013881262180131242,0.020670938752131177,0.07338387661188969,419.0,356.95000000000005,454.0,True,True,False,False,False,0.011598953894991812,,,
474,design_000474,353,0.025966431699595033,0.012720163434172732,0.015377919938794622,0.06318956176274539,343.0,217.95000000000002,396.0,True,True,False,False,False,0.01412784371840708,,,
475,design_000475,316,0.02358175619401508,0.009765326286448751,0.01726624828849308,0.05455516566927922,309.0,187.85000000000005,420.0,True,True,False,False,False,0.021345453434995484,,,
476,design_000476,473,0.04514557710792686,0.016926569842370263,0.02666989860653629,0.0913069180398624,475.0,460.0,485.0,True,True,False,False,False,0.005550290402428698,,,
477,design_000477,396,0.030457565261054042,0.014719368963194453,0.0165119852404104,0.0731686316879764,393.0,269.475,408.525,True,True,False,False,False,0.018526121346159698,,,
478,design_000478,480,0.04573774718977584,0.01709273803126033,0.026838698700093217,0.09209006155428193,479.0,465.0,487.0,True,True,False,False,False,0.005984201750907057,,,
479,design_000479,465,0.041497617765287,0.01650986306219727,0.02380263537904,0.0869903195489963,462.0,439.0,471.525,True,True,False,False,False,0.005828652381898858,,,
480,design_000480,315,0.023573168320678396,0.012244035636986055,0.013702067973785523,0.06171592396985393,310.0,189.37500000000006,359.525,True,True,False,False,False,0.02439433942337829,,,
481,design_000481,431,0.035311622478678105,0.01359049895362268,0.02227099216810741,0.07414092861541635,429.0,368.425,466.0,True,True,False,False,False,0.011207544847509642,,,
482,design_000482,227,0.018492874736754622,0.009355249725764186,0.013447477834430819,0.04965218254072527,222.0,122.47500000000001,329.0,True,True,False,False,False,0.030227678283933603,,,
483,design_000483,415,0.03312931024063534,0.01405024254904551,0.019517578027175284,0.07296921806602323,412.0,350.0,446.0,True,True,False,False,False,0.013249390121158987,,,
484,design_000484,488,0.04673742573469617,0.016868546495863335,0.028038822038557783,0.09250802170637558,486.0,465.95000000000005,494.0,True,True,False,False,False,0.0057143260750492685,,,
485,design_000485,311,0.02333265414077228,0.014126793217030736,0.011439185444876798,0.06508020420093524,310.5,93.37500000000006,347.0,True,True,False,False,False,0.02668640416272938,,,
486,design_000486,504,0.055806626170130984,0.019077613940621126,0.03336660612861065,0.106092588063819,503.0,498.0,506.0,True,True,False,False,False,0.0034957612221126746,,,
487,design_000487,421,0.03360713889963971,0.014146103597750403,0.020001979293936014,0.07443606053653042,416.0,366.475,446.525,True,True,False,False,False,0.013949936121137802,,,
488,design_000488,456,0.04007266316056269,0.01561747329103239,0.023702575659756937,0.0831957199000167,454.0,422.475,473.0,True,True,False,False,False,0.008874870336281425,,,
489,design_000489,271,0.020660561491507152,0.009501236952651001,0.01486771752814587,0.051715614484144204,264.0,159.47500000000002,377.525,True,True,False,False,False,0.01933606569662508,,,
490,design_000490,422,0.03363834656512604,0.0145179882446694,0.0192654422027682,0.07524372660290203,418.0,353.0,439.525,True,True,False,False,False,0.012276645990300237,,,
491,design_000491,424,0.03405500162288983,0.015812108481972953,0.018299094911865297,0.07899210462716201,421.0,318.425,429.0,True,True,False,False,False,0.017731159337337685,,,
492,design_000492,500,0.05240525743033573,0.018325845762715235,0.030978400705898378,0.1015139313190353,499.0,491.0,503.0,True,True,False,False,False,0.003906539295734441,,,
493,design_000493,460,0.04088775876712798,0.015232515494662714,0.025099001464789817,0.08345768992034863,459.0,427.0,478.525,True,True,False,False,False,0.005135397116767981,,,
494,design_000494,344,0.025251737111846164,0.013550746444644867,0.01348480603635401,0.06641381467480091,338.0,180.70000000000013,362.0,True,True,False,False,False,0.028069665748190205,,,
495,design_000495,317,0.023636673003152645,0.011103281272477256,0.01565734589943031,0.05906120211013797,309.0,233.90000000000003,380.04999999999995,True,True,False,False,False,0.01348848437377438,,,
496,design_000496,478,0.04559616304431318,0.01728860669190069,0.026445617391406596,0.09265586474098833,478.0,467.0,487.0,True,True,False,False,False,0.005606964639377059,,,
497,design_000497,405,0.031899373150155196,0.015001268686455077,0.017130824634464602,0.07591070855683689,405.0,300.95000000000005,417.0,True,True,False,False,False,0.009221676702731324,,,
498,design_000498,259,0.019878035552865443,0.008714508568002058,0.015023306370153599,0.04886487380954091,254.5,144.0,417.14999999999986,True,True,False,False,False,0.011438189482852863,,,
499,design_000499,241,0.019113029591567444,0.008129556064668812,0.01563617136274347,0.047535329606736974,242.0,150.0,411.0999999999999,True,True,False,False,False,0.016380634396217977,,,
500,design_000500,36,0.009788483050021266,0.0051294811434013194,0.009675232573355348,0.02948292868596555,41.0,4.47500000000001,345.525,True,True,False,False,False,0.03759032331456767,,,
501,design_000501,401,0.031126029486787735,0.015800310742848142,0.015425651356098347,0.07653555917323818,398.0,232.80000000000007,429.0,True,True,False,False,False,0.016656539899870263,,,
502,design_000502,389,0.02947640469266367,0.011588027697275788,0.020300636769889288,0.06495328861691163,386.0,300.475,468.0,True,True,False,False,False,0.008095892734094839,,,
503,design_000503,487,0.04671058421327876,0.019570670618274354,0.024122611298805392,0.09951663080639886,484.0,417.95000000000005,495.0,True,True,False,False,False,0.009680903842190407,,,
504,design_000504,511,0.06280093042949354,0.02160950567943338,0.03550925125331907,0.11837740427257608,511.0,508.0,511.0,True,True,False,False,False,0.0029490960716600173,,,
505,design_000505,385,0.029064208797667475,0.012894508122920057,0.017558350094018405,0.06729994345617193,380.0,309.95000000000005,415.525,True,True,False,False,False,0.024331388274471778,,,
506,design_000506,485,0.04656327993693237,0.018918258903048463,0.024405005026219978,0.09699392817691779,484.0,443.95000000000005,492.0,True,True,False,False,False,0.012876623419968746,,,
507,design_000507,330,0.02443084861305741,0.013180255052273094,0.0132602133156496,0.06379059175934466,325.0,147.85000000000005,371.525,True,True,False,False,False,0.019985373594789427,,,
508,design_000508,393,0.030231363997208785,0.013824110829905811,0.01869613964160903,0.07216232172147662,391.0,327.8500000000001,432.525,True,True,False,False,False,0.008069155002102384,,,
509,design_000509,512,0.07083090570872667,0.025114361948178173,0.03758161112522027,0.13517463121054465,512.0,510.0,512.0,True,True,False,False,False,0.0005662064148188559,,,
510,design_000510,300,0.022690681192952075,0.013093660988758471,0.011870331519485026,0.062108575077523556,300.0,108.95000000000002,338.0,True,True,False,False,False,0.03938871827269955,,,
511,design_000511,434,0.035448389151612796,0.017848688042175664,0.01659678829166259,0.0846858157555954,432.0,256.475,458.04999999999995,True,True,False,False,False,0.04285011662432939,,,
