candidate_rank,pair_id,observation_dimension,coupling,schedule_amplitude,t,bank_count,bank_seed,target_hull_feasible,target_hull_lp_residual,calibration_converged,maximum_standardized_residual,ess_fraction,projection_kl_distortion,lambda_norm,maximum_weight,covariance_rank,covariance_condition,hidden_shift_standardized_rms,hidden_shift_nontrivial,field_minimum,field_maximum,hard_range_violation_fraction,physical_range_gate_pass
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.03,0.2,4096,36000,False,,False,,,,,,,,,False,-0.07014905661344528,0.4345279335975647,0.0,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.03,0.3,4096,36000,False,,False,,,,,,,,,False,-0.101638063788414,0.4397062063217163,0.0,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.03,0.4,4096,36000,False,,False,,,,,,,,,False,-0.12158918380737305,0.45165038108825684,0.0,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.03,0.5,4096,36000,True,2.220446049250313e-16,True,1.5565326805244695e-13,0.0003854573859148293,6.631842561056444,20.34327134445062,0.7956630179152551,2,1047.5902890235268,1.859668861459123,True,-0.12797674536705017,0.4589875340461731,0.0,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.03,0.6,4096,36000,True,2.220446049250313e-16,True,3.1086244689504383e-15,0.0006449717314992793,5.641670400334541,17.788745321402,0.6134801156314987,2,781.3769678855764,1.681917489383871,True,-0.12010271102190018,0.4645689129829407,0.0,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.03,0.7,4096,36000,True,4.440892098500626e-16,True,3.170796958329447e-13,0.011182754991133803,3.320755065270898,9.00334320654483,0.04469403089546662,2,277.24076611582694,1.117054393934048,True,-0.09898607432842255,0.47077345848083496,0.0,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.03,0.8,4096,36000,True,0.0,True,4.440892098500626e-15,0.03726882434743232,1.6315793313649878,4.44233575554888,0.02129342330292159,2,89.50163926888925,0.7523880311759087,True,-0.0720401331782341,0.4711737632751465,0.0,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.03,0.9,4096,36000,True,2.220446049250313e-16,True,9.481304630298837e-14,0.1914252024997624,0.5331703323992583,2.3481417503053836,0.006991500938798099,2,80.69358150864245,0.40292213910302077,True,-0.037617072463035583,0.4673570692539215,0.0,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.04,0.1,4096,36000,True,2.220446049250313e-16,False,6.880342962034547e-10,0.012512546045596188,3.3155030111214274,26.74689777029605,0.08788507463886477,2,225.28829916617048,0.5537040223700119,True,-0.045284662395715714,0.43441042304039,0.0,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.04,0.2,4096,36000,True,2.220446049250313e-16,True,7.327471962526033e-15,0.0007210834830069105,6.175485688716508,37.51708033272169,0.5668763977625321,2,147.1682586092286,1.0718290718936478,True,-0.09869473427534103,0.456335186958313,0.0,True
