rank_among_eligible,design_index,design_id,style,sigma_km,fully_grid_usable,validation_mmd_risk,bootstrap_risk_se,minimum_log10_intrinsic_ess,median_log10_intrinsic_ess,worst_covariance_condition_regularized,mean_projection_kl,maximum_projection_kl,maximum_moment_residual,maximum_native_iterations,projection_failure_count,s1_x_km,s1_y_km,s2_x_km,s2_y_km,s3_x_km,s3_y_km,s4_x_km,s4_y_km
211,296,design_000296,longitudinal_stratified,200.0,True,0.01678268090419968,0.014136222405011249,-2759.8890659429067,-0.06901747859057891,14830453425618.426,0.9998460041880414,12.064028864284662,2.4297772230455796e-09,39,0,-291.99116307190326,96.28025140279979,233.551324665739,-222.0857547209319,343.8886459304683,187.6386701058072,1363.7762234299678,471.6812426000917
212,456,design_000456,upstream_focused,200.0,True,0.016823895174530264,0.009223641780525937,-8.944153242937437,-0.09863235382345265,2402.4532712501,0.9624684555361649,8.727791977953846,6.772924788778771e-09,9,0,-174.64800731456245,585.9008165972691,59.89185978832211,-150.40727833520742,-259.2948070432917,8.026200749891245,-187.13880368548243,-232.36943268216265
213,37,design_000037,support_random,200.0,True,0.016901286960286133,0.017023824446291427,-285.9026470524791,-0.03732426928014204,312970145734.2789,2.1679043296071017,22.758169359204032,2.201876432132607e-09,39,0,570.2291596186928,257.24347604301306,9.141690086297658,-521.0628725130323,268.2768503488426,-93.3872135554503,895.110826781293,212.50158934316326
214,115,design_000115,support_random,200.0,True,0.016907070693437116,0.012290217552786666,-674.9317104719775,-0.08054715304385814,3525167526.923819,1.277165534628254,9.771116998575788,6.327048558221362e-09,27,0,829.0097545568027,244.0421569049752,96.30849261547053,-35.37839063283174,-114.40381359058532,405.9476642622856,-361.9413132299388,154.03800993507966
215,135,design_000135,support_random,200.0,True,0.017056951789797298,0.008878415168793034,-875.3146636403643,-0.09615570350664382,64316441345248.09,0.9840011884345896,7.670956705203261,9.937775833332014e-09,1022,0,76.32465154718689,-178.43846225148633,1658.7243675074862,700.8601590515457,1009.3556229341206,181.6694928026426,-234.45724692514105,-347.5496657806311
216,328,design_000328,longitudinal_stratified,200.0,True,0.017059610466070844,0.00911713931212668,-2935.677558888588,-0.1856503601813736,15877722947904.459,0.7461065419530811,3.348836117912772,6.382940490854019e-09,37,0,-469.5080761516906,-552.2576923947602,-26.508630607130897,8.74508492496581,316.2373610952224,288.50876152772025,1354.872882381226,178.01954517829574
217,76,design_000076,support_random,200.0,True,0.01708176619557177,0.017112943681637367,-12197.067239212094,-0.1144959791649086,77025353.15634786,1.5578067180145794,12.175551566083438,6.708262545467721e-09,66,0,943.7768255442751,105.21052617922354,817.5431624422966,476.92542681117175,-413.95241016690363,-778.3300676433856,339.3240956562953,80.0853039613482
218,7,design_000007,manual,200.0,True,0.01721551346709203,0.012825379491487694,-219.81909841108234,-0.07309138086022991,13852632310347.047,2.2927155489022892,25.121344226701876,9.993257059386145e-09,221,0,-200.0,0.0,300.0,450.0,800.0,0.0,1300.0,-450.0
219,181,design_000181,support_random,200.0,True,0.017266439063790096,0.012670250025774194,-3375.532082625956,-0.1103475953085315,50786352939497.29,0.6429238547525086,5.9452612871903145,7.361621580460059e-10,44,0,-111.00154464536675,-384.419222331888,228.08970551956838,82.01670319063192,1460.383230288386,466.81911886728176,12.460490869221239,258.9812030047637
220,273,design_000273,longitudinal_stratified,200.0,True,0.017274809999753303,0.012619881281126033,-564.1994449974449,-0.08937063090343529,40401073196985.11,1.8147284701854682,22.571015974272246,7.230224328963438e-09,28,0,-253.1773377091538,114.07958108243723,112.15350800914965,-50.59501719892365,535.8060959467693,161.3452425433714,1654.3745466537418,732.9759496467651
221,128,design_000128,support_random,200.0,True,0.017285076696949363,0.015864289482978786,-110.2683272997645,-0.09054008344455229,129437.50322867442,1.9856060762201053,27.195682498496417,6.349141598199661e-09,22,0,-280.33983882675795,-609.6153232798165,119.73702563955055,-55.14499929990069,560.6918181930089,-66.67124655852001,536.0195144254423,-491.95380202310895
222,110,design_000110,support_random,200.0,True,0.017324264013887265,0.012331199663954816,-261.20149875972237,-0.09215198702887226,17452272509967.375,2.1143929986248295,22.25932587121344,9.599176894216071e-09,26,0,623.053426784008,-124.19812472576635,-187.09365101014805,43.74677563649482,1089.4577665727145,42.62871766037462,384.0081098821468,-48.27392518503342
223,214,design_000214,support_random,200.0,True,0.017433271680327364,0.014280607779477726,-1105.8442939197307,-0.04380069806552183,9145917546872.441,1.4752321104056825,11.25244247989926,9.986507529221309e-09,1046,0,-361.23928259209197,-35.08951657063221,821.2991570737393,191.68803320371717,1635.600069259166,-393.3391212511657,-305.7237781857057,270.38219732349455
224,163,design_000163,support_random,200.0,True,0.017473878182077594,0.014409088116099714,-12675.725042784834,-0.0967184114373253,1720489.1473860694,1.62068796395224,11.653063121334617,3.347795680418388e-09,62,0,970.481355846634,235.60904493543714,538.1499710285215,-468.72392003609247,480.1585283530012,354.2916422179801,183.93866355370622,167.89682524790837
225,152,design_000152,support_random,200.0,True,0.01753159211919394,0.01405302541309418,-50.544475015062865,-0.09512904955658089,52081.14024242502,1.283789282611103,14.477187722321881,9.566881974686211e-09,15,0,303.5162758922755,-68.84052306019072,449.70608916598616,406.0979822341826,375.6103895589145,-510.68963728455583,27.169869067752273,-37.02752091442161
226,378,design_000378,lateral_discriminating,200.0,True,0.017581529139767862,0.014397862264077594,-8411.697889089899,-0.11584286345967991,253357.68862856567,0.9853041268970828,8.201281613034158,3.0558102398830733e-09,48,0,424.76247232945485,-461.7542678399592,105.87689278150225,-136.01283992314484,221.81926152987862,165.2632377456173,806.8548124040249,521.4777226475736
227,427,design_000427,upstream_focused,200.0,True,0.017651532807409193,0.009646154764962611,-9.877939665871951,-0.09268717168920591,57021.675703468034,0.7679091547901148,5.626314244526197,4.4936273763165865e-09,13,0,-52.60110117073384,-306.8684719127375,133.83345258719618,227.8331126305054,435.9254473726246,424.0378389266384,-337.1904759513201,-34.547671795047336
228,92,design_000092,support_random,200.0,True,0.017712779221354242,0.015521719687493746,-1070.8443183260079,-0.0656180060200893,327748235920.90845,1.2741627777475688,8.658396879994942,5.516324844684086e-09,43,0,-530.0876927490625,-52.12893809976965,948.4442164152802,99.0169645155458,204.89274514123372,-16.715651266765732,628.0073168981766,-455.8512053455652
229,277,design_000277,longitudinal_stratified,200.0,True,0.01771372924080497,0.01584011754482647,-393.59730222177785,-0.04061418270010099,345954848.48726624,1.852585862395182,21.5713862819559,3.8986701649098286e-09,41,0,-385.6930328869397,29.636202625799292,102.28838568857213,163.77564616895455,355.375765760952,178.11601875219964,735.3293343786295,362.73289478821437
230,172,design_000172,support_random,200.0,True,0.017757827220255394,0.0110414986984735,-6177.804633899239,-0.10694901114211615,20589025518869.13,0.6677956389441819,5.24355640701115,8.469750152385172e-09,35,0,106.19658659129522,-143.19257883437223,158.9839100175834,247.98125129453717,-375.79082528781214,178.47983108723741,1711.5917902616068,-13.411837795817817
231,295,design_000295,longitudinal_stratified,200.0,True,0.01777754306086569,0.011499123101879616,-670.146374766667,-0.10729851668089764,939372318.9236648,1.7597215326303939,13.127374761314186,8.25407301866865e-09,36,0,-215.2335759511091,-216.67146696883515,-77.97531795403009,77.45566040080935,314.4068232663884,-482.5203694389417,815.3736768497349,83.38844211695535
232,348,design_000348,longitudinal_stratified,200.0,True,0.017780755423073516,0.013582853572923709,-1147.9035380065716,-0.05799890777769509,14978267599326.182,0.8326965586672853,5.198392127065385,3.762211129035283e-09,50,0,-198.75632820169406,-334.792637154765,23.94762238052961,-481.05440960042563,293.970460464168,476.28941779617026,989.8618970418142,288.9781157272228
233,187,design_000187,support_random,200.0,True,0.01786580067434931,0.013841023280951301,-1602.2076137235078,-0.061899579511224975,32252371946889.035,0.726452014824735,4.610028943476856,4.259151711977493e-09,40,0,-170.79375429622968,245.23761995442365,-280.6840961247134,-440.6202529408441,1118.443274291884,361.8396527533067,-270.4823268868378,-3.3998735271262035
234,257,design_000257,longitudinal_stratified,200.0,True,0.0179975556164249,0.012652439118411223,-5306.482085966562,-0.11142444119491467,20889401289963.336,0.8153096676532398,8.302297666995399,3.1264754934330247e-09,41,0,-173.75207892293636,-410.40816992279224,183.86074449559618,-5.532567268507554,452.4630514468944,-185.35994224704757,1617.239864169715,-82.02448253316561
235,170,design_000170,support_random,200.0,True,0.01800409917698478,0.012931078809573856,-20.4462195325148,-0.09642079229064192,4136.630126453529,1.0212680871539923,10.814784237880408,3.0844765534872357e-09,15,0,306.0352618587329,-489.8447069753083,327.16835794131293,28.18986933452325,103.88503678446949,418.3607674491365,-207.13930669713977,-30.54894642585448
236,191,design_000191,support_random,200.0,True,0.018005046193965035,0.006112197041081574,-2415.152893295145,-0.2165541933734181,22477236726180.273,0.6925367628250566,3.003228291499239,9.374933004776384e-09,37,0,-200.68425060066542,-188.14332961363854,1405.0558501310638,20.871068000107186,1265.1575278272649,410.87012611771434,66.73233395646575,-19.175522622461443
237,129,design_000129,support_random,200.0,True,0.018087638672971692,0.014264499514408833,-2097.676581177959,-0.11216064474577864,42720771982705.25,1.1503341285260742,12.256767267306243,9.396261662756275e-09,116,0,1246.5461069409805,181.10935153332065,-119.19194426335235,206.6225275656857,290.4982369690283,234.24581109995998,1571.9772146265439,841.0230228948283
238,436,design_000436,upstream_focused,200.0,True,0.01813320866725977,0.014659610176549702,-28.71285946933822,-0.09888762613658435,127494.80889898994,1.4489022840441035,18.672015332827485,8.910355109394132e-09,17,0,167.6691170496124,-408.0925522222633,465.5442640452509,-415.0548832215842,34.30657122352363,29.38861581558001,470.72379520689424,-105.65103872381991
239,489,design_000489,downstream_focused,200.0,True,0.018135643078698645,0.012274299040035026,-9466.34405432762,-0.17743706104969306,9553618598297.588,1.558779138199037,10.114989367154669,9.901997164875948e-09,313,0,1171.3083157386534,-187.01118699712805,806.6696181909539,281.0291892893973,1328.1444263904025,67.50671329031093,1616.0877984608296,-203.68022331583848
240,63,design_000063,support_random,200.0,True,0.01821636340932494,0.017354535832614704,-4929.538971969208,-0.08887717582961456,10660726095253.238,2.410731676754136,29.504541392299767,6.347821358027303e-09,55,0,587.43001365164,-262.59100371376286,1776.0081273297237,494.3432744506227,662.1306859350843,69.84183655818387,771.831480332839,449.1227416416592
241,159,design_000159,support_random,200.0,True,0.018224789988614085,0.014595041492650984,-4463.5242378136645,-0.20574466719267018,5695959933302.735,1.2080346087036578,14.010231205344919,9.588437529411386e-09,45,0,438.7255294357035,-136.1451030537021,-329.2289626742179,51.85620495086222,541.5304693307297,490.755899788534,1558.0610107244133,141.26771656157624
242,302,design_000302,longitudinal_stratified,200.0,True,0.018341997244003615,0.015455802636849137,-399.1814953125049,-0.06692860858089214,419283235.7991824,1.9668354953111666,20.782580373285334,2.3116767909950247e-09,29,0,39.87395153415849,-481.9770879884953,98.05933297916746,127.3545431668158,464.4616090641654,277.7965941869102,758.4129901359307,211.84833731190753
243,40,design_000040,support_random,200.0,True,0.01839202374738279,0.017385116248939965,-545.8172487381762,-0.03959352111465511,2292307322.903631,1.6434538488668053,15.381517778250076,4.7924967525944995e-09,32,0,356.3222413195185,-26.359567016707594,-93.22039723858032,-696.715109184339,779.44607047922,271.1947431575731,-91.67202653140109,261.52371667996124
244,158,design_000158,support_random,200.0,True,0.018393283860142433,0.010018342288903111,-1481.928550565356,-0.11573118437923055,17673620418622.0,1.15104339144893,7.533502599774984,3.12545160661769e-09,129,0,1140.8561013454942,-1.3871024242197691,1324.6499523950135,376.7569061340759,69.84652871514393,60.42714798497962,352.88299332762904,233.80423806244144
245,250,design_000250,longitudinal_stratified,200.0,True,0.018396014096338523,0.012309029051968321,-4264.3441270171425,-0.186759896421835,41400345247734.25,1.024444399775995,11.654024721175228,9.515837071566563e-09,42,0,-229.56294212106204,-404.0096108236571,4.588607381277953,220.12908001810916,326.6874820271262,307.2582790400257,1520.229824279182,42.70066766281728
246,95,design_000095,support_random,200.0,True,0.0183968956398231,0.01618049493482543,-2588.6942345830644,-0.052876964086052386,31702202820863.34,2.169236895887179,28.996135561137322,6.06292808973047e-09,42,0,599.4869061638207,145.6663241175257,-162.21110781785785,116.22286466890226,469.11056092615235,-218.1310953922648,1350.8750042525492,594.9662540495298
247,155,design_000155,support_random,200.0,True,0.018402448423091883,0.015888606450581145,-152.68863552039647,-0.0767446782562365,3558144144685.338,2.801419455822042,31.62211658316532,6.96290085020556e-09,54,0,676.6478440575222,34.759961080110514,462.12924613473507,-373.4510713876299,60.810378512175646,65.13109751317143,976.2180492975422,153.48258738113557
248,178,design_000178,support_random,200.0,True,0.018442912450237037,0.017598485100826868,-487.3512008567619,-0.05026902596496231,4252186219.564937,1.7808253357550585,17.67816100452438,6.247750212869039e-09,32,0,454.1649087768967,413.78353358187064,-20.416004085823637,244.00503076570274,786.8642138807885,235.8472184703229,259.2059829555443,59.039368309968495
249,480,design_000480,downstream_focused,200.0,True,0.018456421580458956,0.015217430976164946,-14294.34759213229,-0.11637099477892478,58668410748.71529,2.4214440827882684,27.51923222984332,9.535236317456044e-09,529,0,834.3098942124909,203.61612565372536,1021.6912660527041,-118.04204283538667,1308.8517522652546,508.7232317843245,1807.5853045526994,-285.1040709285882
250,391,design_000391,lateral_discriminating,200.0,True,0.01856222199404088,0.01679277719284928,-12695.644351604216,-0.08830751482517739,171749182751.34384,2.5351655460187246,29.07328401692111,8.682894542928237e-09,308,0,751.179399783734,-533.3072019595928,954.5191612514658,-142.33942659891437,807.390327239327,124.9635845280558,1308.3827589546822,504.45271080252775
251,313,design_000313,longitudinal_stratified,200.0,True,0.01866433878600911,0.011307971544053701,-1505.314342017407,-0.12171617836528494,68983236561115.43,1.1978382683678286,15.504255159316969,8.37487887514889e-09,25,0,-213.80053608519808,-174.30241225065788,69.79274164001518,-254.88087628638806,393.91872054915467,67.5984209130234,2012.5412548299944,398.8904548603801
