design_id,style,sigma_km,validation_mmd_risk,bootstrap_risk_se,minimum_ess_fraction,median_ess_fraction,worst_covariance_condition_raw,worst_covariance_condition_regularized,minimum_covariance_eigenvalue,projection_failure_count,conditioning_warning_count,mean_projection_kl,max_moment_residual,max_native_iterations,feasible,s1_x_km,s1_y_km,s2_x_km,s2_y_km,s3_x_km,s3_y_km,s4_x_km,s4_y_km
design_000034,support_random,200.0,0.061742514,0.009199581,0.005435446130773989,0.3073017288505473,1.2324596893642593e+299,123245970.60381113,-5.4150672070445315e-18,5,4,1.5716317093044243,0.7819315126143639,200,False,509.64644883997687,-139.52188240603493,1361.068187256716,265.6482502794475,444.38791460957304,-705.4991399329548,150.0029322953539,-123.95980397802114
design_000428,upstream_focused,200.0,0.061837774,0.02615939,0.016075416402722507,0.6192925977106755,195960274.90141785,23483123.188653182,1.3615207553845087e-10,4,0,0.4457370288195879,0.3884643354655818,200,False,-204.41477529185394,202.3655150952053,469.5906938263947,-574.4898394320942,579.718461536473,536.5001745146913,236.9842828357148,387.5343872599683
design_000321,longitudinal_stratified,200.0,0.06243781,0.0072847125,0.005035507809535727,0.5109635523516297,4.0115114244522294e+29,28385313.27056455,7.075964460063966e-32,6,6,1.6754742540584446,0.7839471811439314,200,False,-178.2514267680637,-619.2486172322879,-63.692705271966624,81.17748845773714,426.6149998793222,358.1278155540498,1597.046874687863,21.803878916522123
design_000261,longitudinal_stratified,200.0,0.06258018,0.025548883,0.013237769922898048,0.7089518286813156,3047003.8878741697,2080624.7671899928,2.153009851575593e-09,4,0,0.6390911150883369,0.5076540717284034,200,False,-496.73205647998844,-594.3806860836122,184.41139653293348,127.81722577673975,453.6352872597251,2.17217598482668,673.4867738879816,271.7255533591571
design_000373,lateral_discriminating,200.0,0.06273648,0.009195098,0.005014599078212509,0.97166285026024,7323213772089.154,25999887.92885235,6.3057964995178636e-27,6,6,0.8201838567140297,0.22910257601173126,200,False,1391.2586445200923,-481.2959542941069,1112.3648840254564,-187.76895949913134,1043.055954229615,153.37346870654395,862.8755425522584,638.7726013060818
design_000507,uniform_control,200.0,0.06274049,0.007438588,0.005014696268042886,0.5643530386239067,1.739123583240273e+26,144582031.1880198,3.532367571518743e-30,8,7,1.2069264439902543,0.554949402770807,200,False,808.7780726622493,-18.943621861619818,-159.07625067691583,578.2893419463037,1453.233327296796,-713.9085413418355,1474.3494045532634,315.8844769332409
design_000005,manual,200.0,0.062899366,0.010691189,0.0065276274953768275,0.7933067413843198,3.2580843624367457e+37,189326793.8500348,1.1862362027399383e-39,7,7,1.072955408855287,0.5266058244837899,200,False,-100.0,-300.0,500.0,-300.0,1100.0,-300.0,1700.0,-300.0
design_000434,upstream_focused,200.0,0.06348185,0.02651686,0.21380308385658645,0.768981574901785,3821030873.2811546,20776913.410305366,5.467243144721693e-12,2,1,0.22054327572170218,0.22600968984241285,200,False,367.20520738556274,-149.7180451660829,-235.65170480851287,164.02501695390674,700.8347176508896,-460.8108530853258,420.1479633236298,-432.3328300900907
design_000076,support_random,200.0,0.063855134,0.016065402,0.005005850820280325,0.6979710495453206,17153195364.36139,5972916.33544311,2.6029867124140143e-14,5,3,0.8488520728985958,0.30909280047640536,200,False,943.7768255442751,105.21052617922354,817.5431624422966,476.92542681117175,-413.95241016690363,-778.3300676433856,339.3240956562953,80.0853039613482
design_000179,support_random,200.0,0.064022556,0.0077144713,0.005005574311471742,0.6404190407539768,2.362632249951678e+16,84982633.6288783,4.785927919907211e-20,6,6,1.1461995286082698,0.2950880488110168,200,False,679.2540235014296,-585.7644416768795,1454.8818607641442,362.4185331393162,774.1635030422849,455.3276236573294,327.6549103668331,-79.0745841287204
design_000202,support_random,200.0,0.06524023,0.016577026,0.0069941539705211135,0.6416634908048027,1.6598023808908126e+20,194967359.4030252,2.352181992164242e-22,7,7,0.9042106796516196,0.7924871638381797,200,False,1247.7277553792178,367.4996353370821,1113.5954446087608,-62.25839160818901,740.7128798364506,-4.896923072602348,-35.600961015422556,-258.40766338606807
design_000391,lateral_discriminating,200.0,0.06556579,0.013550377,0.005000110998189925,0.6741038241886713,1725903676947687.0,88289733.59172626,8.492287793918957e-25,7,7,1.0751438903490176,0.4635489646721517,200,False,751.179399783734,-533.3072019595928,954.5191612514658,-142.33942659891437,807.390327239327,124.9635845280558,1308.3827589546822,504.45271080252775
design_000336,longitudinal_stratified,200.0,0.06568583,0.00695019,0.005026095298131357,0.5793113761635285,1.4271658525180573e+25,17840146.68052579,3.040770952272122e-28,5,5,1.1383055695745512,0.7479323894922856,200,False,-323.0320963371106,-475.08372528987405,241.39791569914922,54.58497610299871,607.7720334031743,94.05646760302878,1428.3531435505438,256.9539919301635
design_000323,longitudinal_stratified,200.0,0.06608904,0.007987105,0.0055785629710216516,0.5319385569531185,1.820764204534872e+32,61562586.0159245,5.393248688371616e-35,6,6,1.459695801140716,0.5131038384340522,200,False,-43.116372470867894,-478.6549407144577,146.73226631069082,-43.26922187191038,505.2362591771884,-411.8064413762167,1641.003650542283,334.3377992102961
design_000351,lateral_discriminating,200.0,0.067450225,0.015067929,0.0052502660350350235,0.9040642412141723,18784938778291.91,17333535.240836427,1.6050239827968375e-34,9,9,0.35838318680324305,0.04243731997920015,200,False,1601.7268110658026,-577.6805803589752,1283.8613002194575,-179.01571893452888,1492.8891539013161,224.87944198917802,1390.6231399977144,607.3922327014733
design_000100,support_random,200.0,0.06892056,0.014830764,0.0050005011205028725,0.905914514997163,9414034109504494.0,42621038.94924759,6.835255289482213e-19,5,4,1.364074820924542,0.6650215186259137,200,False,-124.2195091492905,-437.7590026624488,1099.5434241731466,449.9136771684855,432.475556269211,90.82064155250123,243.93364697484566,-279.78378720052126
design_000362,lateral_discriminating,200.0,0.06907714,0.019797139,0.005767337271968677,0.6348540767285805,454855772.8793403,13229646.911727814,2.995666500196603e-11,5,2,1.0773623116918334,0.5777487211972255,200,False,388.5051507031561,-584.3823426857551,311.75232597975565,-153.0319751337844,502.89813544794936,207.3349563069226,116.92673941625173,508.97049478618936
design_000375,lateral_discriminating,200.0,0.07002374,0.00884057,0.005000084635986247,0.9683607509152121,241706738.26826715,26619945.262583792,1.8121745026923187e-16,5,5,0.9233978334105043,0.2745902384350561,200,False,963.0009540675135,-605.3275701585965,1036.0431385197624,-242.28125255641856,1006.5399758121742,166.5461434110419,934.6278809322845,574.1053302262517
design_000103,support_random,200.0,0.07014231,0.008033211,0.005144307841072985,0.5220172344191334,2.8290227488303117e+33,72662958.69485109,1.4150009364332797e-35,7,8,1.7174412235019398,0.7668582829095245,200,False,-299.0889066161456,-304.1190863225244,470.33800007356,216.84466806675607,14.583244081460933,125.30552173008809,1623.2399332585346,352.6018291168342
design_000345,longitudinal_stratified,200.0,0.07031886,0.022690242,0.02020873716781182,0.8825231865648412,17315505543.03816,16055446.053075626,9.2808990823782e-13,4,1,0.41693737009600546,0.6952424033263033,200,False,-109.0622845544108,-443.7652772248051,239.7102547698714,249.77979778065077,584.8931265558684,-39.39772656289353,802.1597616226081,242.69220394640882
design_000476,downstream_focused,200.0,0.07055108,0.007767422,0.005056596027236872,0.7470512075038264,1.9811523959321605e+25,22079003.639543932,2.1464395810710086e-42,9,8,0.6877634443121358,0.20612578046089527,200,False,1117.7304323957892,-95.31800626334967,1556.251160989346,-189.6354965829213,1317.4475952655912,-363.5349385489278,1802.7763786038417,-306.21802143978016
design_000475,downstream_focused,200.0,0.070669465,0.0075150314,0.005000000287353643,0.6948109949337159,1.8044278470431624e+29,95096013.0417556,1.5850519527465765e-41,10,8,0.9135424558765394,0.422971710355199,200,False,1714.1047254609243,536.8077713951529,892.2956555784151,193.24463183508897,1819.5007058539022,-65.83146743001271,1464.1019136447271,136.93835745057902
design_000504,uniform_control,200.0,0.070971414,0.0072411764,0.005216693565852217,0.6492385481565512,9.286026630499086e+18,22888264.454604268,1.5812754670969647e-24,9,5,0.8592445471436154,0.6131101460384278,200,False,1365.7203410538812,-144.59099611855606,554.0926093127127,769.9106371114171,-138.7269135788202,-781.0364449885908,1200.0457438874057,-776.82623355649
design_000062,support_random,200.0,0.07127466,0.013595912,0.005005988679478199,0.7517718826887687,5.747995414197427e+37,113178905.96583194,2.554143050027869e-40,8,7,0.8986481620966249,0.805050665336934,200,False,1770.0199975233618,239.14838705627773,116.0939697217948,150.65164437046354,1179.350133564557,378.5960531473625,930.3537413079114,-158.655359799125
design_000472,downstream_focused,200.0,0.071348555,0.0076330462,0.005060962336002855,0.6412006336234849,3.248295552349162e+30,40035108.784493856,1.2087393534588665e-41,8,8,1.2600994377725767,0.5157203294476492,200,False,849.8197513002503,-111.38923531897245,869.2917501151649,343.1651882270786,1602.0624304332846,-170.08762374800676,1794.8172183277181,-488.8195826243302
design_000360,lateral_discriminating,200.0,0.071983665,0.008148607,0.006065537119271908,0.814140531650276,44651435224191.98,6790095.88591575,4.634910165459871e-33,7,7,0.6019081964025138,0.08065030233458467,200,False,1158.6956387413154,-512.7779515732608,1610.6731855731916,-150.10530643498032,1228.154075377778,242.47153567949437,1174.734558055697,605.7049821732066
design_000215,support_random,200.0,0.07309649,0.014939805,0.005095609309686637,0.6662997275753111,1.0314869567310752e+17,17883067.044062883,1.733717128507103e-19,6,5,1.4822104176272348,0.724459422784529,200,False,-491.20336787414516,-614.3814313647158,480.72800755788535,191.16485913891202,-48.00659724587334,164.45068403805573,340.5518472003284,-242.86490651498042
design_000491,downstream_focused,200.0,0.073197655,0.0077369697,0.005001810131374393,0.6573683395784585,1.178826563280681e+289,192465846.5174505,-5.767303804307086e-36,7,6,1.1790256716549312,0.7945361239152938,200,False,897.9387728464751,-508.13061797502576,873.3376178363885,-15.537732192591761,1642.3640428335311,-123.60388738872939,1135.486945250398,-360.85198891448454
design_000069,support_random,200.0,0.073634945,0.006853482,0.005007815544300574,0.5989899129277135,8.688792688817983e+31,184267293.83712697,2.4970744848208456e-35,8,7,1.2978797707023417,0.6684344187658434,200,False,692.2547751452149,139.07266792831172,235.15777775707943,32.79034854189583,1376.0480227704093,216.61219470666938,1637.594261788725,151.88041027828984
design_000214,support_random,200.0,0.07388502,0.008645342,0.006264258111477692,0.8472303094237079,2.7316633038585626e+298,27316634.038585626,-2.64697809749106e-23,7,6,0.9465862749763992,0.5432409809836891,200,False,-361.23928259209197,-35.08951657063221,821.2991570737393,191.68803320371717,1635.600069259166,-393.3391212511657,-305.7237781857057,270.38219732349455
design_000127,support_random,200.0,0.07401532,0.00815509,0.005003019379287738,0.5515995601507181,1672632061168.112,147662349.51862645,8.828922327941111e-14,6,4,1.1661867370258188,0.7358635416353034,200,False,900.7876234360525,-42.0053590299957,-183.53158245082327,-244.8528032072254,-355.54749835920995,-646.5294991744051,661.094750098626,404.6404888734686
design_000265,longitudinal_stratified,200.0,0.074311554,0.00886327,0.010023164666987426,0.23427896360149084,4.4026105425313165e+37,79127302.43784967,6.2325214508884846e-40,9,8,1.0485912064280511,0.6642193496670334,200,False,-103.45432823289127,-411.98538281803025,113.9622052933933,41.43736622035419,431.494311236586,206.97967951351905,1672.6652078101195,765.5558361593171
design_000147,support_random,200.0,0.07431723,0.008921702,0.005025241023332731,0.5972362038280475,5.170631144069639e+298,120527929.18922995,-2.6923121495879963e-26,7,6,1.3736145622730744,0.7754749685899582,200,False,-15.909578983213414,-7.968449914152998,284.02356200840006,-100.63185398114584,1635.1050314230438,375.1984188580908,710.5086076085216,-253.01892187460592
design_000124,support_random,200.0,0.07451863,0.023606738,0.01197679068044248,0.4244059494512767,1.5995262357162121e+298,79052123.07032295,-4.726609332886149e-28,9,6,0.8339827039445366,0.5653598044927041,200,False,128.93052317939882,17.602896985282317,1309.7281557086321,265.9350843123107,1451.8413897183013,565.0451284482424,285.9353124264399,-547.6527976086257
design_000000,manual,200.0,0.07573926,0.011501621,0.00501012300634267,0.5203149219446813,5.947483257909946e+26,229305214.3478912,3.8579067958394993e-29,6,5,0.7486888139543532,0.7645035342752657,200,False,-150.0,-150.0,350.0,-100.0,850.0,-50.0,1450.0,50.0
design_000404,lateral_discriminating,200.0,0.07574758,0.0070072473,0.0050000264355979825,0.5735244426322145,402278115.18225163,6399984.928224201,3.622726670003954e-25,8,6,0.8181435900468975,0.29066319771015847,200,False,1305.211409465008,-551.0045812049863,1354.5976499344918,-200.095567739954,1152.782193170601,116.59670306285356,1045.7027043496803,517.2497636963443
design_000095,support_random,200.0,0.07609767,0.008495535,0.008174720819364297,0.6097175514528927,4.134151542184306e+24,266200080.84737036,6.804955954658425e-27,8,7,1.5477232000399062,0.7757651476755152,200,False,599.4869061638207,145.6663241175257,-162.21110781785785,116.22286466890226,469.11056092615235,-218.1310953922648,1350.8750042525492,594.9662540495298
design_000133,support_random,200.0,0.07631793,0.0061329533,0.005192700119218469,0.6290278050109255,3.3876105604377463e+298,90885130.64128998,-4.930795368268321e-19,8,7,0.9346898966534856,0.7267303722516801,200,False,-99.3496236743038,-484.5985937364582,1846.5495197067146,75.38059524889374,1349.4095630924653,-53.026985434544955,908.431324188658,116.21586643808519
design_000392,lateral_discriminating,200.0,0.07678114,0.0076261745,0.005000006290566323,0.9868321071886199,14629610437.24182,3437904.749397981,2.8524579937257677e-22,7,6,1.085576997791317,0.45326268885857063,200,False,1226.0491055934033,-551.4217621209367,992.8880543337713,-174.11004398882486,1029.251316825575,224.89754036649862,971.9917150599722,574.3970932882866
design_000438,upstream_focused,200.0,0.07692592,0.012019602,0.005020080039615406,0.4930196030008011,5206173531.450651,20884123.9476062,1.3908053089414968e-12,6,3,1.0495724425912234,0.3486914704817856,200,False,-346.529467758626,593.690718693198,184.8928426271574,-242.9630318790958,-297.8145330859191,-252.5514081984141,752.5539019596058,458.7850334590962
design_000237,longitudinal_stratified,200.0,0.07712438,0.008385324,0.005486449428070495,0.5128978388285219,8.349923576676962e+32,38962455.65899576,1.0599158466894604e-35,7,8,1.4951822316633687,0.7290618518256968,200,False,-396.4385893669429,-278.7570802550287,201.59861797071304,198.59828058286232,541.9019098739459,279.3603542191776,1630.3696678325648,367.8279506448389
design_000004,manual,200.0,0.07895126,0.009104556,0.005020914778504441,0.7002520383155791,2.0270322024444177e+38,33585394.477809705,1.6568751812284362e-40,7,6,1.4373802206110344,0.5095761901595658,200,False,-100.0,250.0,500.0,250.0,1100.0,250.0,1700.0,250.0
design_000131,support_random,200.0,0.07916043,0.0070209564,0.005018411072629865,0.7857716212285736,1.0499259697026136e+27,251472529.3682137,9.306151188404334e-30,6,6,0.9950138230549483,0.7059010729283848,200,False,522.5283510412131,-61.3518784192599,741.2657502586578,215.90181731524402,43.96504277309568,-443.20723934073277,1458.3446463043854,456.4722320351394
design_000352,lateral_discriminating,200.0,0.07933394,0.012758108,0.0050045784060931044,0.47067905415005745,34620748.776847966,1418191.1763000293,7.432619476294822e-13,6,1,1.7421784795476645,0.703975162160268,200,False,470.83373112936795,-588.680948154892,469.5056274872936,-221.68392615665778,546.1137347920851,221.13599656517,621.6178606232788,567.0626020965643
design_000063,support_random,200.0,0.080524266,0.007940879,0.005051393635852348,0.5444505596770425,6.971119979487526e+298,245012518.84590715,-3.3153159727231893e-18,8,8,1.4225970645741675,0.6688406815654899,200,False,587.43001365164,-262.59100371376286,1776.0081273297237,494.3432744506227,662.1306859350843,69.84183655818387,771.831480332839,449.1227416416592
design_000093,support_random,200.0,0.08076582,0.024992878,0.005394717697176429,0.9143643297052149,25934103847301.55,18865165.53540223,7.274274202616744e-16,6,4,0.8657915081925993,0.2549497686765384,200,False,860.8472838109608,351.1360960646675,873.8070337921561,66.415702985288,272.2332617236045,-559.8535149722389,444.3313530318379,385.3872895388078
design_000119,support_random,200.0,0.08085017,0.006897558,0.005048042421588465,0.43184100381073853,3.281588998651648e+298,32815891.28493585,-9.093745721722971e-18,6,6,1.6482579046301014,0.7136732895877232,200,False,441.55315478717534,245.77398419901704,1550.8738100891658,430.7168728417353,-52.384817871901646,114.29257367842723,422.54581391330214,-121.18654635619146
design_000466,downstream_focused,200.0,0.08108728,0.0135075,0.005000361119115785,0.8270800623883005,1.0298731218596184e+294,61040744.84745713,-1.3969781810169272e-22,10,10,1.1533050286372444,0.34381898234900027,200,False,1419.1856177956856,338.4127574436385,1529.4762633585426,591.7905067454064,1280.2455385678056,106.23050468116799,729.7028732625132,-353.8344214352454
design_000486,downstream_focused,200.0,0.081265636,0.011581923,0.005034427905657451,0.8245636068610269,4.536842427931896e+282,38812322.365113236,-7.583860751919314e-35,9,10,0.40132750170108256,0.07449547476491014,200,False,1487.9587574317393,100.99101805816622,1889.3565845223482,-109.10188511879443,1827.8167180141963,260.1045458037977,1348.0647862456576,-579.9655076652493
design_000200,support_random,200.0,0.08177223,0.009943193,0.005084111125849022,0.7295156896298526,6.117184432615038e+298,61171845.32669344,-8.87741202552772e-21,7,7,1.2968373646922147,0.7445538471327001,200,False,702.737517478364,218.66967116518967,355.77175676865664,464.15301115350655,1765.706468935616,208.72278909973414,1022.0186916288917,166.9935528073005
design_000411,lateral_discriminating,200.0,0.0819574,0.010044624,0.0050296485120148015,0.7354857172229383,56852343426.51011,51272144.49634281,1.5286779546628692e-23,7,7,0.9717248055416086,0.2396797067853117,200,False,1208.4171028308122,-514.7794532339489,1304.6550265684104,-167.5005318477543,973.6093553449691,172.96732350417895,1263.026831410744,435.1886007418283
design_000390,lateral_discriminating,200.0,0.08278108,0.011568536,0.005006484290867248,0.8446201812533202,660978990442.2767,10616308.573256105,4.166319557352065e-24,8,7,0.7852257507517597,0.507140425871804,200,False,880.4998756038979,-523.1130831348212,997.1521394161582,-193.80001218918764,1234.4423041164146,155.37159208070955,1257.8552044090738,614.2324312607742
design_000395,lateral_discriminating,200.0,0.08289428,0.008487203,0.005000058946032194,0.978798930912613,2394811542265.9995,33298518.68301756,1.3163598008478206e-20,7,6,1.0654101029014345,0.33005500183689546,200,False,1135.2648037423783,-608.9722900033107,981.4462485532748,-309.4758501911341,935.26124717843,145.1042476896079,953.7512526302678,585.0539159582654
design_000496,downstream_focused,200.0,0.08365866,0.007398488,0.00501149674358157,0.8853940211487883,1.033652521523294e+30,35717641.42836495,2.7100431867755087e-48,8,9,0.8621951437134117,0.1317198568235943,200,False,1164.0971929292837,-110.76176880600252,1199.2245832441897,-389.8240086854417,1370.501221283375,639.8052906079574,1883.9315945792193,617.0763929620473
design_000346,longitudinal_stratified,200.0,0.083826326,0.011492777,0.005022756686695609,0.6391223363618345,8.307716595362642e+29,69718305.11558422,2.6246964457488215e-32,7,5,1.4530577104535534,0.8163187952042134,200,False,20.60999343755219,-476.5807979385107,92.16092981599101,87.40549578812391,722.036720854012,136.17762684238113,1556.1056399308243,415.96331775778634
design_000367,lateral_discriminating,200.0,0.084045395,0.009465798,0.005000015400144229,0.9523941801467353,10138842383.66524,447631.79660584335,5.3011527621465625e-24,7,6,0.5576192137267109,0.43046415053611037,200,False,973.5522040379993,-599.869864962772,1156.6533006019695,-229.7881853869649,1307.133850423747,311.5157077126611,1135.7605228466123,654.2880202383031
design_000481,downstream_focused,200.0,0.08561166,0.014099514,0.005017462119973588,0.6115101476570648,7.856981188064658e+298,78569812.89759089,-7.629128311346244e-18,11,9,0.5201452890600133,0.5367913794964883,200,False,1308.1664848086516,281.8244947549333,1772.6269544977856,620.9284209340203,1066.617867115849,148.6386231605013,1693.4614124281647,224.9589083774746
design_000492,downstream_focused,200.0,0.08580166,0.009975237,0.005013758322620334,0.6255713287983629,4.140185121150532e+283,2101968.389973945,-3.976226332364418e-34,8,7,0.6966958584509845,0.09328537155267004,200,False,1389.5556877385086,264.2194985394033,1667.6575082853913,149.76083461460553,1077.6472483256528,-477.88633651160114,1457.6422859151676,-445.9121847337601
design_000495,downstream_focused,200.0,0.085912965,0.011695135,0.005000007862873748,0.5175949363475421,3.0232791428149582e+295,17084566.82351969,-2.2810881754597564e-22,9,8,1.574891565917948,0.7091392832651776,200,False,1723.4023635091935,-291.11768948496047,1858.746368535549,-64.99350654805653,1606.8452899902031,178.07571061202884,704.2993995000127,347.32802124810667
design_000003,manual,200.0,0.08666946,0.0069730743,0.005009733241469587,0.6045214186211008,3.0813515027904185e+33,52413935.19764428,1.0190337645383823e-35,7,6,1.49783335771508,0.5291834513625645,200,False,-100.0,-350.0,450.0,300.0,1050.0,-300.0,1650.0,300.0
design_000210,support_random,200.0,0.08786569,0.008295625,0.005030333773953052,0.6293429512366471,1.1696689347316666e+299,196193815.9301381,-4.337283336745448e-18,7,6,1.1150961253584826,0.8555287112132025,200,False,885.3962269475765,-40.007758978273245,1498.7135695508166,558.4086958725247,-222.31699617819189,-229.82583550290244,338.8230185947582,-110.53465747198851
design_000173,support_random,200.0,0.08810793,0.007701416,0.005074746052883801,0.43124376253228847,6.178431131383925e+31,28989657.109522786,7.77201757609656e-35,9,7,1.7299849696909433,0.6470140431591026,200,False,1575.5534866880216,648.5873727060831,363.6876078917883,213.75905120700295,-372.0698504420315,203.77603744529668,1297.0238266995561,190.7404312268228
design_000009,manual,200.0,0.08983147,0.007506513,0.005005029788291187,0.7305357965026466,1.787910745862219e+28,20875798.683972023,2.4301977480512684e-31,6,6,1.210050548310535,0.4618731070544323,200,False,-300.0,-450.0,300.0,350.0,900.0,-350.0,1500.0,450.0
design_000175,support_random,200.0,0.09037685,0.006904422,0.00512369526749164,0.549692872475285,2.744334594114945e+36,127404054.78596668,4.319806571096192e-39,8,7,1.097587368531759,0.49736990894554733,200,False,1240.8212150423635,49.0410023096293,146.45090822582995,163.10694192555192,301.20077779687176,-298.0325270378658,1741.34418959873,10.94460706206859
design_000166,support_random,200.0,0.09123391,0.0072595715,0.00500000000000011,0.39990532805330203,4.210587972717158e+295,144449680.84302053,-1.5736516344177247e-25,8,7,1.8373144642434516,0.7597335574305355,200,False,660.3728722078413,43.54721310364484,1528.1065963794192,348.5533910846642,1546.2387663308664,72.5822123893056,124.54754551381535,-742.8577191858737
design_000502,uniform_control,200.0,0.0922796,0.008441527,0.005019492763556281,0.5099495558161576,2.084781834174642e+299,208478187.4206162,-3.428111860299642e-17,9,9,1.4486121150216054,0.7912643261935465,200,False,1534.6269072187556,-560.3816933944032,1756.6913341133823,649.9538144128439,77.28564384902143,-241.50445950517837,690.898378557988,511.7514566819991
design_000484,downstream_focused,200.0,0.094049,0.007449956,0.005076878200048355,0.7675243131713109,1.779958208428638e+286,58002532.75099889,-2.2984211106106296e-40,8,8,0.8730625211675952,0.5419458948316256,200,False,979.2756728560037,-423.8320245818496,1363.6866504510372,-460.86127643892553,1742.0404553293895,-382.75621939370444,1316.1434522437098,131.85488306387867
design_000197,support_random,200.0,0.09449337,0.013019491,0.005000016031399784,0.4440309377597713,6.090457604564836e+295,282145771.58790594,-4.138554751840638e-25,10,8,1.9883912681334774,0.6358469161081407,200,False,466.62566072198956,213.6451881974331,2006.4405234338672,239.93356383845708,1309.150213414733,41.740414069791534,1498.520192503389,727.5313516641613
design_000314,longitudinal_stratified,200.0,0.0946326,0.011976178,0.006714329778691847,0.4351536807769919,1.914573467370486e+41,211588140.18812674,1.5961282518778904e-43,8,9,1.503350769883924,0.7288961465713382,200,False,-176.34761696119264,180.43180626703668,253.601995365119,-70.44137770600321,669.3282614056408,295.82252147664894,1804.273453962669,569.2553843907691
design_000026,support_random,200.0,0.0947602,0.008116874,0.00825107618189988,0.8462086428393983,2.991370330669665e+47,121778752.37554267,7.575327532683861e-50,8,8,0.8378130470449751,0.6404999175439922,200,False,449.8414478019695,175.32105367104018,869.8022086217841,80.14584770931121,-36.4099261841495,-391.2406677630899,1985.6956569549766,396.1431354328321
design_000469,downstream_focused,200.0,0.09535811,0.006695434,0.005000346577168394,0.810831765221659,4.554900566288586e+288,3378715.468371891,-3.846695218180622e-29,8,7,0.845922331114475,0.3918411846575232,200,False,1510.9062568417785,452.1191210592292,1511.1719334887903,-468.97077224736336,833.1393454592828,463.3012460973914,1195.6417356485902,348.04523583175444
design_000381,lateral_discriminating,200.0,0.09639283,0.014907299,0.005000128671382884,0.9292240326121115,749180117496.9268,6514496.497252088,1.0862205026134737e-31,9,10,0.3909554304364197,0.6463831881003148,200,False,1529.4454967114139,-533.2457615992681,1271.1521511149529,-128.2810769011012,1365.2899422766689,135.4246126484391,1473.5462394686297,553.3887464200003
design_000383,lateral_discriminating,200.0,0.097927496,0.0081531275,0.005000014020175988,0.8636150584861901,203026055314.94464,7981.900391232142,1.269601093955956e-21,6,7,1.1374305620381384,0.3279813143411258,200,False,985.7280757596725,-573.6961364533242,1259.8023625297733,-177.22415012644927,1133.8034039327515,313.2190223275686,735.9818176926641,474.2404680978802
design_000506,uniform_control,200.0,0.098418176,0.015346264,0.005322318874101734,0.41862325793233707,2.7354333748200702e+298,34499022.99771067,-1.1591665056727015e-25,8,7,1.369753590498706,0.6558615952774651,200,False,1709.1049623273389,215.56258510140833,1418.5625479098323,246.15803447789358,388.7568918708282,-159.34103572053255,-516.3660040967769,340.58865476020696
design_000508,uniform_control,200.0,0.098817974,0.00806689,0.005048759365289577,0.8051121646972991,2.939582882458043e+16,12439187.563628366,3.406011805477173e-19,7,6,1.7494333917721976,0.7579020334896823,200,False,359.815128028457,332.8683200972123,1160.2075219922572,747.4627069834553,974.5496731978685,-601.8249225547463,-227.2641543148506,48.69404288230908
design_000384,lateral_discriminating,200.0,0.09895147,0.0074945115,0.005000052131390488,0.9672625560787446,1659020502241.1243,518867.31476947694,1.1791770394434035e-25,8,7,0.8732130995972678,0.4492661596111953,200,False,1336.716658299864,-570.3089572766986,1197.4710035551436,-174.6168515114923,1179.3461511802775,226.74816740350187,966.3535138438756,582.6056039083345
design_000134,support_random,200.0,0.09937231,0.009337233,0.005036095032150532,0.25768341175079795,400413085.944733,5990155.857502164,1.518713644812024e-11,6,1,1.3257642675836636,0.8333501241867752,200,False,384.84908023235295,222.82787658953197,165.19518815252826,-130.92165470058603,-505.68457472846524,-768.4614584490037,754.1950968600731,10.238926059876555
design_000096,support_random,200.0,0.100466564,0.012134049,0.005101531012525097,0.540418450439147,1.7251095646722063e+299,172510957.46722347,-2.255427340849588e-22,8,7,1.3721548033214441,0.8361184776178122,200,False,1109.9972118381052,139.70581183067378,436.9314651702779,-198.31188780145368,1810.0586275580981,458.09820493908086,545.1738747822027,-522.3641434088969
design_000389,lateral_discriminating,200.0,0.10105346,0.011083856,0.005000013028149353,0.8535941953852585,140336822609944.36,10342402.291911658,3.410090855081829e-40,10,11,0.4822737479634944,0.19509477861924326,200,False,1755.1088527526213,-544.857456121364,1451.5621121961747,-204.116802704098,1489.625841938069,224.17934922706272,1607.2346224034095,546.3126982711082
design_000008,manual,200.0,0.10106951,0.0094197085,0.005004192443521828,0.4328206702873741,1.8402545539277164e+34,27611403.116375174,4.1109258623547934e-41,9,8,1.005460145218421,0.5205723294282614,200,False,500.0,-550.0,900.0,-150.0,1300.0,250.0,1750.0,600.0
design_000380,lateral_discriminating,200.0,0.102452815,0.007317055,0.005000032741621642,0.8440961804793666,76893676807052.1,88176957.03921397,8.353488393183113e-36,8,8,0.7580849651647618,0.21099999307964235,200,False,1645.8844847907276,-480.35493645270856,1290.9796122528844,-246.3151671638785,1291.238317835735,203.2932822914862,1294.665182230304,585.5962061267459
design_000494,downstream_focused,200.0,0.10343387,0.010627678,0.005040045067650586,0.7425276847935566,2.022512866544938e+298,20225129.66544938,-5.62788315154085e-30,9,8,1.8475196702815702,0.8338595107652671,200,False,766.6816070915862,203.3023343894149,1611.449896979958,-197.38554927821468,752.8644307770626,453.05548550564254,1984.0819635075597,64.35008489590552
