design_id,day,mmd2
design_000420,37.5,0.0048539652
design_000420,40.0,0.0043783765
design_000420,42.5,0.0030509038
design_000420,45.0,0.0030970369
design_000421,0.0,0.002062053
design_000421,2.5,0.05578367
design_000421,5.0,0.021223325
design_000421,7.5,0.061269302
design_000421,10.0,0.072307855
design_000421,12.5,0.051318526
design_000421,15.0,0.041227654
design_000421,17.5,0.031118348
design_000421,20.0,0.02426743
design_000421,22.5,0.023588859
design_000421,25.0,0.021154474
design_000421,27.5,0.014839158
design_000421,30.0,0.009828261
design_000421,32.5,0.007261323
design_000421,35.0,0.008141842
design_000421,37.5,0.006475568
design_000421,40.0,0.0074981833
design_000421,42.5,0.006234721
design_000421,45.0,0.008060014
design_000422,0.0,0.002062053
design_000422,2.5,0.06522064
design_000422,5.0,0.12098831
design_000422,7.5,0.021205131
design_000422,10.0,0.061576836
design_000422,12.5,0.04873627
design_000422,15.0,0.04173982
design_000422,17.5,0.04330148
design_000422,20.0,0.041000642
design_000422,22.5,0.04395115
design_000422,25.0,0.03493437
design_000422,27.5,0.022247668
design_000422,30.0,0.0148271555
design_000422,32.5,0.009200407
design_000422,35.0,0.0052879336
design_000422,37.5,0.003617536
design_000422,40.0,0.0040842313
design_000422,42.5,0.003759027
design_000422,45.0,0.0037816702
design_000423,0.0,0.002062053
design_000423,2.5,0.06344181
design_000423,5.0,0.12050881
design_000423,7.5,0.022056349
design_000423,10.0,0.04355879
design_000423,12.5,0.0588582
design_000423,15.0,0.07376002
design_000423,17.5,0.074389085
design_000423,20.0,0.0646282
design_000423,22.5,0.057408813
design_000423,25.0,0.044518977
design_000423,27.5,0.031009307
design_000423,30.0,0.017517522
design_000423,32.5,0.013740879
design_000423,35.0,0.011679009
design_000423,37.5,0.009870722
design_000423,40.0,0.010043075
design_000423,42.5,0.006022316
design_000423,45.0,0.00597355
design_000424,0.0,0.002062053
design_000424,2.5,0.003557342
design_000424,5.0,0.024002641
design_000424,7.5,0.030543117
design_000424,10.0,0.047582254
design_000424,12.5,0.05755257
design_000424,15.0,0.054318864
design_000424,17.5,0.04071474
design_000424,20.0,0.03384532
design_000424,22.5,0.026844839
design_000424,25.0,0.020759013
design_000424,27.5,0.01600139
design_000424,30.0,0.011956569
design_000424,32.5,0.010331666
design_000424,35.0,0.0073321946
design_000424,37.5,0.006364439
design_000424,40.0,0.004207057
design_000424,42.5,0.003793358
design_000424,45.0,0.0038029565
design_000425,0.0,0.002062053
design_000425,2.5,0.021199102
design_000425,5.0,0.055705607
design_000425,7.5,0.044939585
design_000425,10.0,0.041508302
design_000425,12.5,0.039679985
design_000425,15.0,0.032117926
design_000425,17.5,0.026125517
design_000425,20.0,0.025867183
design_000425,22.5,0.02138711
design_000425,25.0,0.012916899
design_000425,27.5,0.0082313465
design_000425,30.0,0.006859786
design_000425,32.5,0.0051072827
design_000425,35.0,0.0035484429
design_000425,37.5,0.0019670324
design_000425,40.0,0.0017260544
design_000425,42.5,0.001849043
design_000425,45.0,0.0028094847
design_000426,0.0,0.002062053
design_000426,2.5,0.046474047
design_000426,5.0,0.019823223
design_000426,7.5,0.031088423
design_000426,10.0,0.050605547
design_000426,12.5,0.06647962
design_000426,15.0,0.06820081
design_000426,17.5,0.05214313
design_000426,20.0,0.037592866
design_000426,22.5,0.033310775
design_000426,25.0,0.02446687
design_000426,27.5,0.016440112
design_000426,30.0,0.009832594
design_000426,32.5,0.006533943
design_000426,35.0,0.0054749595
design_000426,37.5,0.0037085575
design_000426,40.0,0.00414905
design_000426,42.5,0.0047783894
design_000426,45.0,0.0056790365
design_000427,0.0,0.002062053
design_000427,2.5,0.06814703
design_000427,5.0,0.32371616
design_000427,7.5,0.009216342
design_000427,10.0,0.033671252
design_000427,12.5,0.05071283
design_000427,15.0,0.055677895
design_000427,17.5,0.04602449
design_000427,20.0,0.034666054
design_000427,22.5,0.033980127
design_000427,25.0,0.027404279
design_000427,27.5,0.018270325
design_000427,30.0,0.014452952
design_000427,32.5,0.0093534645
design_000427,35.0,0.00538574
design_000427,37.5,0.003954655
design_000427,40.0,0.0034787934
design_000427,42.5,0.0037311371
design_000427,45.0,0.0037845324
design_000428,0.0,0.002062053
design_000428,2.5,0.06635886
design_000428,5.0,0.08860569
design_000428,7.5,0.2204029
design_000428,10.0,0.27042243
design_000428,12.5,0.063475825
design_000428,15.0,0.069740325
design_000428,17.5,0.06441113
design_000428,20.0,0.05263917
design_000428,22.5,0.050831173
design_000428,25.0,0.05092685
design_000428,27.5,0.044289947
design_000428,30.0,0.03017892
design_000428,32.5,0.024867073
design_000428,35.0,0.02214133
design_000428,37.5,0.01663083
design_000428,40.0,0.014779074
design_000428,42.5,0.011488212
design_000428,45.0,0.010665894
design_000429,0.0,0.002062053
design_000429,2.5,0.06529994
design_000429,5.0,0.124498166
design_000429,7.5,0.040782496
design_000429,10.0,0.06923464
design_000429,12.5,0.05935762
design_000429,15.0,0.017948875
design_000429,17.5,0.00841408
design_000429,20.0,0.0053974185
design_000429,22.5,0.0066024726
design_000429,25.0,0.0061892546
design_000429,27.5,0.005457593
design_000429,30.0,0.0041075624
design_000429,32.5,0.0034374166
design_000429,35.0,0.0037241257
design_000429,37.5,0.0038156733
design_000429,40.0,0.004672564
design_000429,42.5,0.0030938566
design_000429,45.0,0.0048990836
design_000430,0.0,0.002062053
design_000430,2.5,0.064999446
design_000430,5.0,0.089460135
design_000430,7.5,0.16741908
design_000430,10.0,0.29614657
design_000430,12.5,0.021299476
design_000430,15.0,0.025397226
design_000430,17.5,0.020651147
design_000430,20.0,0.015578678
design_000430,22.5,0.014257603
design_000430,25.0,0.01151962
design_000430,27.5,0.008872242
design_000430,30.0,0.008190576
design_000430,32.5,0.0061251707
design_000430,35.0,0.0042564133
design_000430,37.5,0.0028062123
design_000430,40.0,0.0045576375
design_000430,42.5,0.005071258
design_000430,45.0,0.0039975196
design_000431,0.0,0.002062053
design_000431,2.5,0.1404298
design_000431,5.0,0.14163548
design_000431,7.5,0.023579124
design_000431,10.0,0.029980388
design_000431,12.5,0.039930433
design_000431,15.0,0.042083524
design_000431,17.5,0.035035513
design_000431,20.0,0.024959492
design_000431,22.5,0.028264487
design_000431,25.0,0.030785497
design_000431,27.5,0.026321195
design_000431,30.0,0.0102441795
design_000431,32.5,0.005035741
design_000431,35.0,0.0038610646
design_000431,37.5,0.002516056
design_000431,40.0,0.0026757426
design_000431,42.5,0.0034710376
design_000431,45.0,0.0041762255
design_000432,0.0,0.002062053
design_000432,2.5,0.056881517
design_000432,5.0,0.17169696
design_000432,7.5,0.016497651
design_000432,10.0,0.034583382
design_000432,12.5,0.046564773
design_000432,15.0,0.05682242
design_000432,17.5,0.03780757
design_000432,20.0,0.019019153
design_000432,22.5,0.01159082
design_000432,25.0,0.0061753592
design_000432,27.5,0.0040416596
design_000432,30.0,0.003678943
design_000432,32.5,0.0024921831
design_000432,35.0,0.0023094923
design_000432,37.5,0.0020292746
design_000432,40.0,0.0027854003
design_000432,42.5,0.0026121063
design_000432,45.0,0.0035156582
design_000433,0.0,0.002062053
design_000433,2.5,0.05581253
design_000433,5.0,0.11134565
design_000433,7.5,0.03242155
design_000433,10.0,0.05330771
design_000433,12.5,0.07521467
design_000433,15.0,0.09047482
design_000433,17.5,0.08787057
design_000433,20.0,0.07448708
design_000433,22.5,0.07359204
design_000433,25.0,0.06921552
design_000433,27.5,0.059588745
design_000433,30.0,0.029475527
design_000433,32.5,0.021097578
design_000433,35.0,0.024544317
design_000433,37.5,0.0154463705
design_000433,40.0,0.0113227675
design_000433,42.5,0.009071384
design_000433,45.0,0.007991456
design_000434,0.0,0.002062053
design_000434,2.5,0.06525246
design_000434,5.0,0.10900193
design_000434,7.5,0.14337525
design_000434,10.0,0.1987457
design_000434,12.5,0.1836488
design_000434,15.0,0.14157158
design_000434,17.5,0.102842435
design_000434,20.0,0.072289795
design_000434,22.5,0.049597286
design_000434,25.0,0.038778678
design_000434,27.5,0.029834338
design_000434,30.0,0.018320616
design_000434,32.5,0.016204834
design_000434,35.0,0.013981428
design_000434,37.5,0.008840673
design_000434,40.0,0.005181263
design_000434,42.5,0.003310577
design_000434,45.0,0.0033154185
design_000435,0.0,0.002062053
design_000435,2.5,0.06924966
design_000435,5.0,0.2548715
design_000435,7.5,0.040211763
design_000435,10.0,0.047896925
design_000435,12.5,0.036826793
design_000435,15.0,0.015498618
design_000435,17.5,0.009905007
design_000435,20.0,0.007749864
design_000435,22.5,0.009788524
design_000435,25.0,0.00994793
design_000435,27.5,0.010699399
design_000435,30.0,0.010420702
design_000435,32.5,0.005471837
design_000435,35.0,0.0035507937
design_000435,37.5,0.0024255724
design_000435,40.0,0.0022745435
design_000435,42.5,0.0019642273
design_000435,45.0,0.002754801
design_000436,0.0,0.002062053
design_000436,2.5,0.027675202
design_000436,5.0,0.02972665
design_000436,7.5,0.054049417
design_000436,10.0,0.058306307
design_000436,12.5,0.04159945
design_000436,15.0,0.030784912
design_000436,17.5,0.018567055
design_000436,20.0,0.012910204
design_000436,22.5,0.011305307
design_000436,25.0,0.010356865
design_000436,27.5,0.010262035
design_000436,30.0,0.011445347
design_000436,32.5,0.00514228
design_000436,35.0,0.0032854
design_000436,37.5,0.0019405612
design_000436,40.0,0.0023942096
design_000436,42.5,0.001824804
design_000436,45.0,0.0018290144
design_000437,0.0,0.002062053
design_000437,2.5,0.060513504
design_000437,5.0,0.096876994
design_000437,7.5,0.044944033
design_000437,10.0,0.07693085
design_000437,12.5,0.08917621
design_000437,15.0,0.0972639
design_000437,17.5,0.09690054
design_000437,20.0,0.08966729
design_000437,22.5,0.08338698
design_000437,25.0,0.069622666
design_000437,27.5,0.05778104
design_000437,30.0,0.035073176
design_000437,32.5,0.022998719
design_000437,35.0,0.017734766
design_000437,37.5,0.009853641
design_000437,40.0,0.0066512465
design_000437,42.5,0.004278704
design_000437,45.0,0.004543859
design_000438,0.0,0.002062053
design_000438,2.5,0.06515917
design_000438,5.0,0.11317398
design_000438,7.5,0.022148628
design_000438,10.0,0.17982133
design_000438,12.5,0.27844164
design_000438,15.0,0.35800815
design_000438,17.5,0.058931828
design_000438,20.0,0.057083204
design_000438,22.5,0.0671382
design_000438,25.0,0.06990504
design_000438,27.5,0.060006864
design_000438,30.0,0.034173302
design_000438,32.5,0.024243364
design_000438,35.0,0.026568834
design_000438,37.5,0.016876858
design_000438,40.0,0.012136152
design_000438,42.5,0.0078081097
design_000438,45.0,0.007905727
design_000439,0.0,0.002062053
design_000439,2.5,0.065290235
design_000439,5.0,0.11252627
design_000439,7.5,0.10264152
design_000439,10.0,0.09313683
design_000439,12.5,0.034940198
design_000439,15.0,0.03412688
design_000439,17.5,0.040542044
design_000439,20.0,0.042062882
design_000439,22.5,0.047246967
design_000439,25.0,0.044867862
design_000439,27.5,0.034722358
design_000439,30.0,0.024800494
design_000439,32.5,0.022950549
design_000439,35.0,0.024165194
design_000439,37.5,0.019904142
design_000439,40.0,0.0177086
design_000439,42.5,0.016966416
design_000439,45.0,0.01889811
design_000440,0.0,0.002062053
design_000440,2.5,0.0629302
design_000440,5.0,0.077468514
design_000440,7.5,0.08649658
design_000440,10.0,0.103934854
design_000440,12.5,0.07146269
design_000440,15.0,0.045718983
design_000440,17.5,0.031939972
design_000440,20.0,0.023278994
design_000440,22.5,0.02041574
design_000440,25.0,0.016942147
design_000440,27.5,0.012659077
design_000440,30.0,0.009777033
design_000440,32.5,0.007973939
design_000440,35.0,0.010027112
design_000440,37.5,0.010472806
design_000440,40.0,0.012158353
design_000440,42.5,0.008758028
design_000440,45.0,0.009831769
design_000441,0.0,0.002062053
design_000441,2.5,0.14198834
design_000441,5.0,0.03031077
design_000441,7.5,0.04247109
design_000441,10.0,0.05172936
design_000441,12.5,0.05707156
design_000441,15.0,0.05944308
design_000441,17.5,0.051535264
design_000441,20.0,0.03939623
design_000441,22.5,0.036657058
design_000441,25.0,0.027029946
design_000441,27.5,0.019169476
design_000441,30.0,0.009929802
design_000441,32.5,0.005674713
design_000441,35.0,0.005042686
design_000441,37.5,0.0033525398
design_000441,40.0,0.0045126723
design_000441,42.5,0.0049959375
design_000441,45.0,0.005364309
design_000442,0.0,0.002062053
design_000442,2.5,0.020524684
design_000442,5.0,0.04767082
design_000442,7.5,0.06142939
design_000442,10.0,0.4058584
design_000442,12.5,0.5446291
design_000442,15.0,0.5892539
design_000442,17.5,0.6324711
design_000442,20.0,0.6945363
design_000442,22.5,0.7377229
design_000442,25.0,0.7806827
design_000442,27.5,0.82664096
design_000442,30.0,0.837626
design_000442,32.5,0.86795413
design_000442,35.0,0.89616966
design_000442,37.5,0.89636254
design_000442,40.0,0.006997619
design_000442,42.5,0.0054020016
design_000442,45.0,0.0054639964
design_000443,0.0,0.002062053
design_000443,2.5,0.14221026
design_000443,5.0,0.054408617
design_000443,7.5,0.020125343
design_000443,10.0,0.027452469
design_000443,12.5,0.042025384
design_000443,15.0,0.04639834
design_000443,17.5,0.040848218
design_000443,20.0,0.032932848
design_000443,22.5,0.031680338
design_000443,25.0,0.024741575
design_000443,27.5,0.01672313
design_000443,30.0,0.012134724
design_000443,32.5,0.006035915
design_000443,35.0,0.00280997
design_000443,37.5,0.0016001163
design_000443,40.0,0.0012169692
design_000443,42.5,0.0014510836
design_000443,45.0,0.0022358573
design_000444,0.0,0.002062053
design_000444,2.5,0.080387026
design_000444,5.0,0.020691909
design_000444,7.5,0.03970992
design_000444,10.0,0.06210298
design_000444,12.5,0.044581503
design_000444,15.0,0.020624809
design_000444,17.5,0.018004432
design_000444,20.0,0.017896622
design_000444,22.5,0.021515017
design_000444,25.0,0.019157663
design_000444,27.5,0.01569941
design_000444,30.0,0.011673162
design_000444,32.5,0.0079228785
design_000444,35.0,0.005718232
design_000444,37.5,0.0033972524
design_000444,40.0,0.0029929117
design_000444,42.5,0.0029156937
design_000444,45.0,0.0025835682
design_000445,0.0,0.002062053
design_000445,2.5,0.14360093
design_000445,5.0,0.017692626
design_000445,7.5,0.029420434
design_000445,10.0,0.043115996
design_000445,12.5,0.05409713
design_000445,15.0,0.05762961
design_000445,17.5,0.051715963
design_000445,20.0,0.043184854
design_000445,22.5,0.041484483
design_000445,25.0,0.032971174
design_000445,27.5,0.024546968
design_000445,30.0,0.015232891
design_000445,32.5,0.009288134
design_000445,35.0,0.007761472
design_000445,37.5,0.0051039415
design_000445,40.0,0.0050001116
design_000445,42.5,0.0054560653
design_000445,45.0,0.005012621
design_000446,0.0,0.002062053
design_000446,2.5,0.06573799
design_000446,5.0,0.026799053
design_000446,7.5,0.20363499
design_000446,10.0,0.010829726
design_000446,12.5,0.028636903
design_000446,15.0,0.04834479
design_000446,17.5,0.057897538
design_000446,20.0,0.05226294
design_000446,22.5,0.0438135
design_000446,25.0,0.030516218
design_000446,27.5,0.0190285
design_000446,30.0,0.011054561
design_000446,32.5,0.009761237
design_000446,35.0,0.008573009
design_000446,37.5,0.006378949
design_000446,40.0,0.0042542773
design_000446,42.5,0.004116592
design_000446,45.0,0.004482894
design_000447,0.0,0.002062053
design_000447,2.5,0.066131234
design_000447,5.0,0.06654322
design_000447,7.5,0.11085489
design_000447,10.0,0.15685505
design_000447,12.5,0.021066312
design_000447,15.0,0.042792156
design_000447,17.5,0.055004388
design_000447,20.0,0.05616215
design_000447,22.5,0.059548594
design_000447,25.0,0.04835379
design_000447,27.5,0.03493572
design_000447,30.0,0.021895258
design_000447,32.5,0.019194197
design_000447,35.0,0.019675475
design_000447,37.5,0.015964856
design_000447,40.0,0.011676192
design_000447,42.5,0.011025047
design_000447,45.0,0.010855523
design_000448,0.0,0.002062053
design_000448,2.5,0.02918442
design_000448,5.0,0.112785
design_000448,7.5,0.021400599
design_000448,10.0,0.036995485
design_000448,12.5,0.055162527
design_000448,15.0,0.06285396
design_000448,17.5,0.054904565
design_000448,20.0,0.041191768
design_000448,22.5,0.03584936
design_000448,25.0,0.029970126
design_000448,27.5,0.026547113
design_000448,30.0,0.043354418
design_000448,32.5,0.008348899
design_000448,35.0,0.0078610815
design_000448,37.5,0.0050082523
design_000448,40.0,0.004283159
design_000448,42.5,0.0042420197
design_000448,45.0,0.004572867
design_000449,0.0,0.002062053
design_000449,2.5,0.09286038
design_000449,5.0,0.055408616
design_000449,7.5,0.32724097
design_000449,10.0,0.026008446
design_000449,12.5,0.021220759
design_000449,15.0,0.02575838
design_000449,17.5,0.022747252
design_000449,20.0,0.016866364
design_000449,22.5,0.018078139
design_000449,25.0,0.01710403
design_000449,27.5,0.013722866
design_000449,30.0,0.01161593
design_000449,32.5,0.007105084
design_000449,35.0,0.0032831668
design_000449,37.5,0.002190028
design_000449,40.0,0.003088798
design_000449,42.5,0.0036430608
design_000449,45.0,0.004619751
design_000450,0.0,0.002062053
design_000450,2.5,0.16819194
design_000450,5.0,0.36602268
design_000450,7.5,0.03885866
design_000450,10.0,0.06867589
design_000450,12.5,0.092587605
design_000450,15.0,0.11176198
design_000450,17.5,0.08607665
design_000450,20.0,0.049284298
design_000450,22.5,0.03646116
design_000450,25.0,0.026272822
design_000450,27.5,0.014329202
design_000450,30.0,0.009788639
design_000450,32.5,0.0054323995
design_000450,35.0,0.0031845602
design_000450,37.5,0.0024747776
design_000450,40.0,0.0027395599
design_000450,42.5,0.00434505
design_000450,45.0,0.0046473956
design_000451,0.0,0.002062053
design_000451,2.5,0.06424914
design_000451,5.0,0.106214136
design_000451,7.5,0.13669385
design_000451,10.0,0.15277827
design_000451,12.5,0.13816364
design_000451,15.0,0.13078643
design_000451,17.5,0.10590801
design_000451,20.0,0.077768475
design_000451,22.5,0.061637077
design_000451,25.0,0.046766285
design_000451,27.5,0.034136422
design_000451,30.0,0.021078775
design_000451,32.5,0.017132618
design_000451,35.0,0.013212344
design_000451,37.5,0.0072420053
design_000451,40.0,0.0049878033
design_000451,42.5,0.004747812
design_000451,45.0,0.0060743545
design_000452,0.0,0.002062053
design_000452,2.5,0.064592704
design_000452,5.0,0.069038965
design_000452,7.5,0.1519341
design_000452,10.0,0.013737425
design_000452,12.5,0.03260523
design_000452,15.0,0.051483728
design_000452,17.5,0.056525752
design_000452,20.0,0.051360972
design_000452,22.5,0.04754855
design_000452,25.0,0.034410883
design_000452,27.5,0.020650176
design_000452,30.0,0.01217048
design_000452,32.5,0.008077394
design_000452,35.0,0.0050844587
design_000452,37.5,0.0026017958
design_000452,40.0,0.003458098
design_000452,42.5,0.003687453
design_000452,45.0,0.0043272176
design_000453,0.0,0.002062053
design_000453,2.5,0.064340316
design_000453,5.0,0.032635015
design_000453,7.5,0.054279506
design_000453,10.0,0.07470274
design_000453,12.5,0.07721082
design_000453,15.0,0.07830492
design_000453,17.5,0.064518966
design_000453,20.0,0.047189586
design_000453,22.5,0.042282283
design_000453,25.0,0.031013897
design_000453,27.5,0.020723846
design_000453,30.0,0.012079308
design_000453,32.5,0.007150801
design_000453,35.0,0.004914813
design_000453,37.5,0.0031973845
design_000453,40.0,0.0027028762
design_000453,42.5,0.0019634624
design_000453,45.0,0.0014292035
design_000454,0.0,0.002062053
design_000454,2.5,0.057636492
design_000454,5.0,0.06564965
design_000454,7.5,0.023461245
design_000454,10.0,0.045900926
design_000454,12.5,0.06117908
design_000454,15.0,0.07271221
design_000454,17.5,0.0854346
design_000454,20.0,0.090623796
design_000454,22.5,0.09607367
design_000454,25.0,0.09454626
design_000454,27.5,0.08255978
design_000454,30.0,0.051129863
design_000454,32.5,0.039045766
design_000454,35.0,0.04218106
design_000454,37.5,0.031935677
design_000454,40.0,0.023363939
design_000454,42.5,0.016134564
design_000454,45.0,0.015850615
design_000455,0.0,0.002062053
design_000455,2.5,0.065001115
design_000455,5.0,0.038113065
design_000455,7.5,0.040219456
design_000455,10.0,0.02206748
design_000455,12.5,0.029547565
design_000455,15.0,0.045915425
design_000455,17.5,0.05234883
design_000455,20.0,0.045758843
design_000455,22.5,0.04455131
design_000455,25.0,0.032920282
design_000455,27.5,0.022488594
design_000455,30.0,0.017179988
design_000455,32.5,0.01255307
design_000455,35.0,0.008239238
design_000455,37.5,0.0061252723
design_000455,40.0,0.0065535298
design_000455,42.5,0.004438728
design_000455,45.0,0.0033755598
design_000456,0.0,0.002062053
design_000456,2.5,0.083392024
design_000456,5.0,0.07691793
design_000456,7.5,0.017843675
design_000456,10.0,0.028467653
design_000456,12.5,0.04210401
design_000456,15.0,0.047757585
design_000456,17.5,0.045035087
design_000456,20.0,0.037026342
design_000456,22.5,0.038492102
design_000456,25.0,0.031924322
design_000456,27.5,0.023600733
design_000456,30.0,0.013746361
design_000456,32.5,0.009311893
design_000456,35.0,0.008582728
design_000456,37.5,0.0054014353
design_000456,40.0,0.004904858
design_000456,42.5,0.0045837658
design_000456,45.0,0.004864808
design_000457,0.0,0.002062053
design_000457,2.5,0.06299193
design_000457,5.0,0.025144968
design_000457,7.5,0.15213147
design_000457,10.0,0.029401027
design_000457,12.5,0.049080804
design_000457,15.0,0.066395156
design_000457,17.5,0.072341144
design_000457,20.0,0.069517896
design_000457,22.5,0.06701909
design_000457,25.0,0.060478088
design_000457,27.5,0.04912673
design_000457,30.0,0.0330392
design_000457,32.5,0.029639823
design_000457,35.0,0.027342847
design_000457,37.5,0.020635556
design_000457,40.0,0.017156962
design_000457,42.5,0.014367369
design_000457,45.0,0.014281079
design_000458,0.0,0.002062053
design_000458,2.5,0.006817726
design_000458,5.0,0.034464087
design_000458,7.5,0.07644787
design_000458,10.0,0.10517477
design_000458,12.5,0.07593087
design_000458,15.0,0.0543579
design_000458,17.5,0.03616024
design_000458,20.0,0.02910271
design_000458,22.5,0.026592966
design_000458,25.0,0.020646513
design_000458,27.5,0.014685203
design_000458,30.0,0.008723952
design_000458,32.5,0.009483524
design_000458,35.0,0.009360484
design_000458,37.5,0.0074956226
design_000458,40.0,0.006459249
design_000458,42.5,0.0063433694
design_000458,45.0,0.0058862763
design_000459,0.0,0.002062053
design_000459,2.5,0.065246806
design_000459,5.0,0.12031312
design_000459,7.5,0.048017517
design_000459,10.0,0.10793893
design_000459,12.5,0.04269424
design_000459,15.0,0.02794436
design_000459,17.5,0.032683276
design_000459,20.0,0.024537615
design_000459,22.5,0.022694314
design_000459,25.0,0.01736579
design_000459,27.5,0.010922106
design_000459,30.0,0.007466946
design_000459,32.5,0.008509703
design_000459,35.0,0.0096448995
design_000459,37.5,0.0083761085
design_000459,40.0,0.008361911
design_000459,42.5,0.008442327
design_000459,45.0,0.009310093
design_000460,0.0,0.002062053
design_000460,2.5,0.043269124
design_000460,5.0,0.031316914
design_000460,7.5,0.036407724
design_000460,10.0,0.046360597
design_000460,12.5,0.053200673
design_000460,15.0,0.053667128
design_000460,17.5,0.044925116
design_000460,20.0,0.035385657
design_000460,22.5,0.03576298
design_000460,25.0,0.028111253
design_000460,27.5,0.019025369
design_000460,30.0,0.011702325
design_000460,32.5,0.0074536456
design_000460,35.0,0.005854288
design_000460,37.5,0.003650091
design_000460,40.0,0.004810134
design_000460,42.5,0.0037492593
design_000460,45.0,0.004322497
design_000461,0.0,0.002062053
design_000461,2.5,0.06214232
design_000461,5.0,0.17094296
design_000461,7.5,0.12189528
design_000461,10.0,0.04706502
design_000461,12.5,0.07383487
design_000461,15.0,0.093148224
design_000461,17.5,0.08895472
design_000461,20.0,0.07514183
design_000461,22.5,0.05947937
design_000461,25.0,0.04455569
design_000461,27.5,0.02989313
design_000461,30.0,0.016211418
design_000461,32.5,0.011641875
design_000461,35.0,0.009574374
design_000461,37.5,0.00841748
design_000461,40.0,0.00961547
design_000461,42.5,0.006525485
design_000461,45.0,0.0074369707
design_000462,0.0,0.002062053
design_000462,2.5,0.053765133
design_000462,5.0,0.035012424
design_000462,7.5,0.06191293
design_000462,10.0,0.06941323
design_000462,12.5,0.076566085
design_000462,15.0,0.075747654
design_000462,17.5,0.055255413
design_000462,20.0,0.0376338
design_000462,22.5,0.031231578
design_000462,25.0,0.026876364
design_000462,27.5,0.019224439
design_000462,30.0,0.008425599
design_000462,32.5,0.0064813895
design_000462,35.0,0.00720848
design_000462,37.5,0.0047583855
design_000462,40.0,0.0050835023
design_000462,42.5,0.0056517846
design_000462,45.0,0.006637835
design_000463,0.0,0.002062053
design_000463,2.5,0.0577242
design_000463,5.0,0.14330277
design_000463,7.5,0.13522062
design_000463,10.0,0.032249995
design_000463,12.5,0.037794277
design_000463,15.0,0.042750776
design_000463,17.5,0.034639962
design_000463,20.0,0.020841144
design_000463,22.5,0.014178998
design_000463,25.0,0.0108807525
design_000463,27.5,0.0074460674
design_000463,30.0,0.0047550225
design_000463,32.5,0.005943862
design_000463,35.0,0.0062739477
design_000463,37.5,0.004644739
design_000463,40.0,0.004299056
design_000463,42.5,0.0046976423
design_000463,45.0,0.0064155203
design_000464,0.0,0.002062053
design_000464,2.5,0.05350049
design_000464,5.0,0.05416013
design_000464,7.5,0.03870921
design_000464,10.0,0.06868529
design_000464,12.5,0.091282934
design_000464,15.0,0.101163104
design_000464,17.5,0.083356425
design_000464,20.0,0.060432285
design_000464,22.5,0.0453468
design_000464,25.0,0.034990598
design_000464,27.5,0.02318012
design_000464,30.0,0.015456032
design_000464,32.5,0.009986591
design_000464,35.0,0.008137363
design_000464,37.5,0.00713866
design_000464,40.0,0.00914864
design_000464,42.5,0.0076429173
design_000464,45.0,0.009679439
design_000465,0.0,0.002062053
design_000465,2.5,0.06608552
design_000465,5.0,0.10039777
design_000465,7.5,0.15867098
design_000465,10.0,0.028985027
design_000465,12.5,0.04384695
design_000465,15.0,0.054421645
design_000465,17.5,0.050676756
design_000465,20.0,0.031601757
design_000465,22.5,0.024206202
design_000465,25.0,0.017785635
design_000465,27.5,0.012500944
design_000465,30.0,0.008129494
design_000465,32.5,0.0072470102
design_000465,35.0,0.0064470046
design_000465,37.5,0.0038931617
design_000465,40.0,0.0018493036
design_000465,42.5,0.0022845133
design_000465,45.0,0.0031426693
design_000466,0.0,0.002062053
design_000466,2.5,0.06144898
design_000466,5.0,0.0845962
design_000466,7.5,0.15896463
design_000466,10.0,0.27196223
design_000466,12.5,0.4087383
design_000466,15.0,0.040583014
design_000466,17.5,0.05052799
design_000466,20.0,0.15652655
design_000466,22.5,0.17652115
design_000466,25.0,0.089507096
design_000466,27.5,0.006057602
design_000466,30.0,0.003061065
design_000466,32.5,0.0036652684
design_000466,35.0,0.005819846
design_000466,37.5,0.005147636
design_000466,40.0,0.0049474887
design_000466,42.5,0.0045121154
design_000466,45.0,0.006009022
design_000467,0.0,0.002062053
design_000467,2.5,0.06513639
design_000467,5.0,0.1206678
design_000467,7.5,0.13522889
design_000467,10.0,0.27789596
design_000467,12.5,0.42658177
design_000467,15.0,0.6551939
design_000467,17.5,0.43098873
design_000467,20.0,1.0571764
design_000467,22.5,0.012650581
design_000467,25.0,0.027174028
design_000467,27.5,0.024710245
design_000467,30.0,0.014023851
design_000467,32.5,0.006879962
design_000467,35.0,0.011376739
design_000467,37.5,0.006754048
design_000467,40.0,0.0051608523
design_000467,42.5,0.003988302
design_000467,45.0,0.003918318
design_000468,0.0,0.002062053
design_000468,2.5,0.06489523
design_000468,5.0,0.10029311
design_000468,7.5,0.13522029
design_000468,10.0,0.2760483
design_000468,12.5,0.4745183
design_000468,15.0,0.6607142
design_000468,17.5,0.73815674
design_000468,20.0,0.9278462
design_000468,22.5,0.027740957
design_000468,25.0,0.0018826474
design_000468,27.5,0.005498475
design_000468,30.0,0.0038069964
design_000468,32.5,0.0039873635
design_000468,35.0,0.005978264
design_000468,37.5,0.009867685
design_000468,40.0,0.0068796603
design_000468,42.5,0.005149884
design_000468,45.0,0.0064792633
design_000469,0.0,0.002062053
design_000469,2.5,0.06509258
design_000469,5.0,0.12284132
design_000469,7.5,0.030256694
design_000469,10.0,0.2779248
design_000469,12.5,0.0755202
design_000469,15.0,0.014120976
