accepted_medium_grid_tangent_action_density,adaptive_action_density,adaptive_compatibility_relative_residual,adaptive_energy_load_identity_relative_error,adaptive_gauge_relative_residual,adaptive_last_relative_action_change,adaptive_level_actions,adaptive_maximum_projected_cell_weight,adaptive_maximum_relative_rank_action_change,adaptive_minimum_cell_width_km,adaptive_quadrature_attempted,adaptive_quadrature_cell_count,adaptive_quadrature_required_by_production_freeze,adaptive_quadrature_valid,adaptive_rank_sensitivity_valid,adaptive_refinement_level,adaptive_scaled_weak_relative_residual,adaptive_solver_success,basis_size,cg_maximum_iterations,cg_tolerance,compatibility_relative_residual,compatibility_residual,compatibility_valid,complete_scaled_weak_relative_residual,condition_proxy,covariance_condition,covariance_minimum_eigenvalue,day,density_floor_or_cell_threshold_used,density_modified,design_id,design_index,discarded_scaled_load_relative_residual,dx_km,energy_load_identity_relative_error,final_test_accessed,full_action_density,gram_rank,grid_nx,grid_ny,iterations,lambda_dot_solve_relative_residual,maximum_active_log_density,maximum_log_density,maximum_relative_rank_action_change,minimum_active_log_density,minimum_log_density,multiplier_coordinate_ready,native_relative_pde_residual,operator_floor,operator_floor_absolute_density,operator_floor_relative,operator_floor_to_physical_coefficient_sum_ratio,physical_absolute_pde_residual,physical_pde_valid,physical_relative_pde_residual,pilot_method_authorized,poisson_backend,preconditioner,production_case_valid,production_quadrature_method,production_quadrature_stability_valid,projected_moment_residual,projection_backend,projection_iterations,quadrature_underflow_count,rank_sensitivity_valid,rank_tolerance_1e-10_action,rank_tolerance_1e-12_action,rank_tolerance_1e-14_action,refined_multiplier_norm,relative_lambda_dot_grid_change,relative_multiplier_grid_change,residual_contract,retained_rank,scaled_weak_relative_residual,soft_projection_penalty_trace,soft_projection_stationarity_residual,solve_accepted_before_refinement,solver_converged,solver_error,solver_success,source_time_index,stabilized_relative_pde_residual,tangent_action_density,tangent_compatibility_relative_residual,tangent_full_inequality_valid,underflow_cell_count,underflow_cell_fraction,underflow_log10_probability_mass,variational_compatibility_relative_residual,weak_relative_residual,weighted_mean_potential_relative_residual,weighted_mean_potential_residual
1542141.680362077,,,,,,,,,,False,,False,False,,,,,35,,,1.5277590508607709e-16,-2.3348700469480573e-15,True,5.410150121375948e-09,56001088332.52689,10.787257494307227,0.009699607305542498,12.249999999999998,False,False,design_000221,221,5.410150103005198e-09,7.142857142857143,2.3265079826599072e-17,False,2003500.6891560853,4,511,273,14.0,1.1880939027282112e-16,-11.632538009740264,-11.632538009740264,3.319675739808824e-05,-749.0217706057693,-23685.644149834377,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0027655872893263714,tesseract_cpp_soft_uncertainty_penalized,5,369,True,2003434.1794297604,2003500.6891560853,2003514.7654326204,11.7383736404652,nan,nan,retained_space_scaled_weak_galerkin_optimality,34,2.5193885159215726e-20,0.0011041151181650456,5.189160708834526e-15,True,True,,True,49,nan,1542141.680362077,4.663925473431737e-16,True,19509,0.13984645491494807,-322.1931712585761,1.3759074147431942e-16,5.65580922735817e-09,3.2916670565475864e-15,-9.71420725328636e-10
1490333.623210399,,,,,,,,,,False,,False,False,,,,,35,,,8.694569643595102e-17,1.231006332751092e-15,True,1.2983243877530084e-15,760752545458.564,10.494679419721239,0.009932363828213938,12.5,False,False,design_000221,221,0.0,7.142857142857143,1.3822133244568821e-17,False,1965771.3997325765,4,511,273,14.0,1.637060090271345e-16,-11.67473184499613,-11.67473184499613,4.275254889494515e-05,-749.0532207332083,-21833.607062565963,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0025850211056677817,tesseract_cpp_soft_uncertainty_penalized,6,312,True,1965687.357994693,1965771.3997325765,1965771.3997325765,10.382467551827924,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,1.3284404547470711e-20,0.00110768506106539,1.9635452237607234e-15,True,True,,True,50,nan,1490333.623210399,6.651241284533531e-16,True,18424,0.13206884439761152,-322.20659577085195,6.816969751020562e-17,1.7653849584678041e-15,8.561973118713925e-15,-2.7709098528891444e-09
1426960.1147389393,,,,,,,,,,False,,False,False,,,,,35,,,2.3476878471493e-16,3.0929209395666046e-15,True,4.0343553066036224e-16,558999312536.5778,10.18596475087107,0.010193574535695943,12.75,False,False,design_000221,221,0.0,7.142857142857143,3.3538394542738974e-17,False,1918599.5939202064,4,511,273,13.0,7.299249677695885e-17,-11.716087874260236,-11.716087874260236,4.118438413204121e-05,-749.064309782947,-20141.281832627476,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.002428374044205797,tesseract_cpp_soft_uncertainty_penalized,4,273,True,1918520.5775775348,1918599.5939202064,1918599.5939202064,9.213458299959841,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,1.1665283070149848e-20,0.0011120633188491749,1.9637092462698246e-10,True,True,,True,51,nan,1426960.1147389393,3.5633874870453214e-16,True,17392,0.12467115402536146,-322.288758855218,2.338972571476217e-16,4.705681415433701e-16,8.937516934342547e-15,-3.056397302428068e-09
1351035.0229250519,,,,,,,,,,False,,False,False,,,,,35,,,5.350984249447616e-16,-6.600563988235508e-15,True,1.8306552835471341e-16,411419417054.7188,9.875549184439086,0.010471123589435496,12.999999999999998,False,False,design_000221,221,0.0,7.142857142857143,3.991302619754324e-17,False,1845740.046845702,4,511,273,11.0,0.0,-11.758361042590229,-11.758361042590229,3.756581965652726e-05,-749.0376416609714,-18595.204799515115,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.002300735569444472,tesseract_cpp_soft_uncertainty_penalized,4,247,True,1845670.7101079694,1845740.046845702,1845740.046845702,8.250910632668687,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,1.2019952494278841e-20,0.0011171949433069215,2.0327462522549617e-11,True,True,,True,52,nan,1351035.0229250519,4.0119083352381787e-16,True,16422,0.11771789853981635,-322.28426080006426,5.46736051594781e-16,2.69179312999899e-16,2.8102901725119545e-15,-9.798292557810911e-10
1262747.2013736241,,,,,,,,,,False,,False,False,,,,,35,,,8.973888359429434e-16,-1.040588681548655e-14,True,3.8637368433122323e-16,302104161650.58887,9.570880814593044,0.010759235069548604,13.25,False,False,design_000221,221,0.0,7.142857142857143,3.9096902502791246e-19,False,1744693.2689386264,4,511,273,14.0,3.223871468391514e-17,-11.80068707572973,-11.80068707572973,3.681048399684705e-05,-749.0011449827335,-17181.79711582605,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0021949264855275555,tesseract_cpp_soft_uncertainty_penalized,4,218,True,1744629.0459349707,1744693.2689386264,1744693.2689386264,7.448269789187251,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,3.70438390544322e-22,0.0011229878130388667,2.589899746556981e-12,True,True,,True,53,nan,1262747.2013736241,9.283340428350808e-16,True,15504,0.11113739489473344,-322.3121432007563,8.920871682928579e-16,4.953411837171398e-16,2.6282401950320063e-15,-9.082835330908399e-10
1165215.473304442,,,,,,,,,,False,,False,False,,,,,35,,,2.0559668292262805e-16,2.248403425751944e-15,True,5.814276501747825e-16,221320012638.0157,9.279111374582452,0.011049960454211779,13.5,False,False,design_000221,221,0.0,7.142857142857143,3.084501710964976e-18,False,1621727.373977101,4,511,273,13.0,1.0092412819696009e-16,-11.843054205703194,-11.843054205703194,4.28555711313516e-05,-749.0596833507702,-15889.04764705577,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0021078657045883096,tesseract_cpp_soft_uncertainty_penalized,6,183,True,1621657.8739242698,1621727.373977101,1621727.373977101,6.783714941575165,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,5.835944457614861e-27,0.0011293218560277664,1.6802525618328336e-14,True,True,,True,54,nan,1165215.473304442,3.434805872141511e-16,True,14637,0.10492247478548848,-322.2875141733881,2.0200149279446857e-16,7.277382650298502e-16,1.114986859095694e-15,-3.73370491256799e-10
1063553.325089655,,,,,,,,,,False,,False,False,,,,,35,,,9.95297836524449e-17,1.0293838208436775e-15,True,3.124910287115042e-16,161820053268.93405,9.005604408469829,0.011335932601887953,13.750000000000002,False,False,design_000221,221,0.0,7.142857142857143,1.6191589727400272e-17,False,1488526.4512474998,4,511,273,12.0,1.9457028416959592e-17,-11.885131572154258,-11.885131572154258,5.755035526550695e-05,-748.9948298047931,-14706.002822839944,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.002036532323781951,tesseract_cpp_soft_uncertainty_penalized,4,130,True,1488440.7860214084,1488526.4512474998,1488526.4512474998,6.237117127119292,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,3.3044453013067878e-21,0.0011360648972267744,3.724295128211516e-14,True,True,,True,55,nan,1063553.325089655,4.573024041690878e-16,True,13818,0.09905163329820864,-322.265857777065,7.19616091656497e-17,3.3012030899619187e-16,4.0217174391824876e-16,-1.2838726723221562e-10
961872.6389526047,,,,,,,,,,False,,False,False,,,,,35,,,4.388773308507323e-16,-4.298351554987595e-15,True,1.1599783491711122e-15,117666337492.7673,8.751219144085953,0.011615187375422501,14.0,False,False,design_000221,221,0.0,7.142857142857143,7.128285233289491e-18,False,1355638.9636611105,4,511,273,12.0,1.143600623751404e-16,-11.928773954080848,-11.928773954080848,4.6054404782590344e-05,-748.9593815839377,-13622.398418704153,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0019754789229745754,tesseract_cpp_soft_uncertainty_penalized,4,67,True,1355576.530515539,1355638.9636611105,1355638.9636611105,5.780793871121474,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,5.449530129123263e-20,0.0011430939054857554,8.099216590606352e-15,True,True,,True,56,nan,961872.6389526047,8.026985571678584e-16,True,13034,0.09343168247277836,-322.2868022321217,4.315605037808952e-16,1.285740176848383e-15,3.4173024779304034e-15,1.0302191975848092e-09
865609.1976748807,,,,,,,,,,False,,False,False,,,,,35,,,9.74564038407982e-16,9.067233055991447e-15,True,8.91683575677842e-16,85865191214.81007,8.524093113007893,0.01187505663508025,14.25,False,False,design_000221,221,0.0,7.142857142857143,1.6693882628650376e-17,False,1232626.2311379437,4,511,273,12.0,6.272137152829484e-17,-11.971650019008877,-11.971650019008877,7.92374698408466e-05,-749.0057570602362,-12629.753367639241,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0019272009522680732,tesseract_cpp_soft_uncertainty_penalized,4,24,True,1232528.5609541289,1232626.2311379437,1232626.2311379437,5.417296850511339,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,2.873555273234708e-20,0.0011503203041399535,3.00006592967367e-15,True,True,,True,57,nan,865609.1976748807,8.481544866841875e-16,True,12305,0.08820598840168312,-322.36889707100414,9.562103428540884e-16,1.1425962495587092e-15,2.85530009312901e-15,8.097940809712891e-10
775079.1928051824,,,,,,,,,,False,,False,False,,,,,35,,,1.5843963927156427e-16,1.4025261616445275e-15,True,6.089294590967378e-16,62718766505.62054,8.322967713717967,0.012116264297559829,14.500000000000002,False,False,design_000221,221,0.0,7.142857142857143,1.59124729514753e-17,False,1121688.2238683642,4,511,273,13.0,1.3734948999284922e-16,-12.013737130900928,-12.013737130900928,0.00011962137354763,-748.9950857280679,-11731.595571390799,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0018868473287683054,tesseract_cpp_soft_uncertainty_penalized,5,5,True,1121554.045982333,1121688.2238683642,1121688.2238683642,5.121359224461425,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,1.5316807135826563e-20,0.001157715671315313,3.1093063215340277e-12,True,True,,True,58,nan,775079.1928051824,4.723023934448169e-16,True,11570,0.08293728450284223,-322.2758681584393,1.6363847217176485e-16,7.810321766885701e-16,4.513643766952069e-16,1.2047023910960274e-10
690002.3436712606,,,,,,,,,,False,,False,False,,,,,35,,,5.796020803069449e-17,-4.88753660399637e-16,True,1.2196701902744924e-15,45918966622.7652,8.148641751862003,0.012337156875189968,14.75,False,False,design_000221,221,0.0,7.142857142857143,7.668013510929822e-18,False,1023001.8233027731,4,511,273,12.0,1.7245274684460733e-16,-12.05626148768479,-12.05626148768479,0.00016732164151008201,-749.0575942359592,-10917.055635674225,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.001852556149842834,tesseract_cpp_soft_uncertainty_penalized,3,0,True,1022830.6529584302,1023001.8233027731,1023001.8233027731,4.879457631889109,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,3.112393304393674e-21,0.001165330276304858,8.518733751023286e-10,True,True,,True,59,nan,690002.3436712606,1.3186077535483247e-16,True,10901,0.07814168870920339,-322.294898955014,6.854298059399684e-17,1.4781990628629464e-15,4.971626536675932e-15,1.2505757827624446e-09
609850.240092116,,,,,,,,,,False,,False,False,,,,,35,,,4.939018239942482e-16,3.9737006668139475e-15,True,1.0363004794910674e-15,33745693717.83304,8.001376567293315,0.012537251933510811,15.0,False,False,design_000221,221,0.0,7.142857142857143,1.3597864785401454e-17,False,936391.5604228504,4,511,273,13.0,1.7458811453555855e-16,-12.098916755764742,-12.098916755764742,0.00022351981110184664,-749.0540891103676,-10167.44662814539,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0018229514992688983,tesseract_cpp_soft_uncertainty_penalized,3,0,True,936182.2583581473,936391.5604228504,936391.5604228504,4.679666176344419,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,4.3771952894797705e-21,0.0011732952342334278,2.7589316120244617e-10,True,True,,True,60,nan,609850.240092116,2.423829277814169e-16,True,10267,0.07359698357741411,-322.3778153051077,4.48564431733106e-16,1.24671689134123e-15,2.759641044687302e-15,6.544860407581046e-10
533499.4123272179,,,,,,,,,,False,,False,False,,,,,35,,,4.4309800062391734e-16,-3.408337868282914e-15,True,1.1277605902684643e-15,24822478046.50291,7.879005823187413,0.012720924580973406,15.25,False,False,design_000221,221,0.0,7.142857142857143,3.1205287231389944e-17,False,861614.7937300879,4,511,273,12.0,1.392767638104808e-16,-12.141244441617783,-12.141244441617783,0.00029080957667443184,-749.0363447528645,-9476.813245053385,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0017954219905233198,tesseract_cpp_soft_uncertainty_penalized,3,0,True,861364.2278966669,861614.7937300879,861614.7937300879,4.507944083857398,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,1.925057679350693e-20,0.0011818029219059466,1.0608739142955011e-10,True,True,,True,61,nan,533499.4123272179,1.524408417891417e-16,True,9677,0.06936768384909285,-322.39673400687593,4.265257359211633e-16,1.3978906432291108e-15,2.2430178041909714e-15,5.002892607513796e-10
464076.4954392708,,,,,,,,,,False,,False,False,,,,,35,,,3.4514136691446245e-16,2.5539257061667427e-15,True,1.3424909856964445e-15,18446367941.736656,7.784621564733819,0.012881900761749446,15.5,False,False,design_000221,221,0.0,7.142857142857143,2.1604572284501392e-17,False,802480.2585415575,4,511,273,12.0,1.029397046493932e-16,-12.182294319085758,-12.182294319085758,0.0003666825875146652,-749.0080453380674,-8840.368950865834,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.001772871947166946,tesseract_cpp_soft_uncertainty_penalized,6,0,True,802186.003003926,802480.2585415575,802480.2585415575,4.363477789618844,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,1.3776461258909824e-21,0.0011910685465817159,1.5481117476800065e-15,True,True,,True,62,nan,464076.4954392708,4.0090844176673454e-16,True,9121,0.06538210647799689,-322.4663329858838,3.361721838023004e-16,1.572260048600244e-15,6.2277725942919825e-15,1.3050682507754648e-09
401618.2973892058,,,,,,,,,,False,,False,False,,,,,35,,,4.454865322576308e-16,-3.1955999179763494e-15,True,3.5575010283091866e-16,13807900976.33679,7.714940852524389,0.013025766867360131,15.749999999999998,False,False,design_000221,221,0.0,7.142857142857143,4.154914187710118e-17,False,759296.0057048838,4,511,273,12.0,1.548379093920486e-16,-12.223266744773928,-12.223266744773928,0.0004491007549661739,-748.9288301131022,-8253.184350423708,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0017533842573935145,tesseract_cpp_soft_uncertainty_penalized,3,0,True,758955.005295479,759296.0057048838,759296.0057048838,4.235441664155202,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,4.1454634523834325e-20,0.0012012826467489206,7.837142093465285e-12,True,True,,True,63,nan,401618.2973892058,3.749132543285585e-16,True,8605,0.061683261291871856,-322.4598095181522,4.399987977597589e-16,3.4717915654630035e-16,4.068431039180967e-15,8.004651771939409e-10
347242.4299954751,,,,,,,,,,False,,False,False,,,,,35,,,5.925659143062306e-16,-4.158740642666278e-15,True,5.187497201108909e-16,10417783934.304852,7.668028789896744,0.013154911688559109,16.0,False,False,design_000221,221,0.0,7.142857142857143,3.8417724618420344e-17,False,732409.131867449,4,511,273,12.0,1.498098129212268e-17,-12.264137264294982,-12.264137264294982,0.0005307488201223473,-748.8366912913741,-8072.98071792537,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0017368916036976808,tesseract_cpp_soft_uncertainty_penalized,3,0,True,732020.4065848636,732409.131867449,732409.131867449,4.118917825212869,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,2.1700395454154246e-20,0.0012125644885375032,2.161914684652541e-12,True,True,,True,64,nan,347242.4299954751,8.542293688327745e-16,True,8113,0.05815645541672939,-322.53535202961916,5.993489799559347e-16,4.52367157949568e-16,7.221604192210091e-15,1.3378658118983086e-09
301772.4964121571,,,,,,,,,,False,,False,False,,,,,35,,,7.050541079287413e-16,4.885641396825145e-15,True,8.048579671398187e-16,7924929270.047857,7.641241570981809,0.01327205124429714,16.25,False,False,design_000221,221,0.0,7.142857142857143,3.626653444994091e-17,False,720994.5221555155,4,511,273,12.0,1.3500323565258507e-16,-12.304934158619051,-12.304934158619051,0.0,-748.9964429316079,-8016.633389130523,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0017233458079805035,tesseract_cpp_soft_uncertainty_penalized,3,0,True,720994.5221555155,720994.5221555155,720994.5221555155,4.010684099050813,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,2.184012452911323e-20,0.0012249206228757696,5.527384716690612e-13,True,True,,True,65,nan,301772.4964121571,6.102995205538229e-16,True,7651,0.05484469868031512,-322.55196181886606,7.007175000068105e-16,8.297598527609692e-16,8.319029166289257e-15,1.4635125478360432e-09
264870.15351722005,,,,,,,,,,False,,False,False,,,,,35,,,4.879378547997831e-16,-3.3624900138999476e-15,True,2.759292378560394e-16,6056150939.617096,7.629769772135144,0.013383567782473684,16.5,False,False,design_000221,221,0.0,7.142857142857143,1.5869963175247793e-17,False,723528.4973938784,4,511,273,11.0,2.287067080256308e-16,-12.346143898872098,-12.346143898872098,0.0,-748.9709983336002,-7960.103664780863,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.001711366274398274,tesseract_cpp_soft_uncertainty_penalized,6,0,True,723528.4973938784,723528.4973938784,723528.4973938784,3.906898023508172,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,4.7216352252529036e-20,0.0012382082668430288,6.3913798440548304e-15,True,True,,True,66,nan,264870.15351722005,4.830838757209643e-16,True,7224,0.05178383260575042,-322.55622435065317,4.874619689663042e-16,2.7382423644225083e-16,1.4142109932195313e-15,2.3964695151660516e-10
237774.8256412191,,,,,,,,,,False,,False,False,,,,,35,,,5.206623370348647e-16,-3.586935623049477e-15,True,3.9119897416543063e-16,4681363762.237343,7.6314817397743475,0.013485794866910103,16.75,False,False,design_000221,221,0.0,7.142857142857143,2.0311178663902917e-17,False,738837.6040393558,4,511,273,12.0,1.8247098206364921e-16,-12.386950023918185,-12.386950023918185,0.0,-749.0076427547402,-7903.417711456968,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.001702996926513724,tesseract_cpp_soft_uncertainty_penalized,3,0,True,738837.6040393558,738837.6040393558,738837.6040393558,3.8107944580222477,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,2.0915342942025514e-20,0.0012521060556329976,2.7167341067708362e-14,True,True,,True,67,nan,237774.8256412191,5.881448434347762e-16,True,6815,0.04885199601442263,-322.5768412815273,5.267202700569966e-16,3.7601651247402614e-16,2.0969720525469316e-15,3.505742152825931e-10
219173.5445572841,,,,,,,,,,False,,False,False,,,,,35,,,6.1501157883354325e-16,-4.245601214503079e-15,True,8.220522537731012e-16,3645325078.8247395,7.639494269306288,0.013584992049377532,17.0,False,False,design_000221,221,0.0,7.142857142857143,5.783813330258979e-18,False,766585.3681596075,4,511,273,12.0,1.9524594484366856e-16,-12.427742066635101,-12.427742066635101,0.0,-748.9904216643438,-7846.5918038521195,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0016963331130858599,tesseract_cpp_soft_uncertainty_penalized,3,0,True,766585.3681596075,766585.3681596075,766585.3681596075,3.720014655644448,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,1.2925318434171528e-21,0.0012661037125308154,5.143842266889188e-15,True,True,,True,68,nan,219173.5445572841,1.0430914705202402e-15,True,6438,0.04614954517107159,-322.5529979411364,6.327874670559123e-16,9.849241860481132e-16,4.163294577931304e-15,7.072220234082925e-10
208814.0040277443,,,,,,,,,,False,,False,False,,,,,35,,,4.3182751571659386e-16,-2.9891125140762704e-15,True,4.649264238737452e-16,2857007730.2792926,7.647561380834199,0.013683868887035648,17.25,False,False,design_000221,221,0.0,7.142857142857143,8.50159121913817e-18,False,809031.3336489751,4,511,273,12.0,1.986916618963115e-16,-12.465289490969976,-12.465289490969976,0.0,-749.0421341672037,-7789.644898503787,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0016903026881249384,tesseract_cpp_soft_uncertainty_penalized,3,0,True,809031.3336489751,809031.3336489751,809031.3336489751,3.634371598772381,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,2.104676695734345e-20,0.0012795280360773328,3.0935742671896187e-15,True,True,,True,69,nan,208814.0040277443,8.489526749041776e-16,True,6078,0.0435689555063332,-322.5857674375413,4.531888063017088e-16,5.050581491288499e-16,1.6470747869841517e-15,2.945746237266878e-10
207208.9412067219,,,,,,,,,,False,,False,False,,,,,35,,,5.787975290726654e-16,-4.017406912152965e-15,True,2.072877061472644e-16,2251266429.419744,7.649737289260114,0.013784394603916216,17.5,False,False,design_000221,221,0.0,7.142857142857143,1.546408184622653e-17,False,871172.9803278844,4,511,273,11.0,6.634581059551645e-17,-12.487427940417264,-12.487427940417264,0.0,-749.038880036344,-7732.59564971697,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0016835026000693583,tesseract_cpp_soft_uncertainty_penalized,5,0,True,871172.9803278844,871172.9803278844,871172.9803278844,3.5535082780329956,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,0.0,0.0012916160256733482,1.164097011533811e-10,True,True,,True,70,nan,207208.9412067219,2.7209925327178716e-16,True,5747,0.04119624667569873,-322.58315561212424,5.800034571510953e-16,1.95343137998609e-16,1.9713782548964766e-15,3.8583222438888474e-10
215102.8903626915,,,,,,,,,,False,,False,False,,,,,35,,,7.529720185133761e-17,-5.240650548781888e-16,True,1.6146851590006405e-16,1775956163.010013,7.64042443086047,0.013890164635244956,17.75,False,False,design_000221,221,0.0,7.142857142857143,1.5153337993384884e-17,False,960310.8724110436,4,511,273,12.0,8.815599369113243e-17,-12.510336462935982,-12.510336462935982,0.0,-749.027494966441,-7675.4593064146675,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.00167337795138374,tesseract_cpp_soft_uncertainty_penalized,3,0,True,960310.8724110436,960310.8724110436,960310.8724110436,3.475419014401662,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,1.0109030249195221e-20,0.0013016268149299763,2.228853749659126e-15,True,True,,True,71,nan,215102.8903626915,5.339921286354382e-16,True,5430,0.03892389410980409,-322.56050767730255,6.890298509413105e-17,1.387557257328395e-16,6.159040689560023e-16,1.3661173685733618e-10
233400.56592036661,,,,,,,,,,False,,False,False,,,,,35,,,1.0900189237603569e-16,7.606295515246125e-16,True,1.894149985732886e-16,1409250895.28606,7.619309073184862,0.013994720950785368,18.0,False,False,design_000221,221,0.0,7.142857142857143,4.3167668727077495e-18,False,1079780.4199378695,4,511,273,12.0,1.6028741780526914e-16,-12.532503642847203,-12.532503642847203,0.0,-749.0615909836287,-7618.260542924147,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0016602563441155968,tesseract_cpp_soft_uncertainty_penalized,3,0,True,1079780.4199378695,1079780.4199378695,1079780.4199378695,3.401995215865653,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,1.0610888024123477e-20,0.001308963292873584,3.339195415269171e-15,True,True,,True,72,nan,233400.56592036661,2.3267447319231456e-16,True,5138,0.036830749159516285,-322.6183761413709,1.1089725852672367e-16,2.1944199831161452e-16,8.97067458921007e-16,2.3040289522336055e-10
