design_index,design_id,day,source_time_index,fully_grid_usable,validation_mmd2
129,design_000129,45.0,180,True,0.008672216199726543
130,design_000130,0.0,0,True,0.002197952893573416
130,design_000130,2.5,10,True,0.05160396738965999
130,design_000130,5.0,20,True,0.08000975034772766
130,design_000130,7.5,30,True,0.019313763730364412
130,design_000130,10.0,40,True,0.02727950964731097
130,design_000130,12.5,50,True,0.030131416245969635
130,design_000130,15.0,60,True,0.03532227546100596
130,design_000130,17.5,70,True,0.03597233143017217
130,design_000130,20.0,80,True,0.031426304815476314
130,design_000130,22.5,90,True,0.026947935701518447
130,design_000130,25.0,100,True,0.01898360547387472
130,design_000130,27.5,110,True,0.013728675296981973
130,design_000130,30.0,120,True,0.009010050984908815
130,design_000130,32.5,130,True,0.009328828772502129
130,design_000130,35.0,140,True,0.009094474226573827
130,design_000130,37.5,150,True,0.008964716214596942
130,design_000130,40.0,160,True,0.008409486472517465
130,design_000130,42.5,170,True,0.00830789478777014
130,design_000130,45.0,180,True,0.009289051745714962
131,design_000131,0.0,0,False,nan
131,design_000131,2.5,10,False,nan
131,design_000131,5.0,20,False,nan
131,design_000131,7.5,30,False,nan
131,design_000131,10.0,40,False,nan
131,design_000131,12.5,50,False,nan
131,design_000131,15.0,60,False,nan
131,design_000131,17.5,70,False,nan
131,design_000131,20.0,80,False,nan
131,design_000131,22.5,90,False,nan
131,design_000131,25.0,100,False,nan
131,design_000131,27.5,110,False,nan
131,design_000131,30.0,120,False,nan
131,design_000131,32.5,130,False,nan
131,design_000131,35.0,140,False,nan
131,design_000131,37.5,150,False,nan
131,design_000131,40.0,160,False,nan
131,design_000131,42.5,170,False,nan
131,design_000131,45.0,180,False,nan
132,design_000132,0.0,0,True,0.0022997744541051134
132,design_000132,2.5,10,True,0.004245351561729206
132,design_000132,5.0,20,True,0.012715217600553285
132,design_000132,7.5,30,True,0.017396452385925527
132,design_000132,10.0,40,True,0.022271962708964775
132,design_000132,12.5,50,True,0.021369152714297953
132,design_000132,15.0,60,True,0.016351507422725724
132,design_000132,17.5,70,True,0.007733935133507906
132,design_000132,20.0,80,True,0.007597778705681582
132,design_000132,22.5,90,True,0.011371276078719659
132,design_000132,25.0,100,True,0.012075025706508265
132,design_000132,27.5,110,True,0.013816777166498269
132,design_000132,30.0,120,True,0.00840637106499122
132,design_000132,32.5,130,True,0.007961624483772292
132,design_000132,35.0,140,True,0.009206310064149046
132,design_000132,37.5,150,True,0.00929960781567914
132,design_000132,40.0,160,True,0.008135267276973796
132,design_000132,42.5,170,True,0.007411889671332984
132,design_000132,45.0,180,True,0.007381595832837548
133,design_000133,0.0,0,True,0.0015209739661586749
133,design_000133,2.5,10,True,0.03597626538463887
133,design_000133,5.0,20,True,0.06993653901227839
133,design_000133,7.5,30,True,0.05965702238751912
133,design_000133,10.0,40,True,0.044143010456743126
133,design_000133,12.5,50,True,0.042587545687289036
133,design_000133,15.0,60,True,0.025282767793125188
133,design_000133,17.5,70,True,0.011898521482509559
133,design_000133,20.0,80,True,0.008610551786254587
133,design_000133,22.5,90,True,0.009155619357215719
133,design_000133,25.0,100,True,0.008244815492322585
133,design_000133,27.5,110,True,0.0058330694061377066
133,design_000133,30.0,120,True,0.002473792092691069
133,design_000133,32.5,130,True,0.0038544602015260256
133,design_000133,35.0,140,True,0.005899253594046026
133,design_000133,37.5,150,True,0.006366862353891043
133,design_000133,40.0,160,True,0.006487445314982474
133,design_000133,42.5,170,True,0.00636026045270249
133,design_000133,45.0,180,True,0.008393964377491708
134,design_000134,0.0,0,True,0.00206677402151125
134,design_000134,2.5,10,True,0.007789232663810559
134,design_000134,5.0,20,True,0.006040047525449543
134,design_000134,7.5,30,True,0.016195663315503393
134,design_000134,10.0,40,True,0.029992467068646802
134,design_000134,12.5,50,True,0.03544138891408176
134,design_000134,15.0,60,True,0.03929542761905585
134,design_000134,17.5,70,True,0.0413091850235239
134,design_000134,20.0,80,True,0.04128332916902554
134,design_000134,22.5,90,True,0.03671584268446164
134,design_000134,25.0,100,True,0.028750317123521857
134,design_000134,27.5,110,True,0.022303398223939154
134,design_000134,30.0,120,True,0.01096688894720145
134,design_000134,32.5,130,True,0.013577366395184816
134,design_000134,35.0,140,True,0.01385865732100029
134,design_000134,37.5,150,True,0.012709082987152315
134,design_000134,40.0,160,True,0.010946599243413634
134,design_000134,42.5,170,True,0.01001969262735435
134,design_000134,45.0,180,True,0.012764783160233802
135,design_000135,0.0,0,True,0.0021801466674696793
135,design_000135,2.5,10,True,0.031535591639071464
135,design_000135,5.0,20,True,0.08330848728390752
135,design_000135,7.5,30,True,0.0652673925949977
135,design_000135,10.0,40,True,0.010507479356002738
135,design_000135,12.5,50,True,0.014260052871853439
135,design_000135,15.0,60,True,0.01379377435395837
135,design_000135,17.5,70,True,0.011709948391945123
135,design_000135,20.0,80,True,0.011840874962611228
135,design_000135,22.5,90,True,0.014879405040973816
135,design_000135,25.0,100,True,0.0108471514838463
135,design_000135,27.5,110,True,0.00573581135065411
135,design_000135,30.0,120,True,0.0018834452821421095
135,design_000135,32.5,130,True,0.0020403344397734685
135,design_000135,35.0,140,True,0.003736307687112213
135,design_000135,37.5,150,True,0.005481170037298342
135,design_000135,40.0,160,True,0.010873386250756702
135,design_000135,42.5,170,True,0.011411190990927092
135,design_000135,45.0,180,True,0.012790133320847292
136,design_000136,0.0,0,True,0.0020583964774387904
136,design_000136,2.5,10,True,0.04148646961686642
136,design_000136,5.0,20,True,0.10313887263473004
136,design_000136,7.5,30,True,0.08878534780636668
136,design_000136,10.0,40,True,0.061114921214650446
136,design_000136,12.5,50,True,0.043973618923886335
136,design_000136,15.0,60,True,0.034922479117235714
136,design_000136,17.5,70,True,0.028843617558679008
136,design_000136,20.0,80,True,0.022998836618901723
136,design_000136,22.5,90,True,0.022793351016456735
136,design_000136,25.0,100,True,0.017931368892765465
136,design_000136,27.5,110,True,0.014110410469200023
136,design_000136,30.0,120,True,0.007066054777104085
136,design_000136,32.5,130,True,0.006083809768888993
136,design_000136,35.0,140,True,0.007138306564265029
136,design_000136,37.5,150,True,0.006930194275093638
136,design_000136,40.0,160,True,0.008885475199193346
136,design_000136,42.5,170,True,0.009429329144271635
136,design_000136,45.0,180,True,0.011583110986028584
137,design_000137,0.0,0,True,0.002234011181920217
137,design_000137,2.5,10,True,0.005271438403275801
137,design_000137,5.0,20,True,0.017582156695862317
137,design_000137,7.5,30,True,0.054032787765479054
137,design_000137,10.0,40,True,0.06974064416938658
137,design_000137,12.5,50,True,0.06509355925635929
137,design_000137,15.0,60,True,0.06045869829058102
137,design_000137,17.5,70,True,0.045735484417156844
137,design_000137,20.0,80,True,0.03615598526660563
137,design_000137,22.5,90,True,0.026161758086788375
137,design_000137,25.0,100,True,0.017247646610869975
137,design_000137,27.5,110,True,0.012989653742641024
137,design_000137,30.0,120,True,0.00772188881161638
137,design_000137,32.5,130,True,0.008462295141442637
137,design_000137,35.0,140,True,0.00835496989688786
137,design_000137,37.5,150,True,0.008326334977970005
137,design_000137,40.0,160,True,0.00931195062974468
137,design_000137,42.5,170,True,0.00932052105829529
137,design_000137,45.0,180,True,0.010068513420299133
138,design_000138,0.0,0,True,0.0022541323610515596
138,design_000138,2.5,10,True,0.002644784974378083
138,design_000138,5.0,20,True,0.004852198801634761
138,design_000138,7.5,30,True,0.007948855709502413
138,design_000138,10.0,40,True,0.015244980250940409
138,design_000138,12.5,50,True,0.020072113674918818
138,design_000138,15.0,60,True,0.020623070893797713
138,design_000138,17.5,70,True,0.015927560719663142
138,design_000138,20.0,80,True,0.00929773166462815
138,design_000138,22.5,90,True,0.0077941555967502435
138,design_000138,25.0,100,True,0.004286422488629879
138,design_000138,27.5,110,True,0.002413221752608122
138,design_000138,30.0,120,True,0.0019034969750665752
138,design_000138,32.5,130,True,0.0017391600850724374
138,design_000138,35.0,140,True,0.0022987832262648025
138,design_000138,37.5,150,True,0.003000163703738225
138,design_000138,40.0,160,True,0.003136131928342177
138,design_000138,42.5,170,True,0.004256769611693625
138,design_000138,45.0,180,True,0.006109726355683101
139,design_000139,0.0,0,True,0.0020229088466082916
139,design_000139,2.5,10,True,0.009466980082944672
139,design_000139,5.0,20,True,0.010246161865693031
139,design_000139,7.5,30,True,0.011389547754411498
139,design_000139,10.0,40,True,0.012977652299501093
139,design_000139,12.5,50,True,0.014404216666874244
139,design_000139,15.0,60,True,0.014087612339562645
139,design_000139,17.5,70,True,0.008506925737218448
139,design_000139,20.0,80,True,0.011851915629026922
139,design_000139,22.5,90,True,0.01614317513966875
139,design_000139,25.0,100,True,0.015357634757172028
139,design_000139,27.5,110,True,0.013544524826494129
139,design_000139,30.0,120,True,0.00800620208972746
139,design_000139,32.5,130,True,0.007858991687641084
139,design_000139,35.0,140,True,0.008140727526859357
139,design_000139,37.5,150,True,0.008271170978083487
139,design_000139,40.0,160,True,0.007948825322441521
139,design_000139,42.5,170,True,0.008615028321926774
139,design_000139,45.0,180,True,0.009239891708047258
140,design_000140,0.0,0,True,0.001314787191480993
140,design_000140,2.5,10,True,0.027692893797211425
140,design_000140,5.0,20,True,0.1482742315985584
140,design_000140,7.5,30,True,0.21950710096638604
140,design_000140,10.0,40,True,0.17107152399664977
140,design_000140,12.5,50,True,0.09346146935091193
140,design_000140,15.0,60,True,0.05946347104685019
140,design_000140,17.5,70,True,0.029713932199041462
140,design_000140,20.0,80,True,0.01669279337883546
140,design_000140,22.5,90,True,0.012193977904801192
140,design_000140,25.0,100,True,0.010040300232686119
140,design_000140,27.5,110,True,0.010295538748068739
140,design_000140,30.0,120,True,0.006965680475908254
140,design_000140,32.5,130,True,0.008098532178686463
140,design_000140,35.0,140,True,0.009878926346555168
140,design_000140,37.5,150,True,0.011802324011050112
140,design_000140,40.0,160,True,0.013481213065094928
140,design_000140,42.5,170,True,0.013231942695858681
140,design_000140,45.0,180,True,0.014882240355035768
141,design_000141,0.0,0,True,0.0020923077886429754
141,design_000141,2.5,10,True,0.02797003371186403
141,design_000141,5.0,20,True,0.04785976701161383
141,design_000141,7.5,30,True,0.054350017691573535
141,design_000141,10.0,40,True,0.05915676418952785
141,design_000141,12.5,50,True,0.05937777100078702
141,design_000141,15.0,60,True,0.05777756417499102
141,design_000141,17.5,70,True,0.0429725969536722
141,design_000141,20.0,80,True,0.028657256129530184
141,design_000141,22.5,90,True,0.023630946162305405
141,design_000141,25.0,100,True,0.01394026522728464
141,design_000141,27.5,110,True,0.006709284485276806
141,design_000141,30.0,120,True,0.0028008228497906247
141,design_000141,32.5,130,True,0.0010166566278903201
141,design_000141,35.0,140,True,0.0019648665107169557
141,design_000141,37.5,150,True,0.0037675042767299485
141,design_000141,40.0,160,True,0.00780627302586532
141,design_000141,42.5,170,True,0.008303264788680292
141,design_000141,45.0,180,True,0.01163644473529514
142,design_000142,0.0,0,True,0.0021287598518633212
142,design_000142,2.5,10,True,0.04380183883831612
142,design_000142,5.0,20,True,0.1596813899059658
142,design_000142,7.5,30,True,0.11731595329081282
142,design_000142,10.0,40,True,0.029456551207530136
142,design_000142,12.5,50,True,0.01499976640665057
142,design_000142,15.0,60,True,0.011561311291822168
142,design_000142,17.5,70,True,0.007331376919478122
142,design_000142,20.0,80,True,0.0061423829202283
142,design_000142,22.5,90,True,0.008937128018145373
142,design_000142,25.0,100,True,0.008002785243047268
142,design_000142,27.5,110,True,0.006639404118252127
142,design_000142,30.0,120,True,0.004334917175113034
142,design_000142,32.5,130,True,0.006286628216616084
142,design_000142,35.0,140,True,0.007605941362710506
142,design_000142,37.5,150,True,0.009155660183634371
142,design_000142,40.0,160,True,0.010005739531230969
142,design_000142,42.5,170,True,0.009299195885827723
142,design_000142,45.0,180,True,0.010565499853622375
143,design_000143,0.0,0,True,0.0020264474225718276
143,design_000143,2.5,10,True,0.017121222500268495
143,design_000143,5.0,20,True,0.025215136978243423
143,design_000143,7.5,30,True,0.013166003671091567
143,design_000143,10.0,40,True,0.018170119102312945
143,design_000143,12.5,50,True,0.017280399260910607
143,design_000143,15.0,60,True,0.017207148972405002
143,design_000143,17.5,70,True,0.01379581964906812
143,design_000143,20.0,80,True,0.009399659524750865
143,design_000143,22.5,90,True,0.006653186029064211
143,design_000143,25.0,100,True,0.004115474345776596
143,design_000143,27.5,110,True,0.0038655441915687646
143,design_000143,30.0,120,True,0.002726345564281328
143,design_000143,32.5,130,True,0.0028449883092118485
143,design_000143,35.0,140,True,0.004234588627924594
143,design_000143,37.5,150,True,0.004998445607974674
143,design_000143,40.0,160,True,0.004902775641881863
143,design_000143,42.5,170,True,0.00608119621705793
143,design_000143,45.0,180,True,0.007905528938619379
144,design_000144,0.0,0,True,0.0020419495701264724
144,design_000144,2.5,10,True,0.004973229185368328
144,design_000144,5.0,20,True,0.011130061355729162
144,design_000144,7.5,30,True,0.0228526638595749
144,design_000144,10.0,40,True,0.044603665215386466
144,design_000144,12.5,50,True,0.05556154311696654
144,design_000144,15.0,60,True,0.06218125360366494
144,design_000144,17.5,70,True,0.05051214043859413
144,design_000144,20.0,80,True,0.03496678285523766
144,design_000144,22.5,90,True,0.027229944249038393
144,design_000144,25.0,100,True,0.01893849346835436
144,design_000144,27.5,110,True,0.013129498259508262
144,design_000144,30.0,120,True,0.007730705827004915
144,design_000144,32.5,130,True,0.008550150975371502
144,design_000144,35.0,140,True,0.011699406374840335
144,design_000144,37.5,150,True,0.009607324221091042
144,design_000144,40.0,160,True,0.010071768415186153
144,design_000144,42.5,170,True,0.01344774478098853
144,design_000144,45.0,180,True,0.014966433744025915
145,design_000145,0.0,0,True,0.002163154822875048
145,design_000145,2.5,10,True,0.04620197386956345
145,design_000145,5.0,20,True,0.0554680706599869
145,design_000145,7.5,30,True,0.01895156837230337
145,design_000145,10.0,40,True,0.029568842445227925
145,design_000145,12.5,50,True,0.04309146515928242
145,design_000145,15.0,60,True,0.04609824526924764
145,design_000145,17.5,70,True,0.03402920251771363
