left_design_id,right_design_id,hungarian_matched_rms_km,hausdorff_km,symmetric_average_nearest_sensor_km
design_000004,design_000251,567.6829869144666,678.9645703439847,396.1501376984092
design_000004,design_000013,492.00709177201924,883.0971237249697,347.93085669568666
design_000004,design_000342,701.0953122703269,593.8390891870002,311.1140484766818
design_000004,design_000270,469.87225973196564,386.09895843800234,307.9261402074442
design_000004,design_000200,280.47539993857083,503.57661428436234,194.3788996038674
design_000004,design_000012,515.7772061463593,641.5492726862722,305.5302391944298
design_000004,design_000286,661.761670212925,940.3368015718414,388.3632985278697
design_000004,design_000221,669.2152179434238,525.2684975569924,259.5718289637931
design_000004,design_000272,725.1437859591224,697.6572669039138,348.9753088828446
design_000004,design_000139,462.871197918112,697.1522094333914,269.1925404262912
design_000004,design_000167,498.1476861913012,718.3400580550787,423.93669157656893
design_000004,design_000255,600.9971423011466,859.0236596859442,306.23920069326357
design_000004,design_000032,322.94646644823723,461.3204306958056,302.24752806860056
design_000186,design_000138,310.81088035746484,373.5107127641809,228.63043927028173
design_000186,design_000500,412.38509084639077,527.6899172151868,298.3456518297658
design_000186,design_000014,396.749236178803,412.2662323823069,252.43877225245348
design_000186,design_000325,329.4491360483168,436.1954584831449,291.3749103036828
design_000186,design_000347,170.8258217376182,270.85406851059054,144.1588927415736
design_000186,design_000281,156.88389448339842,272.14827825687206,124.49650270786863
design_000186,design_000085,214.7810356312628,321.50610642704106,192.93364563111624
design_000186,design_000193,488.07068352513284,608.785462471051,404.67400627927896
design_000186,design_000121,458.42641269751704,407.6236788026923,314.79964515829835
design_000186,design_000241,377.421150332894,525.3265830320531,281.6172418187267
design_000186,design_000307,320.30674811983715,411.06462550525765,233.9292136473804
design_000186,design_000312,222.90224584980342,326.590200139439,201.48920612770183
design_000186,design_000182,334.5321980230758,382.26965819208,300.273057842396
design_000186,design_000205,485.98818077489955,396.6489006562758,279.2904199967081
design_000186,design_000218,344.4251554264457,299.05222372299386,235.57418232428918
design_000186,design_000202,559.0630726019631,452.4209064454758,292.52146049583746
design_000186,design_000245,310.07162952806146,388.3029893430453,242.0480570936352
design_000186,design_000340,261.9409460159927,356.9956870555674,212.40053884551523
design_000186,design_000055,236.9441679858953,304.1189923206745,213.4741272794938
design_000186,design_000224,187.93578067605083,308.11758853766275,163.73544981625145
design_000186,design_000056,291.3206021161617,368.8279681879585,229.16656439919223
design_000186,design_000252,192.63952733138146,224.4052001630215,190.68482133020365
design_000186,design_000088,257.40500714772315,403.97610993072954,207.04528537403954
design_000186,design_000343,367.29688024403873,571.0709079090951,224.06701061809835
design_000186,design_000332,387.6107613267638,445.0715192128091,272.86517128291973
design_000186,design_000326,198.72080655333934,238.05378444268277,170.0152852689622
design_000186,design_000059,340.6673623436309,336.7488461675875,232.59659913858712
design_000186,design_000192,405.5966967832664,445.536182232393,299.78460181100064
design_000186,design_000031,580.1406762210728,515.2154577478234,248.20343152983327
design_000186,design_000329,302.1886307266242,392.4427213312064,248.90918103988227
design_000186,design_000000,421.16710777383616,474.41785388614124,267.17770118583474
design_000186,design_000331,209.5694841563121,304.0114781964845,190.2645937799488
design_000186,design_000318,263.6999410967915,374.0152394299364,222.2334977721585
design_000186,design_000162,206.26239244868236,254.4979828312789,195.31292224008763
design_000186,design_000161,202.02133983976663,314.3733699388934,181.30739367512936
design_000186,design_000105,216.62767175709251,321.4623093945792,183.69665410474295
design_000186,design_000322,247.07742734889115,365.6753384977514,140.33160221447443
design_000186,design_000276,464.43454472812004,541.3958349418124,307.29289430418714
design_000186,design_000176,341.2116748623612,628.0919869840669,256.6884450267578
design_000186,design_000223,401.13049423383495,604.0130020934433,236.2045446345886
design_000186,design_000143,399.41633021070277,402.3411076682352,276.38255008958265
design_000186,design_000069,763.0324859644836,605.3312934567823,315.5905471723426
design_000186,design_000168,428.214129117528,429.88633992902584,256.4133113991881
design_000186,design_000292,214.18834455557447,263.7621639302556,211.0238789971898
design_000186,design_000038,454.8486809475558,494.34917945130564,280.08769321200475
design_000186,design_000251,286.0757055445824,337.00279642400886,230.9046700715388
design_000186,design_000013,745.0982859665957,673.7244079733713,457.26912527680145
design_000186,design_000342,222.40946383404614,287.37056717792814,174.57418570781607
design_000186,design_000270,255.56513413750048,413.53607720232554,219.42947311640347
design_000186,design_000200,665.2045150062962,719.5546616914779,422.1741309394023
design_000186,design_000012,292.7831108668543,360.0773236087427,225.14180228281435
design_000186,design_000286,341.15646121652765,380.4920937888813,284.16702169982125
design_000186,design_000221,284.8691459547673,383.82416361355865,249.3136812767076
design_000186,design_000272,209.82387977143068,264.7281260998149,192.66107303910383
design_000186,design_000139,312.8684651779974,395.93623997993024,259.85995285409376
design_000186,design_000167,520.6672510500208,583.9208112946463,322.24023481763265
design_000186,design_000255,253.49339694580016,340.3621033412694,234.85896579541298
design_000186,design_000032,401.870590062928,379.00475386182444,267.29488693443693
design_000138,design_000500,632.845617931499,706.9209017884781,314.15311365408564
design_000138,design_000014,424.68666210746215,410.4957736635936,226.29906003252455
design_000138,design_000325,436.2186543403211,489.07649623737916,331.8111321662384
design_000138,design_000347,282.12712223915014,324.7021023515296,186.79323582738942
design_000138,design_000281,400.21456516153523,584.6215794622469,267.05653051268547
design_000138,design_000085,303.0277539632083,469.49702471882904,215.11295921424932
design_000138,design_000193,535.4309664846174,647.8933329919123,315.42234205757416
design_000138,design_000121,577.0136957651785,629.6823970913997,348.15260262913273
design_000138,design_000241,453.88000158092575,531.967895973974,303.6660572939156
design_000138,design_000307,135.83821937935417,237.5283774592855,115.41804719539871
design_000138,design_000312,329.8588807213734,434.3958744135706,259.83273694056436
design_000138,design_000182,389.44422037957975,560.1527531865016,253.00990588069666
design_000138,design_000205,384.294846304657,529.9268145849987,214.67281283952016
design_000138,design_000218,173.801998180384,284.2384575856571,144.30389137718248
design_000138,design_000202,483.0623838973501,508.1553961313772,286.3354999335103
design_000138,design_000245,187.62741761362284,338.1773512894126,142.3420885421139
design_000138,design_000340,242.0527279871246,331.2958118195217,212.80318949708177
design_000138,design_000055,392.4129584766331,580.6314293916503,290.38954851957897
design_000138,design_000224,355.4616850055318,508.0091794372564,208.1562911395635
design_000138,design_000056,238.25681725441075,446.83699482549594,150.43329054939107
design_000138,design_000252,280.4117019311241,425.7832581844718,222.65029913431985
design_000138,design_000088,253.37448372384918,364.4473759184416,213.40191208180983
design_000138,design_000343,434.767091893894,588.7154727510962,308.1686969945175
design_000138,design_000332,427.82967755824063,618.5935266241852,266.65743979218144
design_000138,design_000326,330.5497685079281,419.04814309740743,266.09085179090187
design_000138,design_000059,349.77746565770207,572.6105826983741,224.47818816101233
design_000138,design_000192,303.30270028848304,487.73581250842807,214.08843855831896
design_000138,design_000031,647.7357633019925,768.5027842424654,362.55388103660243
design_000138,design_000329,456.88693406159086,584.653707582923,316.93818113517875
design_000138,design_000000,428.75354265744426,689.3685348690257,247.4921953004923
design_000138,design_000331,197.34723536044032,294.58462423861795,167.1817148066047
design_000138,design_000318,327.0621249163465,544.1538658504406,269.0793371865842
design_000138,design_000162,136.4557587931881,182.0928871893341,133.2685532645113
design_000138,design_000161,335.8077410644067,504.41783780986924,238.06852589047793
design_000138,design_000105,513.6235414911689,588.4082552000693,327.48783715985064
design_000138,design_000322,311.0273184219739,347.97080400347573,258.1504143305142
design_000138,design_000276,552.4470077089584,683.0236491612167,245.6386171692199
design_000138,design_000176,589.3922585255494,890.6615821911582,370.21733693342605
design_000138,design_000223,480.5359873030937,580.7397923146141,340.8396722044768
design_000138,design_000143,501.2050317391985,587.4575320524547,280.38441542088265
design_000138,design_000069,750.0215633457661,864.3887013773747,332.253815321879
design_000138,design_000168,520.4877401176531,606.7535184320425,261.44806330457794
design_000138,design_000292,402.85646339113,569.1672479711767,296.88293837075184
design_000138,design_000038,370.22941652579976,401.6992116828737,198.1886042106422
design_000138,design_000251,353.02883367214844,544.2941592655021,286.0471733856594
design_000138,design_000013,667.5860136302255,825.0064960324701,471.9835107224425
design_000138,design_000342,360.2847760795242,499.942938634426,252.1568672396381
design_000138,design_000270,390.7850731444356,673.1136656827165,286.9816189623868
design_000138,design_000200,841.5878947167486,992.2034519837148,466.84361609503264
design_000138,design_000012,360.02674814484413,345.35731592549075,192.51591797761296
design_000138,design_000286,364.22896359832174,493.1762142530755,186.70535522368635
design_000138,design_000221,392.8431894274386,514.0517198687749,289.7334095732736
design_000138,design_000272,183.56699448166904,256.33621914032284,172.90642603561412
design_000138,design_000139,451.6682669053679,607.613437787215,289.2489183093218
design_000138,design_000167,510.88821390057336,527.0201881575108,240.6823607427496
design_000138,design_000255,354.2513535131435,446.7706612196699,249.7904381004152
design_000138,design_000032,615.0241649083927,670.1728201557958,287.85794387341446
design_000500,design_000014,295.35721932921183,347.67518549412233,292.05829482899213
design_000500,design_000325,383.59284726435203,624.6758264776436,270.47159933165415
design_000500,design_000347,389.4728702515459,621.1200989092756,260.6439823581612
design_000500,design_000281,469.2164185488239,527.4549182900411,298.66100446702944
design_000500,design_000085,407.5756668797488,583.8698159266784,268.59469102804775
design_000500,design_000193,621.9975966272577,1080.7279774729338,386.5850152306663
design_000500,design_000121,490.7739228775138,783.6638476649931,303.262649868012
design_000500,design_000241,415.54023580419164,630.9263186112512,334.17074516828336
design_000500,design_000307,483.3297691232323,601.8676725370032,303.4316775477394
design_000500,design_000312,509.81502272915117,743.183528386928,386.2493113934958
design_000500,design_000182,298.09368796754717,411.63206300021307,227.36258073067597
design_000500,design_000205,467.5106701440219,666.6363676324341,225.58011568948427
design_000500,design_000218,471.6946267183116,678.9118490270187,278.31965935072196
design_000500,design_000202,488.7290716375635,532.5889918850522,261.73822311344037
design_000500,design_000245,496.82478985975865,775.7710220151134,314.77369393349755
design_000500,design_000340,326.76321747692884,438.5695243311229,257.9455524063107
design_000500,design_000055,244.59942288326064,287.98988376202595,238.28351764307766
design_000500,design_000224,402.8019210022037,576.24859159155,258.0137459398385
design_000500,design_000056,477.071531380802,752.7583545065587,252.57449125869704
design_000500,design_000252,407.380202164387,551.812974519647,258.8257165999976
design_000500,design_000088,522.2879402246191,719.2376774042764,357.6702716789495
design_000500,design_000343,468.261802339201,569.9450952267879,291.7818510316358
design_000500,design_000332,263.9768753047243,332.4246871341936,238.62649916017494
design_000500,design_000326,320.0976703825657,439.3002825008672,262.3524411219069
design_000500,design_000059,345.02956192871505,481.80566416380844,226.35204320088633
design_000500,design_000192,560.9531014607902,840.8203306062964,304.90059180108966
design_000500,design_000031,423.91296276960423,468.0307305351955,212.7323972701888
design_000500,design_000329,379.8835859562512,598.7523656770932,311.82479974258536
design_000500,design_000000,260.2964515610218,385.7586674769664,213.8454661146844
design_000500,design_000331,475.5660354966912,540.4127373989737,275.3677018433989
design_000500,design_000318,324.27841979505007,475.1761214970362,272.182372262986
design_000500,design_000162,525.2970043556362,656.075147820935,295.914462246031
design_000500,design_000161,333.5997020776599,505.53915772769557,266.75720840913095
design_000500,design_000105,417.5477224603698,501.81135498515687,275.1543492061697
design_000500,design_000322,394.8929448249592,486.323845864617,312.834711375836
design_000500,design_000276,360.5576068280443,573.274997953808,278.8623351684836
design_000500,design_000176,293.45129850472455,419.4943363784297,254.87105314115644
design_000500,design_000223,258.07047309676756,294.1679064140805,250.40252751190496
design_000500,design_000143,542.62504150368,614.3265820301834,240.48490123541598
design_000500,design_000069,590.1019151901903,754.0987509845608,220.13469891306715
design_000500,design_000168,443.1373626321637,719.849566158245,263.9392593780444
design_000500,design_000292,393.6323291818693,515.4706019730302,328.0554477021333
design_000500,design_000038,606.9510153814015,813.7072671033327,320.5215221468898
design_000500,design_000251,369.716336813518,466.4992620530512,293.1215490596216
design_000500,design_000013,475.9524521321551,573.0444312109582,369.5155128468404
design_000500,design_000342,360.9435350987716,429.43224855001176,303.04493904346737
design_000500,design_000270,353.9389670351788,447.0228469774939,247.60807390450367
design_000500,design_000200,640.3648598356733,1002.0613110639932,415.4036829696425
design_000500,design_000012,456.53849757146895,738.2243747735845,315.37688656789055
design_000500,design_000286,542.3242995378571,715.3988555030678,286.66446723093975
design_000500,design_000221,277.2976871066793,379.52209605597096,260.76171862241404
design_000500,design_000272,437.65903466116305,489.067953032437,352.2237403882792
design_000500,design_000139,538.9703880538588,655.9829022638403,339.75256715294023
design_000500,design_000167,343.52244831804364,557.0190101372012,280.11930303598547
design_000500,design_000255,479.15716114505466,635.3605853074729,296.19216458243204
design_000500,design_000032,474.32655295417794,702.1288134297615,270.34501037275135
design_000014,design_000325,302.910216250625,435.1627700498226,241.7948279582776
design_000014,design_000347,344.743468445664,376.4979769345534,216.0046351022723
design_000014,design_000281,345.4360867791649,464.16862464546483,299.09493334804154
design_000014,design_000085,322.2582663914219,370.08277746900717,294.2872538994736
design_000014,design_000193,500.1936233361158,847.1664161136613,299.92847964176656
design_000014,design_000121,396.0865177275904,586.893250068686,290.342176012002
design_000014,design_000241,267.10907339993196,485.5369153528791,189.93324050840994
design_000014,design_000307,416.00155493804954,457.03539550538187,257.93723178595445
design_000014,design_000312,418.2544675958515,599.297035272855,324.15910461787433
design_000014,design_000182,247.8229376551451,349.0622173891255,226.55413790404188
design_000014,design_000205,362.2398441256763,441.5915826043272,300.0672759060201
design_000014,design_000218,271.7064900590549,377.7780570619124,244.58210329514748
design_000014,design_000202,402.0326094688136,382.5544310625928,277.5606818068137
design_000014,design_000245,352.23590402555106,476.64492488186033,214.14669983206568
design_000014,design_000340,252.5731455811431,464.08482465165315,185.47812108859196
design_000014,design_000055,173.53971026740857,249.38171200444046,150.8027034504685
design_000014,design_000224,373.6160455857774,335.2119051028597,244.6120723751599
design_000014,design_000056,318.2092963330797,439.64132887555394,197.685738652216
design_000014,design_000252,249.54631835841286,348.5707995008606,226.54099431919565
design_000014,design_000088,312.2657197685767,496.5114116025358,212.7593659214982
design_000014,design_000343,441.5819662970732,576.3053495850464,279.00379326709134
design_000014,design_000332,131.44739610305402,237.59078819135786,108.10670922931239
design_000014,design_000326,196.3275745234738,258.60146543992687,191.47613126745063
design_000014,design_000059,273.19408605513036,330.84049403504855,269.51670524740445
design_000014,design_000192,443.40824287934595,528.4269896403547,262.5084011292872
design_000014,design_000031,421.8947079764953,391.3034134762067,220.05203708067432
design_000014,design_000329,290.89951357435007,388.9626806822917,268.92179611818017
design_000014,design_000000,277.9315630445849,459.9306295676065,212.00019891945362
design_000014,design_000331,271.1201269760373,375.6628302593368,231.03965375023884
design_000014,design_000318,306.4326475420265,502.86153614825054,239.38008031256973
design_000014,design_000162,390.2017282594287,399.1458210384618,238.6730397839781
design_000014,design_000161,278.10137765874447,381.64164782003644,257.7958727976109
design_000014,design_000105,414.99953943748494,568.9137230566968,241.60082070767447
design_000014,design_000322,209.16881469118564,246.04065920378852,197.61253333554143
design_000014,design_000276,229.36463558933792,319.2930627202921,203.17184963192807
design_000014,design_000176,372.4277704212552,515.3920376514058,341.37512097393846
design_000014,design_000223,298.30421700934437,368.63599908427994,250.15754787997452
design_000014,design_000143,315.433016132539,365.926307179801,215.7176721029588
design_000014,design_000069,556.8602614459707,497.11398905970344,276.07480319394045
design_000014,design_000168,317.7399075123871,488.0519337016244,259.775313787393
design_000014,design_000292,289.39614927684903,464.28266919640066,232.93334615501334
design_000014,design_000038,474.3838315242786,471.42490999351435,300.9947588848547
design_000014,design_000251,408.16567479966295,654.107393172809,335.24142153964345
design_000014,design_000013,493.27192829364816,497.9459579427387,298.6751421660772
design_000014,design_000342,328.741934936996,389.36271144980344,244.9834424076077
design_000014,design_000270,281.03045753690884,430.37134991307164,234.05783044344815
design_000014,design_000200,648.6176667604631,827.9732908594575,366.1064618108303
design_000014,design_000012,250.91200413894353,451.4470168312913,174.7345316091595
design_000014,design_000286,254.176161256114,400.10213153298895,210.59935895433006
design_000014,design_000221,191.4447250220258,302.9531590961648,165.9126305875505
design_000014,design_000272,305.5673781928194,365.36872174687124,261.35965815831116
design_000014,design_000139,339.3846095026473,421.0577424877156,224.3537579239836
design_000014,design_000167,264.7527358338786,362.4825224167803,250.73850339091433
design_000014,design_000255,323.8859138500306,416.5191284464032,272.87030137704585
design_000014,design_000032,343.5796210751551,421.48086817733963,259.8828490232363
design_000325,design_000347,424.9321735454039,598.8458392667304,285.6616822319636
design_000325,design_000281,330.96896960202156,332.6047411199204,272.01113437875586
design_000325,design_000085,369.15850772165516,534.8595100280126,243.91584732047636
design_000325,design_000193,418.3727619872096,745.6312131405756,222.3331245236227
design_000325,design_000121,290.7142679622781,452.89920640683397,227.7121698427771
design_000325,design_000241,432.3667952515307,592.5931844697725,288.0013159660286
design_000325,design_000307,371.9843771225178,457.4943442996483,305.97774751770174
design_000325,design_000312,419.6912987328927,615.4147260760765,350.74366611889087
design_000325,design_000182,176.89941684588874,282.35141262638723,149.34754712728613
design_000325,design_000205,496.1558175179556,682.7519963952427,285.9539015675158
design_000325,design_000218,405.25865734710163,533.5526661152281,274.42051959003186
design_000325,design_000202,519.2595282730944,680.0147795693895,259.0060339010229
design_000325,design_000245,531.4326216675536,547.8734433303816,309.22748120432976
design_000325,design_000340,332.18542140835876,599.0609353105491,245.97430604313317
design_000325,design_000055,281.1185515503555,416.57202358510307,201.1850345194922
design_000325,design_000224,462.4970397865097,600.7574860593031,344.40558587234193
design_000325,design_000056,461.9503581128037,516.5286395707329,277.3851716439649
design_000325,design_000252,382.4814521133554,348.81654567594995,240.37292572588854
design_000325,design_000088,352.7974425938178,537.8351514527192,264.41693835815016
design_000325,design_000343,502.0307273992924,668.5807352215276,332.69841038421913
design_000325,design_000332,300.9110229408332,461.81175306073266,239.60262730952024
design_000325,design_000326,359.3640385770329,368.8886422115189,222.35004978739454
design_000325,design_000059,463.66075237685044,539.1287049130874,245.47618378312455
design_000325,design_000192,575.9266439099075,605.6630458760281,337.6518140308234
design_000325,design_000031,364.11299101112587,370.1829104249799,197.5663948111532
design_000325,design_000329,386.2399372810861,478.0918369928062,301.7447551876846
design_000325,design_000000,339.2793034216294,602.6296413875756,258.53150871178354
design_000325,design_000331,349.5460455669377,487.13944231106035,296.22459168849105
design_000325,design_000318,335.3223551504849,523.3017343783936,251.9863066178941
design_000325,design_000162,415.92783691714226,455.64899488147006,350.2396242036723
design_000325,design_000161,320.4122354843977,479.58757430736136,244.3362052753968
design_000325,design_000105,382.90818623702324,567.6292059802892,238.15969437196094
design_000325,design_000322,302.93251581739634,447.3891756053051,256.2790070868789
design_000325,design_000276,364.3119082400144,454.307614253609,323.91602739975957
design_000325,design_000176,389.4358862265111,424.99895034181577,308.0798395028605
design_000325,design_000223,426.41720118559294,502.6440784173675,244.7198829839429
design_000325,design_000143,198.00551874904104,258.73060295538977,185.9157061926092
design_000325,design_000069,631.8949388041691,468.78787813595403,276.0183916925227
design_000325,design_000168,318.4515289555387,386.25145896134063,241.66291892877516
design_000325,design_000292,350.7707587204338,377.9577605783877,303.68409765513695
design_000325,design_000038,647.2026045240634,562.0190932036124,306.9891237220701
design_000325,design_000251,490.11934494110403,626.1677148378631,320.6357600841359
design_000325,design_000013,563.9098156451572,638.9955132840189,327.088937071886
design_000325,design_000342,479.15524491340267,412.0715058208801,280.8169989578573
design_000325,design_000270,254.35544913918923,360.12046884484386,237.01218035590023
design_000325,design_000200,546.0341954890956,690.3835994976168,274.1865722993168
design_000325,design_000012,341.0781935280654,432.33856022964454,306.2986010828873
design_000325,design_000286,424.8214236174884,477.6084264825191,296.62776807467424
design_000325,design_000221,404.3366204419892,349.5799019514754,217.27576961893035
design_000325,design_000272,319.04163138078195,389.13686655018023,314.6331954239921
design_000325,design_000139,215.74952322619032,302.90948584244404,198.64476107406958
design_000325,design_000167,441.34312680724764,672.5695023105155,313.50149048974527
design_000325,design_000255,320.52038606078196,380.2415958244121,278.97673919019417
design_000325,design_000032,298.74027207852254,365.0881069680657,293.4255158494377
design_000347,design_000281,253.62970901092717,359.5727493348158,207.07247673499668
design_000347,design_000085,198.9996322699208,263.41899718802597,176.02356993978208
design_000347,design_000193,579.2135507678906,810.1253245741532,402.0614660989122
design_000347,design_000121,536.0415749305635,550.4915637597366,363.42884385131157
design_000347,design_000241,421.338409925454,492.616470166039,311.63346501574887
design_000347,design_000307,311.05232024737046,347.63030302477665,221.714218341702
design_000347,design_000312,244.05086067448514,321.3548563119635,231.51055773679442
design_000347,design_000182,396.6841662920331,498.69581416418345,290.85925718493957
design_000347,design_000205,567.1080142251589,443.50257826715944,284.5935577143333
design_000347,design_000218,278.25377036756254,282.0432384102325,187.8991137626376
design_000347,design_000202,563.6396030114691,425.250183706396,300.6049889002129
design_000347,design_000245,215.38946555229717,268.52569441911044,179.20612035802924
design_000347,design_000340,236.80375690712492,294.7115496974373,206.87919946570335
design_000347,design_000055,252.9557527813224,336.6919071819793,238.7590246532293
design_000347,design_000224,119.12613638903069,186.16498870245667,109.00767258452427
design_000347,design_000056,194.00199608117418,245.21531129557556,184.5276742024963
design_000347,design_000252,181.41418536745815,257.79163375895735,173.72134026492682
design_000347,design_000088,353.2735191653878,463.6086957825826,175.29261055525723
design_000347,design_000343,452.00022430717723,536.0488645003982,272.57651193507
design_000347,design_000332,382.84148331276197,547.387368147516,246.41959743813726
design_000347,design_000326,238.77161168515758,320.9568869739001,219.34447779825024
design_000347,design_000059,373.85368164284034,471.70853600776945,250.98233608714207
design_000347,design_000192,295.1604536173291,325.87302810792204,280.8560645063138
design_000347,design_000031,672.5935653181513,688.4791211226146,301.6723717423907
design_000347,design_000329,366.13891143369057,395.66030119274143,308.31534540399775
design_000347,design_000000,423.1889730424737,628.2282522591877,257.6638687595381
design_000347,design_000331,307.4885058960257,330.409582853327,190.89163290785393
design_000347,design_000318,322.4123024567319,499.9292402210665,253.2551242665696
design_000347,design_000162,241.59305029072675,397.6376849149359,156.2832990194476
design_000347,design_000161,224.95500242991227,267.87671074353193,216.0668875466709
design_000347,design_000105,311.94843550031317,465.3029755007511,266.04885568894105
design_000347,design_000322,284.5139953217423,396.03950993186817,214.54339487299754
design_000347,design_000276,494.52125919426874,612.5496622159992,259.5267772987885
design_000347,design_000176,431.5786315102558,806.1437527607903,278.63980368233325
design_000347,design_000223,328.49914674643844,464.9716135856111,271.4171189238266
design_000347,design_000143,514.0140024070652,525.2175709777501,289.3893008430782
design_000347,design_000069,788.45297388738,781.80384514861,373.5739110952384
design_000347,design_000168,493.8162989984979,561.7075304131456,271.6717247462732
design_000347,design_000292,263.17401967508096,316.24490592375565,257.0428745335116
design_000347,design_000038,378.24778333632855,434.8891347561904,256.18475117903466
design_000347,design_000251,312.8955757389017,435.596882752047,262.519518229992
design_000347,design_000013,734.9680662059681,784.0401251265005,505.2407070863651
design_000347,design_000342,251.37290258971944,357.6418215639993,220.7833333375066
design_000347,design_000270,374.2902422289639,588.5610805186317,269.1743348559214
design_000347,design_000200,763.3911438587268,901.7971434078472,473.88935499321906
design_000347,design_000012,362.6251213199898,526.9539117405966,267.8324689788785
design_000347,design_000286,318.21498952736954,413.3905133909928,268.8757609178813
design_000347,design_000221,263.44939815766617,383.1431883125962,232.90617429045813
design_000347,design_000272,274.94367450929764,353.0576790934245,213.6193644449171
design_000347,design_000139,414.7828041788222,531.4911309900739,308.83845367045814
design_000347,design_000167,457.7436270420866,516.6126874414568,293.46139394608616
design_000347,design_000255,290.37242894673545,393.97563332709205,273.3629623485628
design_000347,design_000032,511.21668631068854,565.7939510408181,275.2527900905911
design_000281,design_000085,270.041245666784,359.1232099393795,210.2322341985177
design_000281,design_000193,494.5610439118483,609.9671530741111,374.59688858608104
design_000281,design_000121,500.4599694298693,416.30035280437903,217.91027493778054
design_000281,design_000241,362.36324106534477,530.3808622388038,264.9757389440532
design_000281,design_000307,404.7056873964729,666.4531318734385,247.74995689133868
design_000281,design_000312,266.19021727717177,364.0672260878423,250.6898705566635
design_000281,design_000182,364.97470711150356,365.1256777940012,225.98481169196458
design_000281,design_000205,549.6715011504849,649.8424922667739,336.18782395773917
design_000281,design_000218,390.90905141458336,428.1331318927201,226.9961392154525
design_000281,design_000202,612.3012985071081,556.7246046440523,334.2291413871794
design_000281,design_000245,342.26939954421834,495.6777792771124,270.59900730246795
design_000281,design_000340,337.5133510052521,467.99656996273796,252.8906969300201
design_000281,design_000055,248.9246991765953,267.41774027147653,220.15495731361378
design_000281,design_000224,249.757673589361,348.2669438980401,222.18194833439762
design_000281,design_000056,310.51612556751604,411.1387525332071,220.07666517469818
design_000281,design_000252,172.88925938321168,275.58944336272157,145.12834973156365
design_000281,design_000088,294.8611117043392,365.0259531662823,212.74194346220986
design_000281,design_000343,430.3990039642646,576.2640664295675,307.5456361809139
design_000281,design_000332,359.9385461882923,416.7860145555386,317.2056183762412
design_000281,design_000326,226.35069107566156,328.56565844208455,179.09708563251894
design_000281,design_000059,386.8837984070266,488.6097841476163,291.47070380053685
design_000281,design_000192,415.2263946067211,404.3211246973627,284.5571694286999
design_000281,design_000031,690.8079402812149,561.2529741412212,252.26145990860027
design_000281,design_000329,307.1955088394879,397.56119241681245,263.50878664313393
design_000281,design_000000,481.1853703431242,494.986406231571,320.77656474866853
design_000281,design_000331,290.4969466534928,296.76380656622507,131.5872853364217
design_000281,design_000318,336.37399320448213,403.60620384976835,277.72716608226443
design_000281,design_000162,297.40943633059175,417.5290049261896,212.89698549882547
design_000281,design_000161,255.96869634701457,350.89734299437055,219.52677405867075
design_000281,design_000105,212.8904806926852,331.5063619948691,193.2716111471454
design_000281,design_000322,224.35010531375931,305.9548728296537,160.9357161932328
design_000281,design_000276,460.72328117942044,587.8276512092277,375.1332140279828
design_000281,design_000176,363.7183240176608,681.431096511746,248.37048494651225
design_000281,design_000223,443.8415858983645,606.2867101722608,250.34900300774765
design_000281,design_000143,389.9496995305517,391.32554011419217,223.84969222148044
design_000281,design_000069,797.5052117583957,656.0413016825516,331.1145899373632
design_000281,design_000168,438.672921985814,427.3692372205795,230.4496203340883
design_000281,design_000292,171.94177288095997,189.09363060374707,170.66639195771253
design_000281,design_000038,409.7539587760842,470.53649916337463,280.09527688046035
design_000281,design_000251,409.2070918927735,577.5078764688525,311.18244242137666
design_000281,design_000013,788.4652011210131,677.5381299904967,441.22168696209144
design_000281,design_000342,281.35073424631554,394.75818185317604,212.7882774005409
design_000281,design_000270,319.82672395631454,463.278016624466,238.28354231585507
design_000281,design_000200,708.1920987938962,780.6966856862879,340.9497891355409
design_000281,design_000012,284.262539330335,391.5649239517922,225.80304305501676
design_000281,design_000286,299.46816582764444,353.9460305844363,257.5510328663205
design_000281,design_000221,285.4418672982247,475.8483029741363,226.41878563627893
design_000281,design_000272,305.10992836442455,493.8832938292488,187.24158688081764
design_000281,design_000139,259.89080441702237,332.12140051884745,209.24103048440293
design_000281,design_000167,503.52699650588806,641.7972932330129,368.87141906509225
design_000281,design_000255,189.33821391485304,249.16514841810678,174.5652450396741
design_000281,design_000032,391.28886555963703,455.93886336116077,214.8292930019566
design_000085,design_000193,494.8307517750426,645.4393948411401,361.0530463224536
design_000085,design_000121,502.0169613015042,602.3146365695094,327.456332924125
design_000085,design_000241,291.8562390413105,377.7046404801069,276.8971975268598
design_000085,design_000307,327.0336001509866,450.9300683799381,255.6473472794703
design_000085,design_000312,161.96782484738796,240.4387189280043,146.45682001169598
design_000085,design_000182,320.1565669571506,475.24814566085604,240.19891247132796
design_000085,design_000205,424.25925257421574,390.0481131901152,251.23215226033474
design_000085,design_000218,260.8065832625858,398.90103979366,207.0918986697215
design_000085,design_000202,473.12193048543566,435.0916954632749,204.08393065215256
design_000085,design_000245,251.58069923134394,266.26763154903904,191.8612868791326
design_000085,design_000340,222.38228286531717,291.2352529075345,206.65104784760774
design_000085,design_000055,228.62538176915763,306.41524200700974,213.99527749505302
design_000085,design_000224,264.3449262346034,350.15941272347425,219.9506108224767
design_000085,design_000056,259.5275752344302,338.52763109047424,199.87088610501672
