design_index,design_id,style,day,source_time_index,grid_nx,grid_ny,domain_moment_feasible,domain_feasibility_basis,converged,iterations,reported_residual,verified_l2_residual,verified_linf_residual,lambda_0,lambda_1,lambda_2,lambda_3,lambda_norm,kl_divergence,intrinsic_ess,log10_intrinsic_ess,covariance_min_eigenvalue,covariance_max_eigenvalue,covariance_condition_regularized,maximum_quadrature_weight,usable,zero_start_retry_performed,trajectory_warm_start_verified_l2_residual,trajectory_warm_start_converged,solver_initialization
2,design_000002,manual,42.5,170,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,2.553607655373853e-11,2.554092291388261e-11,2.3300132656611794e-11,1.2804184680468473,-0.7456668918672866,1.2629280600954171,-0.44733399390499673,1.997645002001563,0.027855760461171362,0.9350424926567993,-0.02916865232851112,0.005036054017481648,0.0808512730773568,16.054488851128845,5.72950318699511e-05,True,,,,
2,design_000002,manual,45.0,180,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,3.7738519039532335e-12,3.7762651632371085e-12,3.352169236636726e-12,1.4727827369488147,-0.8393006147435693,1.3700393412507073,-0.6655229855510839,2.2789127129038698,0.030104044473438608,0.9288773788139554,-0.0320416134760268,0.005604031546212097,0.07654124782638866,13.658247137832783,5.325970669603436e-05,True,,,,
3,design_000003,manual,0.0,0,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,4.0650116544786246e-09,4.065011487928854e-09,4.0648220900330045e-09,-0.8893840526635727,-36.437388634332564,-112830.50891312021,-0.0005353451274823248,112830.51480015498,0.004030841817746827,0.9924211109016966,-0.003304005936911289,1.616677210193962e-35,0.03422994547170045,34229945471701.445,0.012114945627920298,True,,,,
3,design_000003,manual,2.5,10,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,358,9.691496164756124e-09,9.691495895068857e-09,9.138766282372685e-09,17.379811306967678,218.0956790594105,4957.551252305796,-88499833.00074816,88499833.13987374,11.622127915308996,0.0,-1405.7731010019766,9.946348629385887e-19,0.13420689720927395,134073542989220.17,0.011856239269928966,True,,,,
3,design_000003,manual,5.0,20,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,111,1.3082384416066805e-12,1.3082323438893156e-12,1.2479104121582152e-12,3.4218627222049802,34.2251024920282,634.5052141438239,1864.3878192758434,1969.7009606092276,5.189871593964318,0.0,-764.9788811417027,1.2815188690440424e-07,0.07503837902108682,585542.5171501429,0.0014009330997832798,True,,,,
3,design_000003,manual,7.5,30,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,38,8.904887261555421e-10,8.904894038301563e-10,8.503495614766007e-10,0.21230811551414905,9.69377366342756,147.54270344350067,436.1185439263505,460.50216939600904,1.7527391212864256,3.288280788860143e-175,-174.48303110480416,5.219634502294086e-05,0.07762568006133569,1487.1861243489784,0.0008393658282796313,True,,,,
3,design_000003,manual,10.0,40,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,29,8.176305910325366e-13,8.183799539769645e-13,7.800750063263751e-13,-1.122499142898534,3.6452033758064277,45.75492495447365,143.21053673112908,150.39055322853355,0.9607470678717849,1.3691312219797261e-55,-54.863554925678564,0.0008540033204951543,0.08098442661827486,94.82917065384004,0.0005952875132229184,True,,,,
3,design_000003,manual,12.5,50,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,13,4.837659918767927e-14,5.0342049003644796e-14,4.5602410736478305e-14,-1.6730800317498074,1.5492758596598095,14.416703338662137,54.75900179464499,56.67088375156055,0.4929232109294074,1.3828695829535991e-19,-18.85921877583741,0.0018263127852918542,0.0805497381640897,44.105116501812326,0.00038744864404849036,True,,,,
3,design_000003,manual,15.0,60,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,83,1.3504010627520643e-12,1.3511441875612819e-12,1.2811071647966799e-12,-1.6632758749613712,0.42129410250141025,5.394604181362706,20.88389619747536,21.637533362597797,0.24936958462876505,4.2588039649582265e-06,-5.370712350275234,0.0029276871963535163,0.07538057532439896,25.747482660805424,0.0003303386897461468,True,,,,
3,design_000003,manual,17.5,70,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,9,7.72344474196486e-11,7.723241553180529e-11,7.434777793413616e-11,-1.5936737121923579,0.06924657216249361,2.8524069576479505,8.100795414648394,8.735199069896238,0.18630143922001285,0.08728609163281979,-1.0590549522661703,0.0070508257911066265,0.07156893727571763,10.150433352924429,0.0002779345603498997,True,,,,
3,design_000003,manual,20.0,80,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,6,1.4727556149401053e-10,1.4727561058792459e-10,1.416370527806965e-10,-1.6775333139736193,-0.1381905197697926,1.7167826238925974,3.9930511304061533,4.661010035065679,0.16498216951895908,0.45964011201990784,-0.33758207818054076,0.006063538292582762,0.06521137119734237,10.754672940237317,0.00023170025862292773,True,,,,
3,design_000003,manual,22.5,90,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,1.6316562624988421e-09,1.6316560171381296e-09,1.5741459177820438e-09,-1.3566913373263254,0.12014224909568294,1.037588063189128,3.0101358597131846,3.463026483814102,0.14858637661789986,0.5769028830953866,-0.2388972906322746,0.005796009876830332,0.06766592400764036,11.674570169061582,0.00018020427803743877,True,,,,
3,design_000003,manual,25.0,100,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,2.3180152725526232e-14,2.1794509042972908e-14,2.0247692411601292e-14,-1.144567709587539,0.4354812418871579,0.44029801676448754,2.629653113342206,2.9340444771583036,0.12815861492166583,0.6766361653889601,-0.16964479341012967,0.005937325625133879,0.07251494118563942,12.213401414040364,0.00014232509374743942,True,,,,
3,design_000003,manual,27.5,110,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,2.1152784690880518e-13,2.1078525943924838e-13,2.0191487370979644e-13,-1.1180039537249624,0.36933155087117536,0.4540437427272698,1.99197844895257,2.3580654139388986,0.0976196613625161,0.785596372188499,-0.10480053074828864,0.008169433525369724,0.07084611607204397,8.672096523220075,0.000121047884926386,True,,,,
3,design_000003,manual,30.0,120,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,6.597616442371004e-14,6.492174646940984e-14,6.350475700855895e-14,-0.932460843361849,0.3149321079111593,-0.07162001432445293,1.3840807209644264,1.6998453828491866,0.06305356048142886,0.8693909714642335,-0.060784874225263234,0.007660336837218012,0.07133033767421586,9.311645060782004,0.00010515770582259812,True,,,,
3,design_000003,manual,32.5,130,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,7.680512432878996e-15,8.754476193924836e-15,8.576472865229334e-15,-1.1140560526392704,0.06087283434123953,-0.8587784893389528,0.7327199183334493,1.587200479730522,0.046219606384507124,0.9164245583833514,-0.03790328108514502,0.006270920969969368,0.06674543010862205,10.643640771147917,9.795536915575529e-05,True,,,,
3,design_000003,manual,35.0,140,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,1.6618222586628566e-09,1.6618215231945137e-09,1.603613145051419e-09,-1.049880857962536,0.20018599818951377,-0.5735798255494876,0.4202020826756826,1.2837008437909687,0.035657801918486144,0.938349671792533,-0.02763529357041674,0.007644444657619183,0.06963338598064622,9.109018260892874,8.422916876890545e-05,True,,,,
3,design_000003,manual,37.5,150,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,2.854944315445006e-10,2.8549338545899906e-10,2.7393612378467935e-10,-1.0180816384870781,0.39116586309327395,-0.5707886325808841,0.17040083513589152,1.2427135883913898,0.034860524211370175,0.9392420476882385,-0.027222473304489275,0.0077830719005522265,0.07414697278850314,9.526697650478306,7.361802305963193e-05,True,,,,
3,design_000003,manual,40.0,160,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,9.574890122038944e-13,9.569497161065589e-13,9.268835698961198e-13,-0.8710137301084715,0.4783011775698931,-0.4477656054008493,0.06760385056487868,1.092017056869263,0.029917980427616186,0.9453086630228367,-0.024426362115038625,0.00826464767482727,0.07514202252063984,9.09198134961055,6.478788238547368e-05,True,,,,
3,design_000003,manual,42.5,170,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,3.8936287686796155e-12,3.893284147424463e-12,3.716985053081601e-12,-0.7420248715432078,0.6003669226151002,-0.19277370202347008,0.15748581625582364,0.9864100740932427,0.029049975172126825,0.9445009802890184,-0.024797586991601898,0.009205692493437645,0.07638080603947886,8.29712768419326,6.277830157360931e-05,True,,,,
3,design_000003,manual,45.0,180,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,2.309446003048007e-12,2.3094916867934426e-12,2.2116787568027263e-12,-0.5656933191182345,0.6973485002076875,0.03178297693361945,0.11258461080781958,0.9055326135763566,0.026581686384064218,0.9461460348561416,-0.024041826349342293,0.010185393031104096,0.07651089618959935,7.511825607116416,6.14526519623104e-05,True,,,,
4,design_000004,manual,0.0,0,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,3.164500008436294e-11,3.1644936362935516e-11,3.121656905864411e-11,0.23012224020210015,-23.101096000712737,-93656.0141787993,-7.153714805572495e-05,93656.01702812825,0.0004258950838204356,0.9991596798139705,-0.000365099841701256,4.395034865316377e-40,0.035924103428169346,35924103428170.34,0.011545729786924159,True,,,,
4,design_000004,manual,2.5,10,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,673,9.943187203006201e-09,9.94318694774965e-09,9.210896670386326e-09,-27.708077170819873,271.8425562068071,16289.034045953907,-308541416.2470027,308541416.6771027,20.093825774644653,0.0,-542.7918257085241,3.1339848428126826e-19,0.019176481241453477,19170473244196.79,0.003920443023819531,True,,,,
4,design_000004,manual,5.0,20,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,308,1.985517867343962e-09,1.9855178060263025e-09,1.7955663622615248e-09,-0.4166228656474916,32.38045595955391,1772.9357384212196,-27458576.82336265,27458576.88061889,10.006339176549321,9.557728816443877e-65,-64.01964529597392,1.4002539026415614e-15,0.04939903797946514,20580755196398.52,0.002226067229350187,True,,,,
4,design_000004,manual,7.5,30,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,45,1.9000855544036168e-09,1.900085356062812e-09,1.7064235580122045e-09,0.33686850185028544,9.290660200705956,114.86970160896865,-3844.059876443764,3845.7870211284367,4.459201531538141,1.7120874505799596e-36,-35.76647405605235,1.9589362527708783e-09,0.08117256589370991,41437042.34471723,0.0007419247766974381,True,,,,
4,design_000004,manual,10.0,40,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,15,3.3672700489313033e-12,3.3659912472600565e-12,3.1732254627755974e-12,0.040701768955810395,3.9996414089415553,29.30822730037973,167.10762189250622,169.70541614837654,1.8685010316055113,4.039133870762367e-65,-64.39371175258145,0.00046041072269188715,0.0917570182620153,199.2938342646333,0.000506526811520508,True,,,,
4,design_000004,manual,12.5,50,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,19,8.162055963007557e-10,8.162057425186039e-10,6.96455088045056e-10,0.004569645867201714,2.220104045150867,9.405152543491818,65.50833390359635,66.21727560119324,0.7570327912306721,1.8511430792005053e-23,-22.732560012308262,0.0009335549555699781,0.09923842175324256,106.30163887089823,0.00036188970356766876,True,,,,
4,design_000004,manual,15.0,60,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,17,9.953296238512898e-16,4.774179702115731e-15,3.6914915568786455e-15,-0.44962935797783604,1.116898618302092,4.564674021296055,25.187238967244557,25.62582456813631,0.4273848888510091,4.880674414256266e-07,-6.311520162802017,0.0011498410534875611,0.09594290309467718,83.44014401259385,0.0002499343665368664,True,,,,
4,design_000004,manual,17.5,70,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,9,1.7095997200726e-12,1.7109748388893747e-12,1.5308587730800127e-12,-0.3048294211367004,0.8425810893244536,3.5466381777875267,9.761140744990978,10.424076691762238,0.38097337677225923,0.07618519549666375,-1.1181294136835707,0.004200406219814457,0.09549882144543131,22.73561566376978,0.00018954215215808193,True,,,,
4,design_000004,manual,20.0,80,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,6,3.942328869828835e-10,3.9423283494715097e-10,3.7353069248791115e-10,-0.2776296142808896,0.6294517155413775,2.501450735061877,4.92666841058746,5.567998300354061,0.24939971601877506,0.37436258698904235,-0.426707560244007,0.01289796042904604,0.08595800494429018,6.6644649297192915,0.00015556063229043622,True,,,,
4,design_000004,manual,22.5,90,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,5,1.2360935940341967e-14,1.0449872853808672e-14,1.008915173628111e-14,-0.1660450676737886,0.6789724393340982,1.7156614759120754,3.4503996784983846,3.916289925322772,0.17179208171810126,0.5600939462761243,-0.2517391213378336,0.018376528960616405,0.0866680054599599,4.716233715610735,0.00012963389280896663,True,,,,
4,design_000004,manual,25.0,100,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,2.7755662351667188e-15,4.943088989659708e-15,3.4416913763379853e-15,-0.03335250932878492,0.8776142648899704,1.1975477352450856,2.971987316011274,3.3223708962937026,0.12315842241415277,0.6860107288453283,-0.16366909210390837,0.019387639604866815,0.08850969991525211,4.565264349819575,0.00011028783713602582,True,,,,
4,design_000004,manual,27.5,110,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,1.2515515022686451e-09,1.251549679509537e-09,1.0687258786279408e-09,-0.10514356102190561,0.7523617384972645,0.7495113817978434,2.4802727439879777,2.7001154697518324,0.080828297954354,0.7942372391195449,-0.10004975418351769,0.01986802840932675,0.08413150742318602,4.2345171694886705,9.549599424164278e-05,True,,,,
4,design_000004,manual,30.0,120,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,5.61397332827529e-09,5.613972484026693e-09,5.331028958555084e-09,-0.2216308431324498,0.6500604946747744,0.4621076727456515,1.9735177642398842,2.1400969006905286,0.06108274471361901,0.8510384116228022,-0.0700508375895035,0.021599083557412184,0.08048673822490027,3.7263959839294576,8.03759428771258e-05,True,,,,
4,design_000004,manual,32.5,130,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,1.842466977860329e-14,1.9443825734642545e-14,1.9206858326015208e-14,-0.23587777575950833,0.570677219650324,0.42907657227660867,1.3947648315166061,1.5845461350927172,0.040322043307972996,0.9106443665268722,-0.04065119471701955,0.022833903782094666,0.07808292311586645,3.4196046309476524,6.995695486051877e-05,True,,,,
4,design_000004,manual,35.0,140,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,9.478625707488325e-09,9.478625910700283e-09,9.042296716943454e-09,-0.23515922507841402,0.6538418508428185,0.47785164981495654,0.9254042132214204,1.2520080607295925,0.030342568858214743,0.9385138313710714,-0.027559322569678156,0.023331761061428636,0.07943516063813008,3.404593439345969,6.728906374266318e-05,True,,,,
4,design_000004,manual,37.5,150,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,7.916636026284847e-09,7.916634847539666e-09,7.54655249401992e-09,-0.3552217255641637,0.7629324657726388,0.3473341400857711,0.4668673041667276,1.0231590815761402,0.02798927499844973,0.943436146494216,-0.02528748835929503,0.023073511201091114,0.08176858707555591,3.5438293878604243,7.100117780464364e-05,True,,,,
4,design_000004,manual,40.0,160,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,3.783043788539927e-11,3.783062310769388e-11,3.607536491756491e-11,-0.2796650666623896,0.8371504833821976,0.40528363219362307,0.27565350943395295,1.0095905908464262,0.02919590880748139,0.9392357693204291,-0.02722537635766385,0.02324245296970139,0.08190740410592877,3.5240430178647606,6.995263912877842e-05,True,,,,
4,design_000004,manual,42.5,170,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,3.1049332020592145e-14,3.0325214668890275e-14,3.019806626980426e-14,-0.30354747554109474,0.9130405288380418,0.5177293584572662,0.3126290602390781,1.1364702790318646,0.03543640219035952,0.9266105523752767,-0.033102758296193455,0.02386212054428593,0.08186986775007288,3.4309552496865234,6.844479314174615e-05,True,,,,
4,design_000004,manual,45.0,180,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,3.2677586697706244e-10,3.2677704433581006e-10,3.168519752128063e-10,-0.3911164163303942,0.9547577165256197,0.7950068357763276,0.2568881124899229,1.327615049499692,0.04665927048302877,0.9054090371763157,-0.0431551749874216,0.023538784089191495,0.08059202284106581,3.4237971908697493,6.478401046836654e-05,True,,,,
5,design_000005,manual,0.0,0,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,2,3.19618789906496e-10,3.196194450533842e-10,3.1378366571743754e-10,0.0869258504260183,-5.478233362010651,-113587.44144053591,-8.713386208934163e-05,113587.44157267462,4.347241023222827e-05,0.9999134487421878,-3.759036043958044e-05,2.964733044924635e-39,0.045045240100884426,45045240100885.42,0.011418185164008894,True,,,,
5,design_000005,manual,2.5,10,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,246,8.978023566723778e-09,8.978022691589367e-09,7.432609944180157e-09,-32.69122536481597,222.48354293122293,14610.002229340049,-113595202.3679879,113595203.30774032,8.402310241939606,0.0,-795.7347014904395,2.0130308417982723e-19,0.03598028371910099,35973042234752.805,0.007285053366994422,True,,,,
5,design_000005,manual,5.0,20,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,282,9.534458203849363e-09,9.534457987944906e-09,9.133277412143315e-09,-7.69560247119065,18.34280252689134,3558.3899696055723,-105744336.38761765,105744336.44749099,3.103857126166965,2.840078772925361e-78,-77.54666961411762,3.081719197614493e-17,0.015460229923939585,14998032671828.354,0.001406825141556159,True,,,,
5,design_000005,manual,7.5,30,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,120,2.391581237546765e-11,2.391604271229164e-11,2.285505291965695e-11,-4.898158609179335,4.8075079192850465,192.33586180758192,-23381.61740980566,23382.40947563691,1.0783433032543335,2.9515379329618563e-50,-49.5299516308842,2.5819393581894377e-11,0.02973366356913766,1151557332.9598014,0.0009573479750928908,True,,,,
5,design_000005,manual,10.0,40,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,21,6.689067848841677e-12,6.6889432911750846e-12,6.538538326495303e-12,-3.8751894182807813,1.3245607615088746,52.75056842687909,253.68504732189706,259.1437771938784,0.7407961122206234,1.191875066868111e-100,-99.92376926524456,2.1164852071415943e-05,0.03264079572732213,1542.217050024353,0.0006449916096239018,True,,,,
