seed,method,resample,generation_seed,oracle_seed,mmd2,maximum_moment_error,generated_q4_change,generation_minus_tv,generation_plus_tv,oracle_minus_tv,oracle_plus_tv
405,geometric_sinkhorn,1,40540001,40550001,0.008745058112098941,0.01306532050019929,0.5982050708369524,0.3943098929491399,0.39248778349608643,0.09408063304846798,0.09445830342453058
405,geometric_sinkhorn,2,40540002,40550002,0.005880080638179075,0.010925445495908452,0.5797840086470376,0.44135524529633313,0.3876983996424736,0.08515768638434644,0.09215605441963937
405,geometric_sinkhorn,3,40540003,40550003,0.01039838711350241,0.016106805414923257,0.6024268859953805,0.42494267227038984,0.3320886259894238,0.10044277488170292,0.10905847438156209
405,geometric_sinkhorn,4,40540004,40550004,0.014037281438386479,0.013748419181707485,0.5836940215091745,0.37570576418073026,0.41676432575692246,0.10964928300985949,0.09597570904723962
405,geometric_sinkhorn,5,40540005,40550005,0.00461311239719156,0.011981556654668907,0.5960324357106069,0.3875306202128609,0.38906067346041495,0.09586968004798552,0.10172492170654973
405,geometric_sinkhorn,6,40540006,40550006,0.008354301810760162,0.00853230720149755,0.5781075791080108,0.3882716291372359,0.3636629565823902,0.09897114009271052,0.09436597513923245
405,geometric_sinkhorn,7,40540007,40550007,0.011743594328953166,0.018387511007350726,0.5881415168087532,0.3316642182370974,0.42163141400564474,0.0765756119863063,0.09085065469171852
405,geometric_sinkhorn,8,40540008,40550008,0.008500022299400944,0.011596500301671853,0.5927295719633214,0.42108482341949366,0.4002061336904609,0.10758526525365372,0.09462639030818804
405,geometric_sinkhorn,9,40540009,40550009,0.016960943733568934,0.015282971086722878,0.5971495621206923,0.4208922267154522,0.3523210153518268,0.10527698417467134,0.09584588495423696
405,geometric_sinkhorn,10,40540010,40550010,0.006671208609693335,0.01342968795807438,0.5900627754403833,0.3915749188497053,0.3795019378094669,0.09648718402081664,0.0914212749958315
405,geometric_sinkhorn,11,40540011,40550011,0.005531320440271048,0.008663596836088763,0.5942468016041984,0.3640195155734688,0.39978370427807486,0.10041774021944613,0.08809054028682328
405,geometric_sinkhorn,12,40540012,40550012,0.006091716696911831,0.008465059897148297,0.595644086710879,0.39900088273811074,0.33152280708695037,0.11200431948322132,0.0863810030016505
405,geometric_sinkhorn,13,40540013,40550013,0.009172916343318738,0.010091874212116363,0.6069170861613119,0.4437544774849295,0.4190181428215307,0.09111923884012679,0.10034112086915806
405,geometric_sinkhorn,14,40540014,40550014,0.011764328202953034,0.013688469898234515,0.6130330886411355,0.4156423833534943,0.34268416190164347,0.10984087811550608,0.10264571939841097
405,geometric_sinkhorn,15,40540015,40550015,0.0038612980027213917,0.008403925900857805,0.5822632983319751,0.4667316941469416,0.38502197550544703,0.07457114408555679,0.09120573607888552
405,geometric_sinkhorn,16,40540016,40550016,0.010847748087097542,0.01015014006911426,0.6157259317933148,0.39663783825916443,0.3867871319117099,0.08729859802987425,0.0930374900977863
405,geometric_sinkhorn,17,40540017,40550017,0.017412737313051735,0.017949153187530778,0.585480680823616,0.3577652732125826,0.42361842453665166,0.08652495149619611,0.09616057006209576
405,geometric_sinkhorn,18,40540018,40550018,0.005868683998272756,0.013434983973614848,0.5790243291494146,0.4250428261656599,0.39676784530091397,0.0914034068844708,0.10409191622838761
405,geometric_sinkhorn,19,40540019,40550019,0.005027328662185471,0.010487816781364076,0.5900017395149293,0.32979028490336354,0.4343024534768856,0.09807757368195422,0.1073542439353618
405,fiber_aware,0,34405,35405,0.008524414955616927,0.015984660891534278,0.618020396666627,0.3486068096193392,0.3711563474101915,0.09949150409489767,0.09676526786889034
405,fiber_aware,1,40540001,40550001,0.014593988241616174,0.019671293616095147,0.6125868787026951,0.3943098929491399,0.38427633358651714,0.09408063304846798,0.0907327864357831
405,fiber_aware,2,40540002,40550002,0.008027794329952737,0.012201070258496965,0.6039263941388344,0.44135524529633313,0.37172275256905307,0.08515768638434644,0.09352808392052964
405,fiber_aware,3,40540003,40550003,0.014094395983388103,0.019939112150340117,0.5940536469577754,0.42494267227038984,0.3491469043358039,0.10044277488170292,0.098101949253979
405,fiber_aware,4,40540004,40550004,0.01243578185175917,0.021685336142218424,0.6010489756089046,0.37570576418073026,0.40748188801801466,0.10964928300985949,0.12241134668553821
405,fiber_aware,5,40540005,40550005,0.010429088890506644,0.01635124486828435,0.6108639206536984,0.3875306202128609,0.45074680096534336,0.09586968004798552,0.09458589880202338
405,fiber_aware,6,40540006,40550006,0.007132661520264344,0.01580315329345422,0.62312728512228,0.3882716291372359,0.3894557181111308,0.09897114009271052,0.09316219081799207
405,fiber_aware,7,40540007,40550007,0.01659725624477737,0.023155362346849867,0.6223429066038373,0.3316642182370974,0.37277840149267694,0.0765756119863063,0.10020931470412789
405,fiber_aware,8,40540008,40550008,0.010543932724203786,0.01690360300844665,0.6387538216590892,0.42108482341949366,0.42020307461496575,0.10758526525365372,0.10671509747307456
405,fiber_aware,9,40540009,40550009,0.01479572862089712,0.01982220160592552,0.6195132401366069,0.4208922267154522,0.37645343896081596,0.10527698417467134,0.10218597722901006
405,fiber_aware,10,40540010,40550010,0.009928246117609868,0.016264471174208966,0.5968691122193512,0.3915749188497053,0.4193431287524306,0.09648718402081664,0.0942692313425263
405,fiber_aware,11,40540011,40550011,0.010285331068133508,0.014855978717774524,0.6358524989953462,0.3640195155734688,0.47045962894898735,0.10041774021944613,0.09705223774741213
405,fiber_aware,12,40540012,40550012,0.004002858117327979,0.012382073370591152,0.6190050035407081,0.39900088273811074,0.4664372323740628,0.11200431948322132,0.08537656374425354
405,fiber_aware,13,40540013,40550013,0.007839625659025434,0.012013434128432181,0.63315305536139,0.4437544774849295,0.3772677677616807,0.09111923884012679,0.08602139211615112
405,fiber_aware,14,40540014,40550014,0.01744535254886795,0.020372860690779787,0.6336762987560901,0.4156423833534943,0.41772862001941813,0.10984087811550608,0.08493258913624312
405,fiber_aware,15,40540015,40550015,0.0066291402084121265,0.011991063597483613,0.6086791055750961,0.4667316941469416,0.36421379761787426,0.07457114408555679,0.10139548225582659
405,fiber_aware,16,40540016,40550016,0.012658275306660582,0.012537324930568479,0.6120496376198616,0.39663783825916443,0.38937328238602537,0.08729859802987425,0.10726578723721249
405,fiber_aware,17,40540017,40550017,0.01527928391298769,0.019540532952622258,0.6146471175142741,0.3577652732125826,0.3434058123490291,0.08652495149619611,0.10217247568432769
405,fiber_aware,18,40540018,40550018,0.02081767541684612,0.021605847576912203,0.6135435725054386,0.4250428261656599,0.3832123901232641,0.0914034068844708,0.10579653186705187
405,fiber_aware,19,40540019,40550019,0.009770469733172665,0.010683335164133582,0.6059291244347085,0.32979028490336354,0.409700379989277,0.09807757368195422,0.09651941126052307
