seed,method,resample,sampling_seed,sampled_minus_total_variation,sampled_plus_total_variation,correction_energy,ess_penalty_unscaled,ess_penalty_scaled,total_objective,minimum_ess,median_ess,projection_distortion,maximum_moment_error,plan_level_correction_energy,plan_level_minimum_ess,plan_level_median_ess,plan_level_projection_distortion,plan_level_maximum_moment_error
402,geometric_sinkhorn,2,40200002,0.08038396033117759,0.06781015358959208,0.15924676880908606,0.0,0.0,0.15924676880908606,0.28128523330105043,0.4939411126804711,0.28051610496799784,1.3597399555105182e-16,0.10197842150256049,0.2551327446932166,0.5022534808789221,0.27058973173991113,1.3597399555105182e-16
402,geometric_sinkhorn,3,40200003,0.06725699357106225,0.08027042668511723,0.11513399065259927,0.0,0.0,0.11513399065259927,0.24086375123278314,0.47202047326990676,0.2944950318670217,9.614813431917819e-17,0.10197842150256049,0.2551327446932166,0.5022534808789221,0.27058973173991113,1.3597399555105182e-16
402,geometric_sinkhorn,4,40200004,0.0829882965036035,0.08723687965766405,0.11254140315099129,0.0,0.0,0.11254140315099129,0.27556171829553516,0.5724435363116839,0.24112714559714093,5.551115123125783e-17,0.10197842150256049,0.2551327446932166,0.5022534808789221,0.27058973173991113,1.3597399555105182e-16
402,geometric_sinkhorn,5,40200005,0.07925931976713002,0.07471448210409391,0.10178715316127288,0.0,0.0,0.10178715316127288,0.28435464946533123,0.5265236272067546,0.2768358851187418,2.0770370905276122e-16,0.10197842150256049,0.2551327446932166,0.5022534808789221,0.27058973173991113,1.3597399555105182e-16
402,geometric_sinkhorn,6,40200006,0.09063735155898844,0.07055721925456505,0.09830302366672838,0.0,0.0,0.09830302366672838,0.27712771253294793,0.5200705352693202,0.27502910558634297,1.7554167342883506e-16,0.10197842150256049,0.2551327446932166,0.5022534808789221,0.27058973173991113,1.3597399555105182e-16
402,geometric_sinkhorn,7,40200007,0.08520378980980414,0.090537036053946,0.09188541539261688,0.0,0.0,0.09188541539261688,0.25543486926380926,0.5191950105174157,0.2752462327042378,9.614813431917819e-17,0.10197842150256049,0.2551327446932166,0.5022534808789221,0.27058973173991113,1.3597399555105182e-16
402,geometric_sinkhorn,8,40200008,0.09004901122274023,0.07644611506729497,0.06845575006548246,0.0,0.0,0.06845575006548246,0.2522224151557114,0.4544801015904291,0.28753360480582313,1.6653345369377348e-16,0.10197842150256049,0.2551327446932166,0.5022534808789221,0.27058973173991113,1.3597399555105182e-16
402,geometric_sinkhorn,9,40200009,0.07883137777293021,0.08710773442563069,0.11534079547637889,0.0,0.0,0.11534079547637889,0.2611981096525337,0.42989590479683726,0.3145614858604999,1.6653345369377348e-16,0.10197842150256049,0.2551327446932166,0.5022534808789221,0.27058973173991113,1.3597399555105182e-16
402,geometric_sinkhorn,10,40200010,0.07200671012518071,0.07428098335238552,0.10611471297371988,0.0,0.0,0.10611471297371988,0.24138231357466328,0.48554607016288465,0.3010688641701553,1.6653345369377348e-16,0.10197842150256049,0.2551327446932166,0.5022534808789221,0.27058973173991113,1.3597399555105182e-16
402,geometric_sinkhorn,11,40200011,0.07909317682590368,0.08930127335822939,0.15329890566076135,0.0,0.0,0.15329890566076135,0.22078454570582218,0.4939519252851411,0.3100813522380874,1.2412670766236366e-16,0.10197842150256049,0.2551327446932166,0.5022534808789221,0.27058973173991113,1.3597399555105182e-16
402,geometric_sinkhorn,12,40200012,0.0843758280101564,0.07309147559810561,0.07783789742335236,0.0,0.0,0.07783789742335236,0.284841846659262,0.539968633942726,0.2581832827814967,1.3597399555105182e-16,0.10197842150256049,0.2551327446932166,0.5022534808789221,0.27058973173991113,1.3597399555105182e-16
