objective,model_seed,evaluation_seed,strength,normalized_strength,tangent_local_mmd,tangent_rollout_mmd,mfsi_rollout_mmd,velocity_gap,angular_error,min_ess,mean_ess,max_moment_error,mean_projection_distortion,mean_lambda_norm
info,20260819,20300810,0.5154845010363149,0.9988709810580579,0.08506116702498337,0.10008054847320569,0.08497856661553431,0.5636580679892453,0.06061180119231926,0.2552414456703915,0.6327093266647096,0.0021111402560653617,0.256704237507205,0.5995923693610608
info,20260819,20300811,0.5154845010363149,0.9988709810580579,0.10207741557206758,0.08251620797757589,0.08008415071068516,0.5611610691105227,0.0709248761931154,0.2614970269227836,0.6285222483121431,0.0021111402560656245,0.2547014443838515,0.5938928114194015
info,20260819,20300812,0.5154845010363149,0.9988709810580579,0.08680647457407575,0.0786616740008282,0.07820259190940747,0.5633891561352925,0.09043125679123314,0.27178979466260983,0.6317918834377331,0.0021111402560654944,0.2528689609972629,0.5937449216535654
info,20260819,20300813,0.5154845010363149,0.9988709810580579,0.07924535692622806,0.1008008670009165,0.10232951071031322,0.5647053682153391,0.07570212960177121,0.2515550097702113,0.6261279276461951,0.0021111402560651357,0.2544852095078197,0.5778039876594822
info,20260819,20300814,0.5154845010363149,0.9988709810580579,0.08005711857810013,0.08454683356639765,0.08618644377118585,0.5634236343886805,0.068247838678637,0.2851657659757481,0.6340703973479117,0.0021111402560655248,0.25878669103804797,0.6163414169693421
info,20260819,20300815,0.5154845010363149,0.9988709810580579,0.07303920114502913,0.07059857150936809,0.0707221044111694,0.5682908115804939,0.08107687492295536,0.2958262726427061,0.6392398176518199,0.0021111402560649293,0.24596590388658202,0.5822318082851179
info,20260819,20300816,0.5154845010363149,0.9988709810580579,0.08473224416328137,0.08302127906625145,0.08550247667488085,0.5677184767111645,0.07344539495876974,0.2646846491284486,0.628935404106341,0.0021111402560655594,0.26411691884131316,0.615601649055316
info,20260819,20300817,0.5154845010363149,0.9988709810580579,0.08922512137170785,0.0740697223055926,0.06878829659510997,0.5692373249757499,0.06446314842066325,0.27320467856218106,0.6276221022584564,0.0021111402560649328,0.26658621353531875,0.6129236642701239
info,20260819,20300818,0.5154845010363149,0.9988709810580579,0.09147061553574967,0.084937306209321,0.0901274505324997,0.5662330443435403,0.07257125236801137,0.29768272284190744,0.6458375762584574,0.002111140256065576,0.2466001474426255,0.5850681751319018
info,20260819,20300819,0.5154845010363149,0.9988709810580579,0.07206650944349402,0.07849023406684412,0.07372914120646218,0.5790509448814802,0.06929063445867617,0.26032759581917064,0.6267201879293317,0.002111140256066065,0.26160899662981596,0.6037319409686195
cv,20260810,20300810,0.5154755992617881,0.9988003231699569,0.08507046363301034,0.10267855574087727,0.09494037223284374,0.2540185176798825,0.04665180525188595,0.2542337071985094,0.6320799693545368,0.001534064952506872,0.2570720627887885,0.6018441938862973
cv,20260810,20300811,0.5154755992617881,0.9988003231699569,0.09719245499945631,0.07885949700754818,0.07675345146560657,0.2493471701269729,0.06566428920666845,0.25810705874954837,0.6275322216307055,0.0015340346418883533,0.25531180907998013,0.5981932011997506
cv,20260810,20300812,0.5154755992617881,0.9988003231699569,0.09173147044591926,0.08328687851843988,0.0869982646552001,0.25254332059422574,0.06294007508079165,0.26944746399273845,0.6311306462832335,0.0015339508320632322,0.25320840168110037,0.5956795665339241
cv,20260810,20300813,0.5154755992617881,0.9988003231699569,0.07880413037076568,0.09960873115296903,0.10237274217480069,0.25157303829848593,0.05522392240429571,0.25098867312894146,0.6262532161954985,0.0015340049393958595,0.25444633882534956,0.5784019330106277
cv,20260810,20300814,0.5154755992617881,0.9988003231699569,0.08329360258839297,0.08822763768708664,0.09637497915785175,0.24972246456505612,0.035198022255598836,0.28624794367687606,0.6339609944989315,0.0015340413089290996,0.2590127591346818,0.6181162008162491
cv,20260810,20300815,0.5154755992617881,0.9988003231699569,0.07967656327392024,0.07033320317119734,0.0797634569736781,0.25204956225818964,0.05168956820493039,0.2949729722068054,0.6393098849297716,0.0015340996780741547,0.24610025339561853,0.5823972460018294
cv,20260810,20300816,0.5154755992617881,0.9988003231699569,0.08304778191694104,0.08339130008431812,0.07595739282638915,0.24368986074833965,0.047564791348033104,0.2651072421649954,0.6301457647949608,0.0015339728763185977,0.264143032119943,0.613460423207107
cv,20260810,20300817,0.5154755992617881,0.9988003231699569,0.08651487480042215,0.0786902345906386,0.07324546112874204,0.254557327824854,0.05045955541385352,0.27476990815690877,0.626798538083968,0.0015340142889542143,0.2672541421716327,0.6145639463139296
